chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_026	1	64	0	0	5	8	elinor could not find herself in the carriage with mrs jennings and beginning a journey to london under her protection and as her guest without wondering at her own situation so short had their acquaintance with that lady been so wholly unsuited were they in age and disposition and so many had been her objections against such a measure only a few days before
sense_026	2	98	0	0	5	5	but these objections had all with that happy ardour of youth which marianne and her mother equally shared been overcome or overlooked and elinor in spite of every occasional doubt of willoughby s constancy could not witness the rapture of delightful expectation which filled the whole soul and beamed in the eyes of marianne without feeling how blank was her own prospect how cheerless her own state of mind in the comparison and how gladly she would engage in the solicitude of marianne s situation to have the same animating object in view the same possibility of hope
sense_026	3	69	3	4	6	9	marianne s eagerness to be gone declared her dependence on finding him there and elinor was resolved not only upon gaining every new light as to his character which her own observation or the intelligence of others could give her but likewise upon watching his behaviour to her sister with such zealous attention as to ascertain what he was and what he meant before many meetings had taken place
sense_026	4	56	0	0	5	9	should the result of her observations be unfavourable she was determined at all events to open the eyes of her sister should it be otherwise her exertions would be of a different nature she must then learn to avoid every selfish comparison and banish every regret which might lessen her satisfaction in the happiness of marianne
sense_026	5	96	2	2	3	3	to atone for this conduct therefore elinor took immediate possession of the post of civility which she had assigned herself behaved with the greatest attention to mrs jennings talked with her laughed with her and listened to her whenever she could and mrs jennings on her side treated them both with all possible kindness was solicitous on every occasion for their ease and enjoyment and only disturbed that she could not make them choose their own dinners at the inn nor extort a confession of their preferring salmon to cod or boiled fowls to veal cutlets
sense_026	6	32	1	3	4	12	as dinner was not to be ready in less than two hours from their arrival elinor determined to employ the interval in writing to her mother and sat down for that purpose
sense_026	7	19	1	5	1	5	 i  am writing home marianne said elinor had not you better defer your letter for a day or two
sense_026	8	38	1	3	4	11	elinor said no more it immediately struck her that she must then be writing to willoughby and the conclusion which as instantly followed was that however mysteriously they might wish to conduct the affair they must be engaged
sense_026	9	17	0	0	1	6	this conviction though not entirely satisfactory gave her pleasure and she continued her letter with greater alacrity
sense_026	10	40	1	2	2	5	elinor thought she could distinguish a large w in the direction and no sooner was it complete than marianne ringing the bell requested the footman who answered it to get that letter conveyed for her to the two penny post
sense_026	11	25	2	8	3	12	it was a great satisfaction to elinor that mrs jennings by being much engaged in her own room could see little of what was passing
sense_026	12	57	1	2	5	9	the tea things were brought in and already had marianne been disappointed more than once by a rap at a neighbouring door when a loud one was suddenly heard which could not be mistaken for one at any other house elinor felt secure of its announcing willoughby s approach and marianne starting up moved towards the door
sense_026	13	68	2	3	5	7	every thing was silent this could not be borne many seconds she opened the door advanced a few steps towards the stairs and after listening half a minute returned into the room in all the agitation which a conviction of having heard him would naturally produce in the ecstasy of her feelings at that instant she could not help exclaiming oh elinor it is willoughby indeed it is
sense_026	14	17	1	6	2	12	it was too great a shock to be borne with calmness and she immediately left the room
sense_026	15	45	1	2	3	7	elinor was disappointed too but at the same time her regard for colonel brandon ensured his welcome with her and she felt particularly hurt that a man so partial to her sister should perceive that she experienced nothing but grief and disappointment in seeing him
sense_026	16	37	3	8	2	5	she instantly saw that it was not unnoticed by him that he even observed marianne as she quitted the room with such astonishment and concern as hardly left him the recollection of what civility demanded towards herself
sense_026	17	33	1	3	1	3	elinor answered in some distress that she was and then talked of head aches low spirits and over fatigues and of every thing to which she could decently attribute her sister s behaviour
sense_026	18	46	4	9	3	7	he heard her with the most earnest attention but seeming to recollect himself said no more on the subject and began directly to speak of his pleasure at seeing them in london making the usual inquiries about their journey and the friends they had left behind
sense_026	19	49	1	2	4	8	elinor wished very much to ask whether willoughby were then in town but she was afraid of giving him pain by any enquiry after his rival and at length by way of saying something she asked if he had been in london ever since she had seen him last
sense_026	20	54	2	4	4	7	this and the manner in which it was said immediately brought back to her remembrance all the circumstances of his quitting that place with the uneasiness and suspicions they had caused to mrs jennings and she was fearful that her question had implied much more curiosity on the subject than she had ever felt
sense_026	21	14	1	7	1	7	elinor now began to make the tea and marianne was obliged to appear again
sense_026	22	89	5	6	2	2	after an hour or two spent in what her mother called comfortable chat or in other words in every variety of inquiry concerning all their acquaintance on mrs jennings s side and in laughter without cause on mrs palmer s it was proposed by the latter that they should all accompany her to some shops where she had business that morning to which mrs jennings and elinor readily consented as having likewise some purchases to make themselves and marianne though declining it at first was induced to go likewise
sense_026	23	47	4	9	3	6	it was late in the morning before they returned home and no sooner had they entered the house than marianne flew eagerly up stairs and when elinor followed she found her turning from the table with a sorrowful countenance which declared that no willoughby had been there
sense_026	24	11	1	9	0	0	said she to the footman who then entered with the parcels
sense_026	25	6	1	17	1	17	she was answered in the negative
sense_026	26	2	1	50	0	0	she replied
sense_026	27	15	1	7	0	0	said she in a low and disappointed voice as she turned away to the window
sense_026	28	9	0	0	1	11	repeated elinor within herself regarding her sister with uneasiness
sense_026	29	42	3	7	2	5	if she had not known him to be in town she would not have written to him as she did she would have written to combe magna and if he is in town how odd that he should neither come nor write
sense_026	30	26	2	8	1	4	the former left them soon after tea to fulfill her evening engagements and elinor was obliged to assist in making a whist table for the others
sense_026	31	55	0	0	5	9	marianne was of no use on these occasions as she would never learn the game but though her time was therefore at her own disposal the evening was by no means more productive of pleasure to her than to elinor for it was spent in all the anxiety of expectation and the pain of disappointment
