chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_027	1	7	0	0	1	14	march was to take elizabeth to hunsford
pride_027	2	37	1	3	4	11	she had not at first thought very seriously of going thither but charlotte she soon found was depending on the plan and she gradually learned to consider it herself with greater pleasure as well as greater certainty
pride_027	3	113	1	1	14	12	his present pursuit could not make him forget that elizabeth had been the first to excite and to deserve his attention the first to listen and to pity the first to be admired and in his manner of bidding her adieu wishing her every enjoyment reminding her of what she was to expect in lady catherine de bourgh and trusting their opinion of her their opinion of everybody would always coincide there was a solicitude an interest which she felt must ever attach her to him with a most sincere regard and she parted from him convinced that whether married or single he must always be her model of the amiable and pleasing
pride_027	4	18	1	6	3	17	her fellow travellers the next day were not of a kind to make her think him less agreeable
pride_027	5	12	0	0	1	8	elizabeth loved absurdities but she had known sir william s too long
pride_027	6	23	1	4	3	13	he could tell her nothing new of the wonders of his presentation and knighthood and his civilities were worn out like his information
pride_027	7	46	3	7	3	7	as they drove to mr gardiner s door jane was at a drawing room window watching their arrival when they entered the passage she was there to welcome them and elizabeth looking earnestly in her face was pleased to see it healthful and lovely as ever
pride_027	8	44	1	2	1	2	on the stairs were a troop of little boys and girls whose eagerness for their cousin s appearance would not allow them to wait in the drawing room and whose shyness as they had not seen her for a twelvemonth prevented their coming lower
pride_027	9	8	1	12	0	0	elizabeth then contrived to sit by her aunt
pride_027	10	35	1	3	4	11	their first object was her sister and she was more grieved than astonished to hear in reply to her minute enquiries that though jane always struggled to support her spirits there were periods of dejection
pride_027	11	13	1	8	1	8	but my dear elizabeth she added what sort of girl is miss king
pride_027	12	8	0	0	0	0	well cried elizabeth have it as you choose
pride_027	13	9	0	0	2	22	 he  shall be mercenary and  she  shall be foolish
pride_027	14	20	0	0	3	15	no scheme could have been more agreeable to elizabeth and her acceptance of the invitation was most ready and grateful
