chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_047	1	41	0	0	4	10	47 i have been thinking it over again elizabeth said her uncle as they drove from the town and really upon serious consideration i am much more inclined than i was to judge as your eldest sister does on the matter
pride_047	2	7	0	0	0	0	cried elizabeth brightening up for a moment
pride_047	3	33	1	3	3	9	it does seem and it is most shocking indeed replied elizabeth with tears in her eyes that a sister s sense of decency and virtue in such a point should admit of doubt
pride_047	4	7	0	0	1	14	perhaps i am not doing her justice
pride_047	5	36	0	0	4	11	but she is very young she has never been taught to think on serious subjects and for the last half year nay for a twelvemonth she has been given up to nothing but amusement and vanity
pride_047	6	26	0	0	2	8	she has been allowed to dispose of her time in the most idle and frivolous manner and to adopt any opinions that came in her way
pride_047	7	19	0	0	2	11	since the shire were first quartered in meryton nothing but love flirtation and officers have been in her head
pride_047	8	23	0	0	2	9	she has been doing everything in her power by thinking and talking on the subject to give greater what shall i call it
pride_047	9	9	0	0	1	11	susceptibility to her feelings which are naturally lively enough
pride_047	10	6	1	17	0	0	i do indeed replied elizabeth colouring
pride_047	11	8	0	0	1	12	from elizabeth s thoughts it was never absent
pride_047	12	19	0	0	1	5	fixed there by the keenest of all anguish self reproach she could find no interval of ease or forgetfulness
pride_047	13	18	0	0	4	22	it was a comfort to elizabeth to consider that jane could not have been wearied by long expectations
pride_047	14	30	1	3	0	0	elizabeth jumped out and after giving each of them a hasty kiss hurried into the vestibule where jane who came running down from her mother s apartment immediately met her
pride_047	15	27	0	0	1	4	elizabeth as she affectionately embraced her whilst tears filled the eyes of both lost not a moment in asking whether anything had been heard of the fugitives
pride_047	16	2	0	0	0	0	cried elizabeth
pride_047	17	40	3	8	4	10	her sister however assured her of her being perfectly well and their conversation which had been passing while mr and mrs gardiner were engaged with their children was now put an end to by the approach of the whole party
pride_047	18	33	0	0	3	9	when they were all in the drawing room the questions which elizabeth had already asked were of course repeated by the others and they soon found that jane had no intelligence to give
pride_047	19	39	0	0	4	10	as for mary she was mistress enough of herself to whisper to elizabeth with a countenance of grave reflection soon after they were seated at table this is a most unfortunate affair and will probably be much talked of
pride_047	20	74	2	3	6	8	then perceiving in elizabeth no inclination of replying she added unhappy as the event must be for lydia we may draw from it this useful lesson that loss of virtue in a female is irretrievable that one false step involves her in endless ruin that her reputation is no less brittle than it is beautiful and that she can not be too much guarded in her behaviour towards the undeserving of the other sex
pride_047	21	16	2	12	1	6	elizabeth lifted up her eyes in amazement but was too much oppressed to make any reply
pride_047	22	37	1	3	3	8	in the afternoon the two elder miss bennets were able to be for half an hour by themselves and elizabeth instantly availed herself of the opportunity of making many enquiries which jane was equally eager to satisfy
pride_047	23	50	2	4	1	2	after joining in general lamentations over the dreadful sequel of this event which elizabeth considered as all but certain and miss bennet could not assert to be wholly impossible the former continued the subject by saying but tell me all and everything about it which i have not already heard
pride_047	24	13	0	0	0	0	jane then took it from her pocket book and gave it to elizabeth
pride_047	25	7	0	0	0	0	cried elizabeth when she had finished it
pride_047	26	23	0	0	1	4	jane cried elizabeth was there a servant belonging to it who did not know the whole story before the end of the day
pride_047	27	30	1	3	1	3	she had better have stayed at home cried elizabeth perhaps she  meant  well but under such a misfortune as this one can not see too little of one s neighbours
pride_047	28	24	0	0	0	0	she then proceeded to enquire into the measures which her father had intended to pursue while in town for the recovery of his daughter
