chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_026	1	4	0	0	1	25	catherine was completely awakened
northanger_026	2	28	1	4	2	7	henry s address short as it had been had more thoroughly opened her eyes to the extravagance of her late fancies than all their several disappointments had done
northanger_026	3	5	0	0	1	20	most grievously was she humbled
northanger_026	4	5	0	0	0	0	most bitterly did she cry
northanger_026	5	13	0	0	2	15	it was not only with herself that she was sunk but with henry
northanger_026	6	18	0	0	2	11	her folly which now seemed even criminal was all exposed to him and he must despise her forever
northanger_026	7	20	0	0	0	0	the liberty which her imagination had dared to take with the character of his father could he ever forgive it
northanger_026	8	13	0	0	2	15	the absurdity of her curiosity and her fears could they ever be forgotten
northanger_026	9	8	0	0	0	0	she hated herself more than she could express
northanger_026	10	19	0	0	2	11	he had she thought he had once or twice before this fatal morning shown something like affection for her
northanger_026	11	42	3	7	2	5	but now in short she made herself as miserable as possible for about half an hour went down when the clock struck five with a broken heart and could scarcely give an intelligible answer to eleanor s inquiry if she was well
northanger_026	12	16	1	6	4	25	catherine had never wanted comfort more and he looked as if he was aware of it
northanger_026	13	21	0	0	1	5	the evening wore away with no abatement of this soothing politeness and her spirits were gradually raised to a modest tranquillity
northanger_026	14	33	0	0	2	6	she did not learn either to forget or defend the past but she learned to hope that it would never transpire farther and that it might not cost her henry s entire regard
northanger_026	15	67	1	1	8	12	her thoughts being still chiefly fixed on what she had with such causeless terror felt and done nothing could shortly be clearer than that it had been all a voluntary self created delusion each trifling circumstance receiving importance from an imagination resolved on alarm and everything forced to bend to one purpose by a mind which before she entered the abbey had been craving to be frightened
northanger_026	16	13	0	0	1	8	she remembered with what feelings she had prepared for a knowledge of northanger
northanger_026	17	39	2	5	4	10	she saw that the infatuation had been created the mischief settled long before her quitting bath and it seemed as if the whole might be traced to the influence of that sort of reading which she had there indulged
northanger_026	18	23	1	4	1	4	catherine dared not doubt beyond her own country and even of that if hard pressed would have yielded the northern and western extremities
northanger_026	19	41	2	5	4	10	for nine successive mornings catherine wondered over the repetition of a disappointment which each morning became more severe but on the tenth when she entered the breakfast room her first object was a letter held out by henry s willing hand
northanger_026	20	12	2	17	0	0	she thanked him as heartily as if he had written it himself
northanger_026	21	12	1	8	1	8	t is only from james however as she looked at the direction
northanger_026	22	40	1	2	4	10	she opened it it was from oxford and to this purpose dear catherine though god knows with little inclination for writing i think it my duty to tell you that everything is at an end between miss thorpe and me
northanger_026	23	19	0	0	1	5	let me soon hear from you dear catherine you are my only friend  your  love i do build upon
northanger_026	24	8	0	0	1	12	dearest catherine beware how you give your heart
northanger_026	25	47	2	4	3	6	believe me c catherine had not read three lines before her sudden change of countenance and short exclamations of sorrowing wonder declared her to be receiving unpleasant news and henry earnestly watching her through the whole letter saw plainly that it ended no better than it began
northanger_026	26	11	2	18	0	0	they went to breakfast directly but catherine could hardly eat anything
northanger_026	27	13	2	15	0	0	tears filled her eyes and even ran down her cheeks as she sat
northanger_026	28	28	1	4	1	4	the letter was one moment in her hand then in her lap and then in her pocket and she looked as if she knew not what she did
northanger_026	29	25	0	0	1	4	the general between his cocoa and his newspaper had luckily no leisure for noticing her but to the other two her distress was equally visible
northanger_026	30	30	1	3	2	7	as soon as she dared leave the table she hurried away to her own room but the housemaids were busy in it and she was obliged to come down again
northanger_026	31	26	1	4	1	4	she turned into the drawing room for privacy but henry and eleanor had likewise retreated thither and were at that moment deep in consultation about her
northanger_026	32	31	1	3	2	6	after half an hour s free indulgence of grief and reflection catherine felt equal to encountering her friends but whether she should make her distress known to them was another consideration
northanger_026	33	18	0	0	1	6	perhaps if particularly questioned she might just give an idea just distantly hint at it but not more
northanger_026	34	21	1	5	1	5	catherine took her place at the table and after a short silence eleanor said no bad news from fullerton i hope
northanger_026	35	34	1	3	1	3	i have one favour to beg said catherine shortly afterwards in an agitated manner that if your brother should be coming here you will give me notice of it that i may go away
northanger_026	36	8	1	12	0	0	cried catherine you have guessed it i declare
northanger_026	37	11	0	0	1	9	no read it yourself cried catherine whose second thoughts were clearer
northanger_026	38	24	0	0	2	8	i do not know what i was thinking of blushing again that she had blushed before james only means to give me good advice
northanger_026	39	29	1	3	0	0	miss tilney at catherine s invitation now read the letter likewise and having expressed also her concern and surprise began to inquire into miss thorpe s connections and fortune
northanger_026	40	13	1	8	2	15	her mother is a very good sort of woman was catherine s answer
northanger_026	41	4	0	0	1	25	what was her father
northanger_026	42	19	0	0	1	5	but perhaps observed catherine though she has behaved so ill by our family she may behave better by yours
northanger_026	43	13	0	0	2	15	now she has really got the man she likes she may be constant
northanger_026	44	30	1	3	4	13	indeed i am afraid she will replied henry i am afraid she will be very constant unless a baronet should come in her way that is frederick s only chance
northanger_026	45	25	0	0	3	12	i can not forget that when she first knew what my father would do for them she seemed quite disappointed that it was not more
northanger_026	46	23	0	0	2	9	my own disappointment and loss in her is very great but as for poor james i suppose he will hardly ever recover it
northanger_026	47	13	0	0	0	0	no said catherine after a few moments reflection i do not ought i
northanger_026	48	45	1	2	5	11	to say the truth though i am hurt and grieved that i can not still love her that i am never to hear from her perhaps never to see her again i do not feel so very very much afflicted as one would have thought
northanger_026	49	36	1	3	2	6	catherine by some chance or other found her spirits so very much relieved by this conversation that she could not regret her being led on though so unaccountably to mention the circumstance which had produced it
