chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_038	1	21	0	0	1	5	mrs jennings was very warm in her praise of edward s conduct but only elinor and marianne understood its true merit
sense_038	2	16	0	0	0	0	elinor gloried in his integrity and marianne forgave all his offences in compassion for his punishment
sense_038	3	76	2	3	1	1	elinor avoided it upon principle as tending to fix still more upon her thoughts by the too warm too positive assurances of marianne that belief of edward s continued affection for herself which she rather wished to do away and marianne s courage soon failed her in trying to converse upon a topic which always left her more dissatisfied with herself than ever by the comparison it necessarily produced between elinor s conduct and her own
sense_038	4	55	0	0	4	7	she felt all the force of that comparison but not as her sister had hoped to urge her to exertion now she felt it with all the pain of continual self reproach regretted most bitterly that she had never exerted herself before but it brought only the torture of penitence without the hope of amendment
sense_038	5	20	0	0	2	10	her mind was so much weakened that she still fancied present exertion impossible and therefore it only dispirited her more
sense_038	6	40	1	2	2	5	mrs jennings and elinor were of the number but marianne who knew that the willoughbys were again in town and had a constant dread of meeting them chose rather to stay at home than venture into so public a place
sense_038	7	39	4	10	3	8	an intimate acquaintance of mrs jennings joined them soon after they entered the gardens and elinor was not sorry that by her continuing with them and engaging all mrs jennings s conversation she was herself left to quiet reflection
sense_038	8	14	0	0	0	0	mrs jennings immediately whispered to elinor get it all out of her my dear
sense_038	9	29	1	3	3	10	it was lucky however for mrs jennings s curiosity and elinor s too that she would tell any thing  without  being asked for nothing would otherwise have been learnt
sense_038	10	29	0	0	1	3	she had wandered away to a subject on which elinor had nothing to say and therefore soon judged it expedient to find her way back again to the first
sense_038	11	16	1	6	0	0	i never heard any thing of the kind hinted at before i assure you said elinor
sense_038	12	23	0	0	2	9	i do not understand what you mean by interrupting them said elinor you were all in the same room together were not you
sense_038	13	18	0	0	2	11	cried elinor have you been repeating to me what you only learnt yourself by listening at the door
sense_038	14	26	1	4	2	8	elinor tried to talk of something else but miss steele could not be kept beyond a couple of minutes from what was uppermost in her mind
sense_038	15	13	0	0	3	23	well said elinor it is a comfort to be prepared against the worst
sense_038	16	64	1	2	5	8	such was her parting concern for after this she had time only to pay her farewell compliments to mrs jennings before her company was claimed by mrs richardson and elinor was left in possession of knowledge which might feed her powers of reflection some time though she had learnt very little more than what had been already foreseen and foreplanned in her own mind
sense_038	17	64	3	5	4	6	as soon as they returned to the carriage mrs jennings was eager for information but as elinor wished to spread as little as possible intelligence that had in the first place been so unfairly obtained she confined herself to the brief repetition of such simple particulars as she felt assured that lucy for the sake of her own consequence would choose to have known
sense_038	18	15	0	0	0	0	the next morning brought elinor a letter by the two penny post from lucy herself
sense_038	19	81	3	4	3	4	my paper reminds me to conclude and begging to be most gratefully and respectfully remembered to her and to sir john and lady middleton and the dear children when you chance to see them and love to miss marianne i am c as soon as elinor had finished it she performed what she concluded to be its writer s real design by placing it in the hands of mrs jennings who read it aloud with many comments of satisfaction and praise
