chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_017	1	34	1	3	2	6	indeed a man could not very well be in love with either of her daughters without extending the passion to her and elinor had the satisfaction of seeing him soon become more like himself
sense_017	2	14	0	0	0	0	grandeur has but little said elinor but wealth has much to do with it
sense_017	3	3	0	0	1	33	elinor for shame
sense_017	4	11	1	9	0	0	perhaps said elinor smiling we may come to the same point
sense_017	5	2	1	50	0	0	elinor laughed
sense_017	6	16	1	6	0	0	elinor smiled again to hear her sister describing so accurately their future expenses at combe magna
sense_017	7	18	0	0	3	17	we are all unanimous in that wish i suppose said elinor in spite of the insufficiency of wealth
sense_017	8	16	0	0	1	6	you must begin your improvements on this house observed elinor and your difficulties will soon vanish
sense_017	9	16	1	6	2	12	marianne is as steadfast as ever you see said elinor she is not at all altered
sense_017	10	11	0	0	2	18	she is only grown a little more grave than she was
sense_017	11	46	0	0	3	7	nor do i think it a part of marianne s said elinor i should hardly call her a lively girl she is very earnest very eager in all she does sometimes talks a great deal and always with animation but she is not often really merry
sense_017	12	19	1	5	2	11	i believe you are right he replied and yet i have always set her down as a lively girl
sense_017	13	51	1	2	3	6	i have frequently detected myself in such kind of mistakes said elinor in a total misapprehension of character in some point or other fancying people so much more gay or grave or ingenious or stupid than they really are and i can hardly tell why or in what the deception originated
sense_017	14	19	0	0	3	16	but i thought it was right elinor said marianne to be guided wholly by the opinion of other people
sense_017	15	25	0	0	1	4	you have not been able to bring your sister over to your plan of general civility said edward to elinor do you gain no ground
sense_017	16	9	2	22	0	0	quite the contrary replied elinor looking expressively at marianne
sense_017	17	12	0	0	0	0	marianne has not shyness to excuse any inattention of hers said elinor
sense_017	18	12	1	8	1	8	she knows her own worth too well for false shame replied edward
sense_017	19	30	3	10	0	0	elinor looked surprised at his emotion but trying to laugh off the subject she said to him do not you know my sister well enough to understand what she means
