chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_029	1	16	0	0	1	6	his departure gave catherine the first experimental conviction that a loss may be sometimes a gain
northanger_029	2	63	4	6	4	6	the happiness with which their time now passed every employment voluntary every laugh indulged every meal a scene of ease and good humour walking where they liked and when they liked their hours pleasures and fatigues at their own command made her thoroughly sensible of the restraint which the general s presence had imposed and most thankfully feel their present release from it
northanger_029	3	92	4	4	8	9	such ease and such delights made her love the place and the people more and more every day and had it not been for a dread of its soon becoming expedient to leave the one and an apprehension of not being equally beloved by the other she would at each moment of each day have been perfectly happy but she was now in the fourth week of her visit before the general came home the fourth week would be turned and perhaps it might seem an intrusion if she stayed much longer
northanger_029	4	51	2	4	5	10	this was a painful consideration whenever it occurred and eager to get rid of such a weight on her mind she very soon resolved to speak to eleanor about it at once propose going away and be guided in her conduct by the manner in which her proposal might be taken
northanger_029	5	56	1	2	4	7	aware that if she gave herself much time she might feel it difficult to bring forward so unpleasant a subject she took the first opportunity of being suddenly alone with eleanor and of eleanor s being in the middle of a speech about something very different to start forth her obligation of going away very soon
northanger_029	6	3	1	33	0	0	catherine explained oh
northanger_029	7	11	0	0	3	27	as long as she was happy they would always be satisfied
northanger_029	8	13	1	8	0	0	then why might she ask in such a hurry herself to leave them
northanger_029	9	7	0	0	2	29	because she had been there so long
northanger_029	10	19	1	5	4	21	and it was directly settled that till she had her leaving them was not even to be thought of
northanger_029	11	67	3	4	2	3	catherine walked on to her chamber making up her mind as well as she could to a further acquaintance with captain tilney and comforting herself under the unpleasant impression his conduct had given her and the persuasion of his being by far too fine a gentleman to approve of her that at least they should not meet under such circumstances as would make their meeting materially painful
northanger_029	12	52	2	4	6	12	she trusted he would never speak of miss thorpe and indeed as he must by this time be ashamed of the part he had acted there could be no danger of it and as long as all mention of bath scenes were avoided she thought she could behave to him very civilly
northanger_029	13	21	1	5	3	14	at that moment catherine thought she heard her step in the gallery and listened for its continuance but all was silent
northanger_029	14	50	4	8	4	8	scarcely however had she convicted her fancy of error when the noise of something moving close to her door made her start it seemed as if someone was touching the very doorway and in another moment a slight motion of the lock proved that some hand must be on it
northanger_029	15	39	0	0	3	8	she trembled a little at the idea of anyone s approaching so cautiously but resolving not to be again overcome by trivial appearances of alarm or misled by a raised imagination she stepped quietly forward and opened the door
northanger_029	16	21	0	0	2	10	catherine s spirits however were tranquillized but for an instant for eleanor s cheeks were pale and her manner greatly agitated
northanger_029	17	35	1	3	3	9	catherine supposing some uneasiness on captain tilney s account could only express her concern by silent attention obliged her to be seated rubbed her temples with lavender water and hung over her with affectionate solicitude
northanger_029	18	16	1	6	1	6	my dear catherine you must not you must not indeed were eleanor s first connected words
northanger_029	19	24	1	4	2	8	a new idea now darted into catherine s mind and turning as pale as her friend she exclaimed t is a messenger from woodston
northanger_029	20	29	3	10	5	17	his unlooked for return was enough in itself to make catherine s heart sink and for a few moments she hardly supposed there were anything worse to be told
northanger_029	21	22	2	9	0	0	she said nothing and eleanor endeavouring to collect herself and speak with firmness but with eyes still cast down soon went on
northanger_029	22	7	0	0	1	14	my dear catherine we are to part
northanger_029	23	18	0	0	1	6	my dear eleanor cried catherine suppressing her feelings as well as she could do not be so distressed
northanger_029	24	8	0	0	1	12	it will not be in my power catherine
northanger_029	25	27	4	15	1	4	eleanor made no answer and catherine s thoughts recurring to something more directly interesting she added thinking aloud monday so soon as monday and you  all  go
northanger_029	26	2	0	0	0	0	ah catherine
northanger_029	27	6	1	17	0	0	catherine sat down breathless and speechless
northanger_029	28	53	1	2	7	13	dear dear catherine in being the bearer of such a message i seem guilty myself of all its insult yet i trust you will acquit me for you must have been long enough in this house to see that i am but a nominal mistress of it that my real power is nothing
northanger_029	29	6	0	0	0	0	said catherine in a faltering voice
northanger_029	30	22	2	9	2	9	it was with pain that catherine could speak at all and it was only for eleanor s sake that she attempted it
northanger_029	31	6	0	0	1	17	catherine s swelling heart needed relief
northanger_029	32	44	0	0	4	9	eleanor had wished to spare her from so painful a notion but catherine could not believe it possible that any injury or any misfortune could provoke such ill will against a person not connected or at least not supposed to be connected with it
northanger_029	33	24	0	0	1	4	that room in which her disturbed imagination had tormented her on her first arrival was again the scene of agitated spirits and unquiet slumbers
northanger_029	34	22	0	0	1	5	yet how different now the source of her inquietude from what it had been then how mournfully superior in reality and substance
northanger_029	35	78	1	1	4	5	her anxiety had foundation in fact her fears in probability and with a mind so occupied in the contemplation of actual and natural evil the solitude of her situation the darkness of her chamber the antiquity of the building were felt and considered without the smallest emotion and though the wind was high and often produced strange and sudden noises throughout the house she heard it all as she lay awake hour after hour without curiosity or terror
northanger_029	36	13	0	0	1	8	catherine had not loitered she was almost dressed and her packing almost finished
northanger_029	37	16	0	0	1	6	the possibility of some conciliatory message from the general occurred to her as his daughter appeared
northanger_029	38	45	1	2	2	4	very little passed between them on meeting each found her greatest safety in silence and few and trivial were the sentences exchanged while they remained upstairs catherine in busy agitation completing her dress and eleanor with more goodwill than experience intent upon filling the trunk
northanger_029	39	39	3	8	2	5	when everything was done they left the room catherine lingering only half a minute behind her friend to throw a parting glance on every well known cherished object and went down to the breakfast parlour where breakfast was prepared
northanger_029	40	32	3	9	1	3	she tried to eat as well to save herself from the pain of being urged as to make her friend comfortable but she had no appetite and could not swallow many mouthfuls
northanger_029	41	23	0	0	0	0	the contrast between this and her last breakfast in that room gave her fresh misery and strengthened her distaste for everything before her
northanger_029	42	32	2	6	2	6	with what cheerful ease what happy though false security had she then looked around her enjoying everything present and fearing little in future beyond henry s going to woodston for a day
northanger_029	43	13	1	8	1	8	for henry had been there henry had sat by her and helped her
northanger_029	44	39	2	5	3	8	these reflections were long indulged undisturbed by any address from her companion who sat as deep in thought as herself and the appearance of the carriage was the first thing to startle and recall them to the present moment
northanger_029	45	37	1	3	1	3	catherine s colour rose at the sight of it and the indignity with which she was treated striking at that instant on her mind with peculiar force made her for a short time sensible only of resentment
northanger_029	46	19	1	5	0	0	you  must  write to me catherine she cried you  must  let me hear from you as soon as possible
northanger_029	47	31	3	10	1	3	but this with the look of sorrow accompanying it was enough to melt catherine s pride in a moment and she instantly said oh eleanor i  will  write to you indeed
northanger_029	48	46	0	0	4	9	it had occurred to her that after so long an absence from home catherine might not be provided with money enough for the expenses of her journey and upon suggesting it to her with most affectionate offers of accommodation it proved to be exactly the case
northanger_029	49	70	2	3	6	9	catherine had never thought on the subject till that moment but upon examining her purse was convinced that but for this kindness of her friend she might have been turned from the house without even the means of getting home and the distress in which she must have been thereby involved filling the minds of both scarcely another word was said by either during the time of their remaining together
northanger_029	50	74	8	11	4	5	the carriage was soon announced to be ready and catherine instantly rising a long and affectionate embrace supplied the place of language in bidding each other adieu and as they entered the hall unable to leave the house without some mention of one whose name had not yet been spoken by either she paused a moment and with quivering lips just made it intelligible that she left her kind remembrance for her absent friend
northanger_029	51	44	0	0	1	2	but with this approach to his name ended all possibility of restraining her feelings and hiding her face as well as she could with her handkerchief she darted across the hall jumped into the chaise and in a moment was driven from the door
