chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_056	1	38	0	0	5	13	they were of course all intending to be surprised but their astonishment was beyond their expectation and on the part of mrs bennet and kitty though she was perfectly unknown to them even inferior to what elizabeth felt
pride_056	2	33	5	15	0	0	she entered the room with an air more than usually ungracious made no other reply to elizabeth s salutation than a slight inclination of the head and sat down without saying a word
pride_056	3	21	2	10	1	5	elizabeth had mentioned her name to her mother on her ladyship s entrance though no request of introduction had been made
pride_056	4	20	1	5	2	10	after sitting for a moment in silence she said very stiffly to elizabeth i hope you are well miss bennet
pride_056	5	7	1	14	1	14	elizabeth replied very concisely that she was
pride_056	6	23	0	0	2	9	elizabeth now expected that she would produce a letter for her from charlotte as it seemed the only probable motive for her calling
pride_056	7	9	0	0	1	11	but no letter appeared and she was completely puzzled
pride_056	8	50	1	2	2	4	mrs bennet with great civility begged her ladyship to take some refreshment but lady catherine very resolutely and not very politely declined eating anything and then rising up said to elizabeth miss bennet there seemed to be a prettyish kind of a little wilderness on one side of your lawn
pride_056	9	16	3	19	0	0	elizabeth obeyed and running into her own room for her parasol attended her noble guest downstairs
pride_056	10	16	1	6	1	6	her carriage remained at the door and elizabeth saw that her waiting woman was in it
pride_056	11	34	2	6	2	6	they proceeded in silence along the gravel walk that led to the copse elizabeth was determined to make no effort for conversation with a woman who was now more than usually insolent and disagreeable
pride_056	12	9	0	0	2	22	how could i ever think her like her nephew
pride_056	13	8	1	12	0	0	said she as she looked in her face
pride_056	14	5	1	20	0	0	elizabeth looked with unaffected astonishment
pride_056	15	25	0	0	3	12	if you believed it impossible to be true said elizabeth colouring with astonishment and disdain i wonder you took the trouble of coming so far
pride_056	16	28	1	4	2	7	your coming to longbourn to see me and my family said elizabeth coolly will be rather a confirmation of it if indeed such a report is in existence
pride_056	17	6	1	17	1	17	these are heavy misfortunes replied elizabeth
pride_056	18	21	0	0	3	14	whatever my connections may be said elizabeth if your nephew does not object to them they can be nothing to  you 
pride_056	19	29	1	3	2	7	though elizabeth would not for the mere purpose of obliging lady catherine have answered this question she could not but say after a moment s deliberation i am not
pride_056	20	18	1	6	0	0	neither duty nor honour nor gratitude replied elizabeth have any possible claim on me in the present instance
pride_056	21	21	6	29	0	0	elizabeth made no answer and without attempting to persuade her ladyship to return into the house walked quietly into it herself
pride_056	22	11	0	0	0	0	she heard the carriage drive away as she proceeded up stairs
pride_056	23	25	0	0	0	0	her mother impatiently met her at the door of the dressing room to ask why lady catherine would not come in again and rest herself
pride_056	24	20	0	0	2	10	elizabeth was forced to give into a little falsehood here for to acknowledge the substance of their conversation was impossible
