chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_023	1	91	4	4	7	8	she went however and when they reached the farm and she was to be put down at the end of the broad neat gravel walk which led between espalier apple trees to the front door the sight of every thing which had given her so much pleasure the autumn before was beginning to revive a little local agitation and when they parted emma observed her to be looking around with a sort of fearful curiosity which determined her not to allow the visit to exceed the proposed quarter of an hour
emma_023	2	21	1	5	1	5	she went on herself to give that portion of time to an old servant who was married and settled in donwell
emma_023	3	31	0	0	1	3	the quarter of an hour brought her punctually to the white gate again and miss smith receiving her summons was with her without delay and unattended by any alarming young man
emma_023	4	27	0	0	3	11	she was feeling too much but at last emma collected from her enough to understand the sort of meeting and the sort of pain it was creating
emma_023	5	10	1	10	0	0	she had seen only mrs martin and the two girls
emma_023	6	52	0	0	3	6	they had received her doubtingly if not coolly and nothing beyond the merest commonplace had been talked almost all the time till just at last when mrs martin s saying all of a sudden that she thought miss smith was grown had brought on a more interesting subject and a warmer manner
emma_023	7	64	1	2	8	12	they all seemed to remember the day the hour the party the occasion to feel the same consciousness the same regrets to be ready to return to the same good understanding and they were just growing again like themselves harriet as emma must suspect as ready as the best of them to be cordial and happy when the carriage reappeared and all was over
emma_023	8	19	1	5	1	5	fourteen minutes to be given to those with whom she had thankfully passed six weeks not six months ago
emma_023	9	19	0	0	1	5	emma could not but picture it all and feel how justly they might resent how naturally harriet must suffer
emma_023	10	10	1	10	1	10	this is too bad cried emma as they turned away
emma_023	11	32	0	0	1	3	and she leaned back in the corner to indulge her murmurs or to reason them away probably a little of both such being the commonest process of a not ill disposed mind
emma_023	12	22	3	14	2	9	presently the carriage stopt she looked up it was stopt by mr and mrs weston who were standing to speak to her
emma_023	13	24	1	4	2	8	to know that she thought his coming certain was enough to make emma consider it so and sincerely did she rejoice in their joy
emma_023	14	34	0	0	5	15	the worn out past was sunk in the freshness of what was coming and in the rapidity of half a moment s thought she hoped mr elton would now be talked of no more
emma_023	15	43	2	5	1	2	mr weston gave her the history of the engagements at enscombe which allowed his son to answer for having an entire fortnight at his command as well as the route and the method of his journey and she listened and smiled and congratulated
emma_023	16	16	1	6	1	6	emma could imagine she saw a touch of the arm at this speech from his wife
emma_023	17	52	2	4	5	10	well well i am ready and turning again to emma but you must not be expecting such a very fine young man you have only had my account you know i dare say he is really nothing extraordinary though his own sparkling eyes at the moment were speaking a very different conviction
emma_023	18	15	2	13	0	0	emma could look perfectly unconscious and innocent and answer in a manner that appropriated nothing
emma_023	19	27	1	4	2	7	think of me to morrow my dear emma about four o clock was mrs weston s parting injunction spoken with some anxiety and meant only for her
emma_023	20	26	0	0	2	8	emma s spirits were mounted quite up to happiness every thing wore a different air james and his horses seemed not half so sluggish as before
emma_023	21	37	5	14	3	8	when she looked at the hedges she thought the elder at least must soon be coming out and when she turned round to harriet she saw something like a look of spring a tender smile even there
emma_023	22	26	0	0	2	8	but neither geography nor tranquillity could come all at once and emma was now in a humour to resolve that they should both come in time
emma_023	23	19	1	5	3	16	emma was directly sure that he knew how to make himself agreeable the conviction was strengthened by what followed
emma_023	24	35	1	3	3	9	that he should never have been able to indulge so amiable a feeling before passed suspiciously through emma s brain but still if it were a falsehood it was a pleasant one and pleasantly handled
emma_023	25	10	0	0	2	20	on his side were the inquiries was she a horsewoman
emma_023	26	41	2	5	6	15	you can not see too much perfection in mrs weston for my feelings said emma were you to guess her to be eighteen i should listen with pleasure but she would be ready to quarrel with you for using such words
emma_023	27	17	1	6	1	6	do n t let her imagine that you have spoken of her as a pretty young woman
emma_023	28	44	0	0	6	14	emma wondered whether the same suspicion of what might be expected from their knowing each other which had taken strong possession of her mind had ever crossed his and whether his compliments were to be considered as marks of acquiescence or proofs of defiance
emma_023	29	18	1	6	3	17	she must see more of him to understand his ways at present she only felt they were agreeable
emma_023	30	12	0	0	3	25	she had no doubt of what mr weston was often thinking about
emma_023	31	33	2	6	4	12	his quick eye she detected again and again glancing towards them with a happy expression and even when he might have determined not to look she was confident that he was often listening
emma_023	32	30	0	0	2	7	her own father s perfect exemption from any thought of the kind the entire deficiency in him of all such sort of penetration or suspicion was a most comfortable circumstance
emma_023	33	5	0	0	0	0	she blessed the favouring blindness
emma_023	34	29	1	3	1	3	i have the honour of being acquainted with a neighbour of yours turning to emma a lady residing in or near highbury a family of the name of fairfax
emma_023	35	17	1	6	1	6	i have heard her speak of the acquaintance said emma she is a very elegant young woman
emma_023	36	45	2	4	5	11	he agreed to it but with so quiet a yes as inclined her almost to doubt his real concurrence and yet there must be a very distinct sort of elegance for the fashionable world if jane fairfax could be thought only ordinarily gifted with it
emma_023	37	33	0	0	2	6	emma remained very well pleased with this beginning of the acquaintance and could now engage to think of them all at randalls any hour of the day with full confidence in their comfort
