chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_046	1	72	0	0	7	10	46 elizabeth had been a good deal disappointed in not finding a letter from jane on their first arrival at lambton and this disappointment had been renewed on each of the mornings that had now been spent there but on the third her repining was over and her sister justified by the receipt of two letters from her at once on one of which was marked that it had been missent elsewhere
pride_046	2	14	1	7	1	7	elizabeth was not surprised at it as jane had written the direction remarkably ill
pride_046	3	44	1	2	2	5	without allowing herself time for consideration and scarcely knowing what she felt elizabeth on finishing this letter instantly seized the other and opening it with the utmost impatience read as follows it had been written a day later than the conclusion of the first
pride_046	4	41	0	0	1	2	cried elizabeth darting from her seat as she finished the letter in eagerness to follow him without losing a moment of the time so precious but as she reached the door it was opened by a servant and mr darcy appeared
pride_046	5	40	3	8	2	5	her pale face and impetuous manner made him start and before he could recover himself to speak she in whose mind every idea was superseded by lydia s situation hastily exclaimed i beg your pardon but i must leave you
pride_046	6	22	1	5	2	9	elizabeth hesitated but her knees trembled under her and she felt how little would be gained by her attempting to pursue them
pride_046	7	27	1	4	0	0	calling back the servant therefore she commissioned him though in so breathless an accent as made her almost unintelligible to fetch his master and mistress home instantly
pride_046	8	43	4	9	1	2	on his quitting the room she sat down unable to support herself and looking so miserably ill that it was impossible for darcy to leave her or to refrain from saying in a tone of gentleness and commiseration let me call your maid
pride_046	9	7	0	0	1	14	elizabeth soon observed and instantly understood it
pride_046	10	21	0	0	1	5	her power was sinking everything  must  sink under such a proof of family weakness such an assurance of the deepest disgrace
pride_046	11	25	0	0	1	4	she could neither wonder nor condemn but the belief of his self conquest brought nothing consolatory to her bosom afforded no palliation of her distress
pride_046	12	35	1	3	5	14	it was on the contrary exactly calculated to make her understand her own wishes and never had she so honestly felt that she could have loved him as now when all love must be vain
pride_046	13	10	0	0	0	0	but self though it would intrude could not engross her
pride_046	14	92	2	2	7	8	lydia the humiliation the misery she was bringing on them all soon swallowed up every private care and covering her face with her handkerchief elizabeth was soon lost to everything else and after a pause of several minutes was only recalled to a sense of her situation by the voice of her companion who in a manner which though it spoke compassion spoke likewise restraint said i am afraid you have been long desiring my absence nor have i anything to plead in excuse of my stay but real though unavailing concern
pride_046	15	73	4	5	2	3	as he quitted the room elizabeth felt how improbable it was that they should ever see each other again on such terms of cordiality as had marked their several meetings in derbyshire and as she threw a retrospective glance over the whole of their acquaintance so full of contradictions and varieties sighed at the perverseness of those feelings which would now have promoted its continuance and would formerly have rejoiced in its termination
pride_046	16	20	0	0	3	15	if gratitude and esteem are good foundations of affection elizabeth s change of sentiment will be neither improbable nor faulty
pride_046	17	81	1	1	6	7	but if otherwise if regard springing from such sources is unreasonable or unnatural in comparison of what is so often described as arising on a first interview with its object and even before two words have been exchanged nothing can be said in her defence except that she had given somewhat of a trial to the latter method in her partiality for wickham and that its ill success might perhaps authorise her to seek the other less interesting mode of attachment
pride_046	18	33	2	6	3	9	be that as it may she saw him go with regret and in this early example of what lydia s infamy must produce found additional anguish as she reflected on that wretched business
pride_046	19	27	2	7	3	11	elizabeth though expecting no less thanked him with tears of gratitude and all three being actuated by one spirit everything relating to their journey was speedily settled
pride_046	20	59	1	2	5	8	had elizabeth been at leisure to be idle she would have remained certain that all employment was impossible to one so wretched as herself but she had her share of business as well as her aunt and amongst the rest there were notes to be written to all their friends at lambton with false excuses for their sudden departure
pride_046	21	58	2	3	3	5	an hour however saw the whole completed and mr gardiner meanwhile having settled his account at the inn nothing remained to be done but to go and elizabeth after all the misery of the morning found herself in a shorter space of time than she could have supposed seated in the carriage and on the road to longbourn
