chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_003	1	11	1	9	2	18	his address was good and catherine felt herself in high luck
northanger_003	2	30	2	7	5	17	there was little leisure for speaking while they danced but when they were seated at tea she found him as agreeable as she had already given him credit for being
northanger_003	3	25	0	0	2	8	he talked with fluency and spirit and there was an archness and pleasantry in his manner which interested though it was hardly understood by her
northanger_003	4	74	2	3	7	9	after chatting some time on such matters as naturally arose from the objects around them he suddenly addressed her with i have hitherto been very remiss madam in the proper attentions of a partner here i have not yet asked you how long you have been in bath whether you were ever here before whether you have been at the upper rooms the theatre and the concert and how you like the place altogether
northanger_003	5	10	3	30	0	0	about a week sir replied catherine trying not to laugh
northanger_003	6	13	2	15	0	0	catherine turned away her head not knowing whether she might venture to laugh
northanger_003	7	17	1	6	1	6	i have sometimes thought said catherine doubtingly whether ladies do write so much better letters than gentlemen
northanger_003	8	50	0	0	5	10	they were interrupted by mrs allen my dear catherine said she do take this pin out of my sleeve i am afraid it has torn a hole already i shall be quite sorry if it has for this is a favourite gown though it cost but nine shillings a yard
northanger_003	9	13	1	8	2	15	how can you said catherine laughing be so she had almost said strange
northanger_003	10	21	0	0	2	10	catherine feared as she listened to their discourse that he indulged himself a little too much with the foibles of others
northanger_003	11	10	0	0	2	20	catherine coloured and said i was not thinking of anything
