chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_012	1	42	0	0	2	5	emma s sense of right however had decided it and besides the consideration of what was due to each brother she had particular pleasure from the circumstance of the late disagreement between mr knightley and herself in procuring him the proper invitation
emma_012	2	8	0	0	1	12	she hoped they might now become friends again
emma_012	3	8	1	12	2	25	she thought it was time to make up
emma_012	4	16	0	0	1	6	she certainly had not been in the wrong and he would never own that he had
emma_012	5	77	2	3	5	6	concession must be out of the question but it was time to appear to forget that they had ever quarrelled and she hoped it might rather assist the restoration of friendship that when he came into the room she had one of the children with her the youngest a nice little girl about eight months old who was now making her first visit to hartfield and very happy to be danced about in her aunt s arms
emma_012	6	43	1	2	1	2	it did assist for though he began with grave looks and short questions he was soon led on to talk of them all in the usual way and to take the child out of her arms with all the unceremoniousness of perfect amity
emma_012	7	45	0	0	7	16	emma felt they were friends again and the conviction giving her at first great satisfaction and then a little sauciness she could not help saying as he was admiring the baby what a comfort it is that we think alike about our nephews and nieces
emma_012	8	14	0	0	1	7	come my dear emma let us be friends and say no more about it
emma_012	9	31	1	3	3	10	tell your aunt little emma that she ought to set you a better example than to be renewing old grievances and that if she were not wrong before she is now
emma_012	10	7	0	0	0	0	that s true she cried very true
emma_012	11	10	0	0	0	0	little emma grow up a better woman than your aunt
emma_012	12	62	3	5	1	2	the evening was quiet and conversable as mr woodhouse declined cards entirely for the sake of comfortable talk with his dear isabella and the little party made two natural divisions on one side he and his daughter on the other the two mr knightleys their subjects totally distinct or very rarely mixing and emma only occasionally joining in one or the other
emma_012	13	10	0	0	1	10	my dear emma suppose we all have a little gruel
emma_012	14	30	0	0	3	10	emma could not suppose any such thing knowing as she did that both the mr knightleys were as unpersuadable on that article as herself and two basins only were ordered
emma_012	15	21	0	0	2	10	come come cried emma feeling this to be an unsafe subject i must beg you not to talk of the sea
emma_012	16	52	1	2	5	10	it is not very likely my dear that bathing should have been of use to her and if i had known you were wanting an embrocation i would have spoken to you seem to me to have forgotten mrs and miss bates said emma i have not heard one inquiry after them
emma_012	17	32	2	6	1	3	i did not thoroughly understand what you were telling your brother cried emma about your friend mr graham s intending to have a bailiff from scotland to look after his new estate
emma_012	18	59	0	0	3	5	and she talked in this way so long and successfully that when forced to give her attention again to her father and sister she had nothing worse to hear than isabella s kind inquiry after jane fairfax and jane fairfax though no great favourite with her in general she was at that moment very happy to assist in praising
emma_012	19	39	0	0	5	13	i always regret excessively on dear emma s account that she can not be more at highbury but now their daughter is married i suppose colonel and mrs campbell will not be able to part with her at all
emma_012	20	9	0	0	1	11	she would be such a delightful companion for emma
emma_012	21	9	0	0	0	0	emma could not have a better companion than harriet
emma_012	22	5	0	0	0	0	and exactly emma s age
emma_012	23	8	0	0	0	0	the ejaculation in emma s ear expressed ah
emma_012	24	31	1	3	1	3	and for a little while she hoped he would not talk of it and that a silent rumination might suffice to restore him to the relish of his own smooth gruel
emma_012	25	32	1	3	2	6	emma s attempts to stop her father had been vain and when he had reached such a point as this she could not wonder at her brother in law s breaking out
