chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
mansfield_032	1	32	0	0	5	16	i am aware that there has been sometimes in some points a misplaced distinction but i think too well of you fanny to suppose you will ever harbour resentment on that account
mansfield_032	2	35	1	3	3	9	yes said fanny in a faint voice and looking down with fresh shame and she did feel almost ashamed of herself after such a picture as her uncle had drawn for not liking mr crawford
mansfield_032	3	27	1	4	1	4	for i  had  fanny as i think my behaviour must have shewn formed a very favourable opinion of you from the period of my return to england
mansfield_032	4	66	2	3	4	6	here is a young man of sense of character of temper of manners and of fortune exceedingly attached to you and seeking your hand in the most handsome and disinterested way and let me tell you fanny that you may live eighteen years longer in the world without being addressed by a man of half mr crawford s estate or a tenth part of his merits
mansfield_032	5	12	0	0	2	17	but fanny if your heart can acquit you of  ingratitude  he ceased
mansfield_032	6	21	1	5	5	24	this was an order to be most joyfully obeyed this was an act of kindness which fanny felt at her heart
mansfield_032	7	10	0	0	1	10	to be spared from her aunt norris s interminable reproaches
mansfield_032	8	8	1	12	0	0	he left her in a glow of gratitude
mansfield_032	9	33	2	6	0	0	she walked out directly as her uncle recommended and followed his advice throughout as far as she could did check her tears did earnestly try to compose her spirits and strengthen her mind
mansfield_032	10	39	0	0	4	10	she wished to prove to him that she did desire his comfort and sought to regain his favour and he had given her another strong motive for exertion in keeping the whole affair from the knowledge of her aunts
mansfield_032	11	30	1	3	3	10	not to excite suspicion by her look or manner was now an object worth attaining and she felt equal to almost anything that might save her from her aunt norris
mansfield_032	12	31	3	10	2	6	she was struck quite struck when on returning from her walk and going into the east room again the first thing which caught her eye was a fire lighted and burning
mansfield_032	13	20	0	0	3	15	it seemed too much just at that time to be giving her such an indulgence was exciting even painful gratitude
mansfield_032	14	40	1	2	5	12	she wondered that sir thomas could have leisure to think of such a trifle again but she soon found from the voluntary information of the housemaid who came in to attend it that so it was to be every day
mansfield_032	15	4	0	0	0	0	said she in soliloquy
mansfield_032	16	17	1	6	0	0	she saw nothing more of her uncle nor of her aunt norris till they met at dinner
