chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_059	1	26	2	8	1	4	was a question which elizabeth received from jane as soon as she entered their room and from all the others when they sat down to table
pride_059	2	19	1	5	2	11	she had only to say in reply that they had wandered about till she was beyond her own knowledge
pride_059	3	17	1	6	1	6	she coloured as she spoke but neither that nor anything else awakened a suspicion of the truth
pride_059	4	40	0	0	5	12	darcy was not of a disposition in which happiness overflows in mirth and elizabeth agitated and confused rather  knew  that she was happy than  felt  herself to be so for besides the immediate embarrassment there were other evils before her
pride_059	5	45	0	0	7	16	she anticipated what would be felt in the family when her situation became known she was aware that no one liked him but jane and even feared that with the others it was a  dislike  which not all his fortune and consequence might do away
pride_059	6	10	1	10	0	0	elizabeth again and more seriously assured her of its truth
pride_059	7	14	0	0	3	21	forgive the question are you quite certain that you can be happy with him
pride_059	8	8	1	12	0	0	elizabeth told her the motives of her secrecy
pride_059	9	25	2	8	1	4	she had been unwilling to mention bingley and the unsettled state of her own feelings had made her equally avoid the name of his friend
pride_059	10	15	0	0	1	7	but now she would no longer conceal from her his share in lydia s marriage
pride_059	11	25	1	4	3	12	elizabeth could hardly help laughing at so convenient a proposal yet was really vexed that her mother should be always giving him such an epithet
pride_059	12	49	4	8	1	2	as soon as they entered bingley looked at her so expressively and shook hands with such warmth as left no doubt of his good information and he soon afterwards said aloud mrs bennet have you no more lanes hereabouts in which lizzy may lose her way again to day
pride_059	13	16	2	12	0	0	darcy professed a great curiosity to see the view from the mount and elizabeth silently consented
pride_059	14	31	1	3	3	10	as she went up stairs to get ready mrs bennet followed her saying i am quite sorry lizzy that you should be forced to have that disagreeable man all to yourself
pride_059	15	10	0	0	0	0	elizabeth reserved to herself the application for her mother s
pride_059	16	28	0	0	3	11	she could not determine how her mother would take it sometimes doubting whether all his wealth and grandeur would be enough to overcome her abhorrence of the man
pride_059	17	55	0	0	3	5	but whether she were violently set against the match or violently delighted with it it was certain that her manner would be equally ill adapted to do credit to her sense and she could no more bear that mr darcy should hear the first raptures of her joy than the first vehemence of her disapprobation
pride_059	18	28	2	7	1	4	in the evening soon after mr bennet withdrew to the library she saw mr darcy rise also and follow him and her agitation on seeing it was extreme
pride_059	19	74	5	7	10	14	she did not fear her father s opposition but he was going to be made unhappy and that it should be through her means that  she  his favourite child should be distressing him by her choice should be filling him with fears and regrets in disposing of her was a wretched reflection and she sat in misery till mr darcy appeared again when looking at him she was a little relieved by his smile
pride_059	20	35	2	6	3	9	in a few minutes he approached the table where she was sitting with kitty and while pretending to admire her work said in a whisper go to your father he wants you in the library
pride_059	21	13	0	0	0	0	have you any other objection said elizabeth than your belief of my indifference
pride_059	22	16	1	6	1	6	i do i do like him she replied with tears in her eyes i love him
pride_059	23	83	4	5	3	4	elizabeth still more affected was earnest and solemn in her reply and at length by repeated assurances that mr darcy was really the object of her choice by explaining the gradual change which her estimation of him had undergone relating her absolute certainty that his affection was not the work of a day but had stood the test of many months suspense and enumerating with energy all his good qualities she did conquer her father s incredulity and reconcile him to the match
pride_059	24	15	1	7	0	0	well my dear said he when she ceased speaking i have no more to say
pride_059	25	33	2	6	2	6	elizabeth s mind was now relieved from a very heavy weight and after half an hour s quiet reflection in her own room she was able to join the others with tolerable composure
pride_059	26	19	2	11	0	0	when her mother went up to her dressing room at night she followed her and made the important communication
pride_059	27	27	1	4	3	11	this was enough to prove that her approbation need not be doubted and elizabeth rejoicing that such an effusion was heard only by herself soon went away
pride_059	28	15	0	0	1	7	but before she had been three minutes in her own room her mother followed her
pride_059	29	11	0	0	2	18	my dearest child she cried i can think of nothing else
pride_059	30	44	1	2	6	14	this was a sad omen of what her mother s behaviour to the gentleman himself might be and elizabeth found that though in the certain possession of his warmest affection and secure of her relations consent there was still something to be wished for
pride_059	31	50	3	6	3	6	but the morrow passed off much better than she expected for mrs bennet luckily stood in such awe of her intended son in law that she ventured not to speak to him unless it was in her power to offer him any attention or mark her deference for his opinion
pride_059	32	30	2	7	2	7	elizabeth had the satisfaction of seeing her father taking pains to get acquainted with him and mr bennet soon assured her that he was rising every hour in his esteem
