chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_024	1	17	1	6	0	0	elizabeth to whom jane very soon communicated the chief of all this heard it in silent indignation
pride_024	2	52	3	6	1	2	a day or two passed before jane had courage to speak of her feelings to elizabeth but at last on mrs bennet s leaving them together after a longer irritation than usual about netherfield and its master she could not help saying oh that my dear mother had more command over herself
pride_024	3	11	1	9	0	0	elizabeth looked at her sister with incredulous solicitude but said nothing
pride_024	4	6	0	0	1	17	exclaimed elizabeth you are too good
pride_024	5	7	0	0	1	14	nay said elizabeth this is not fair
pride_024	6	36	1	3	3	8	i am far from attributing any part of mr bingley s conduct to design said elizabeth but without scheming to do wrong or to make others unhappy there may be error and there may be misery
pride_024	7	21	1	5	2	10	elizabeth could not oppose such a wish and from this time mr bingley s name was scarcely ever mentioned between them
pride_024	8	40	2	5	2	5	mrs bennet still continued to wonder and repine at his returning no more and though a day seldom passed in which elizabeth did not account for it clearly there was little chance of her ever considering it with less perplexity
pride_024	9	58	1	2	5	9	her daughter endeavoured to convince her of what she did not believe herself that his attentions to jane had been merely the effect of a common and transient liking which ceased when he saw her no more but though the probability of the statement was admitted at the time she had the same story to repeat every day
pride_024	10	50	0	0	2	4	the whole of what elizabeth had already heard his claims on mr darcy and all that he had suffered from him was now openly acknowledged and publicly canvassed and everybody was pleased to know how much they had always disliked mr darcy before they had known anything of the matter
