chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_040	1	6	1	17	0	0	thank you ma am said elinor
sense_040	2	16	2	12	1	6	you mean to go to delaford after them i suppose said elinor with a faint smile
sense_040	3	27	2	7	1	4	elinor did not quite understand the beginning of mrs jennings s speech neither did she think it worth inquiring into and therefore only replied to its conclusion
sense_040	4	25	1	4	4	16	certainly ma am replied elinor not hearing much of what she said and more anxious to be alone than to be mistress of the subject
sense_040	5	50	2	4	3	6	elinor had just been congratulating herself in the midst of her perplexity that however difficult it might be to express herself properly by letter it was at least preferable to giving the information by word of mouth when her visitor entered to force her upon this greatest exertion of all
sense_040	6	12	0	0	1	8	her astonishment and confusion were very great on his so sudden appearance
sense_040	7	49	3	6	4	8	she had not seen him before since his engagement became public and therefore not since his knowing her to be acquainted with it which with the consciousness of what she had been thinking of and what she had to tell him made her feel particularly uncomfortable for some minutes
sense_040	8	45	1	2	2	4	whether he had asked her pardon for his intrusion on first coming into the room he could not recollect but determining to be on the safe side he made his apology in form as soon as he could say any thing after taking a chair
sense_040	9	41	1	2	3	7	you would not have gone however said elinor recovering herself and determined to get over what she so much dreaded as soon as possible without receiving our good wishes even if we had not been able to give them in person
sense_040	10	81	2	2	3	4	yes continued elinor gathering more resolution as some of the worst was over colonel brandon means it as a testimony of his concern for what has lately passed for the cruel situation in which the unjustifiable conduct of your family has placed you a concern which i am sure marianne myself and all your friends must share and likewise as a proof of his high esteem for your general character and his particular approbation of your behaviour on the present occasion
sense_040	11	37	2	5	2	5	for a short time he sat deep in thought after elinor had ceased to speak at last and as if it were rather an effort he said colonel brandon seems a man of great worth and respectability
sense_040	12	52	3	6	7	13	indeed replied elinor i believe that you will find him on farther acquaintance all that you have heard him to be and as you will be such very near neighbours for i understand the parsonage is almost close to the mansion house it is particularly important that he  should  be all this
sense_040	13	42	4	10	2	5	edward made no answer but when she had turned away her head gave her a look so serious so earnest so uncheerful as seemed to say that he might hereafter wish the distance between the parsonage and the mansion house much greater
sense_040	14	8	1	12	0	0	elinor told him the number of the house
sense_040	15	53	2	4	1	2	elinor did not offer to detain him and they parted with a very earnest assurance on  her  side of her unceasing good wishes for his happiness in every change of situation that might befall him on  his  with rather an attempt to return the same good will than the power of expressing it
sense_040	16	23	2	9	0	0	when i see him again said elinor to herself as the door shut him out i shall see him the husband of lucy
sense_040	17	58	3	5	1	2	when mrs jennings came home though she returned from seeing people whom she had never seen before and of whom therefore she must have a great deal to say her mind was so much more occupied by the important secret in her possession than by anything else that she reverted to it again as soon as elinor appeared
sense_040	18	12	0	0	0	0	well my dear she cried i sent you up the young man
sense_040	19	37	0	0	3	8	really said elinor i know so little of these kind of forms that i can hardly even conjecture as to the time or the preparation necessary but i suppose two or three months will complete his ordination
sense_040	20	12	0	0	3	25	my dear ma am said elinor what can you be thinking of
sense_040	21	18	0	0	1	6	elinor was quite of her opinion as to the probability of their not waiting for any thing more
