chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_011	1	16	0	0	2	12	it was no longer in emma s power to superintend his happiness or quicken his measures
emma_011	2	65	0	0	6	9	the coming of her sister s family was so very near at hand that first in anticipation and then in reality it became henceforth her prime object of interest and during the ten days of their stay at hartfield it was not to be expected she did not herself expect that any thing beyond occasional fortuitous assistance could be afforded by her to the lovers
emma_011	3	9	0	0	1	11	she hardly wished to have more leisure for them
emma_011	4	57	0	0	5	9	it did not often happen for mr john knightley had really a great regard for his father in law and generally a strong sense of what was due to him but it was too often for emma s charity especially as there was all the pain of apprehension frequently to be endured though the offence came not
emma_011	5	4	0	0	0	0	and dear emma too
emma_011	6	11	0	0	1	9	i could not imagine how you could possibly do without her
emma_011	7	8	0	0	2	25	but i hope she is pretty well sir
emma_011	8	12	2	17	0	0	i do not know but that the place agrees with her tolerably
emma_011	9	17	0	0	2	12	mr john knightley here asked emma quietly whether there were any doubts of the air of randalls
emma_011	10	38	1	3	5	13	i have been always telling you my love that i had no idea of the change being so very material to hartfield as you apprehended and now you have emma s account i hope you will be satisfied
emma_011	11	14	0	0	0	0	you and i emma will venture to take the part of the poor husband
emma_011	12	8	1	12	1	12	he has not been here yet replied emma
emma_011	13	13	1	8	0	0	but you should tell them of the letter my dear said her father
emma_011	14	28	1	4	1	4	emma could not like what bordered on a reflection on mr weston and had half a mind to take it up but she struggled and let it pass
emma_011	15	49	1	2	2	4	she would keep the peace if possible and there was something honourable and valuable in the strong domestic habits the all sufficiency of home to himself whence resulted her brother s disposition to look down on the common rate of social intercourse and those to whom it was important
