chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_022	1	29	1	3	2	7	21 a moment s glance was enough to satisfy catherine that her apartment was very unlike the one which henry had endeavoured to alarm her by the description of
northanger_022	2	29	0	0	2	7	her heart instantaneously at ease on this point she resolved to lose no time in particular examination of anything as she greatly dreaded disobliging the general by any delay
northanger_022	3	51	1	2	2	4	her habit therefore was thrown off with all possible haste and she was preparing to unpin the linen package which the chaise seat had conveyed for her immediate accommodation when her eye suddenly fell on a large high chest standing back in a deep recess on one side of the fireplace
northanger_022	4	28	2	7	2	7	the sight of it made her start and forgetting everything else she stood gazing on it in motionless wonder while these thoughts crossed her this is strange indeed
northanger_022	5	31	1	3	1	3	she advanced and examined it closely it was of cedar curiously inlaid with some darker wood and raised about a foot from the ground on a carved stand of the same
northanger_022	6	14	0	0	1	7	catherine bent over it intently but without being able to distinguish anything with certainty
northanger_022	7	38	0	0	4	11	she could not in whatever direction she took it believe the last letter to be a  t  and yet that it should be anything else in that house was a circumstance to raise no common degree of astonishment
northanger_022	8	60	0	0	5	8	this ill timed intruder was miss tilney s maid sent by her mistress to be of use to miss morland and though catherine immediately dismissed her it recalled her to the sense of what she ought to be doing and forced her in spite of her anxious desire to penetrate this mystery to proceed in her dressing without further delay
northanger_022	9	45	1	2	3	7	her progress was not quick for her thoughts and her eyes were still bent on the object so well calculated to interest and alarm and though she dared not waste a moment upon a second attempt she could not remain many paces from the chest
northanger_022	10	26	0	0	1	4	at length however having slipped one arm into her gown her toilette seemed so nearly finished that the impatience of her curiosity might safely be indulged
northanger_022	11	31	0	0	3	10	one moment surely might be spared and so desperate should be the exertion of her strength that unless secured by supernatural means the lid in one moment should be thrown back
northanger_022	12	13	0	0	0	0	with this spirit she sprang forward and her confidence did not deceive her
northanger_022	13	32	0	0	0	0	her resolute effort threw back the lid and gave to her astonished eyes the view of a white cotton counterpane properly folded reposing at one end of the chest in undisputed possession
northanger_022	14	51	2	4	7	14	she was gazing on it with the first blush of surprise when miss tilney anxious for her friend s being ready entered the room and to the rising shame of having harboured for some minutes an absurd expectation was then added the shame of being caught in so idle a search
northanger_022	15	14	3	21	0	0	said miss tilney as catherine hastily closed it and turned away to the glass
northanger_022	16	22	0	0	1	5	catherine had no leisure for speech being at once blushing tying her gown and forming wise resolutions with the most violent dispatch
northanger_022	17	126	4	3	4	3	 catherine trembled at the emphasis with which he spoke and sat pale and breathless in a most humble mood concerned for his children and detesting old chests and the general recovering his politeness as he looked at her spent the rest of his time in scolding his daughter for so foolishly hurrying her fair friend who was absolutely out of breath from haste when there was not the least occasion for hurry in the world but catherine could not at all get over the double distress of having involved her friend in a lecture and been a great simpleton herself till they were happily seated at the dinner table when the general s complacent smiles and a good appetite of her own restored her to peace
northanger_022	18	56	1	2	2	4	the dining parlour was a noble room suitable in its dimensions to a much larger drawing room than the one in common use and fitted up in a style of luxury and expense which was almost lost on the unpractised eye of catherine who saw little more than its spaciousness and the number of their attendants
northanger_022	19	74	2	3	4	5	of the former she spoke aloud her admiration and the general with a very gracious countenance acknowledged that it was by no means an ill sized room and further confessed that though as careless on such subjects as most people he did look upon a tolerably large eating room as one of the necessaries of life he supposed however that she must have been used to much better sized apartments at mr allen s
northanger_022	20	33	1	3	2	6	no indeed was catherine s honest assurance mr allen s dining parlour was not more than half as large and she had never seen so large a room as this in her life
northanger_022	21	47	0	0	5	11	it was only in his presence that catherine felt the smallest fatigue from her journey and even then even in moments of languor or restraint a sense of general happiness preponderated and she could think of her friends in bath without one wish of being with them
northanger_022	22	47	2	4	4	9	catherine as she crossed the hall listened to the tempest with sensations of awe and when she heard it rage round a corner of the ancient building and close with sudden fury a distant door felt for the first time that she was really in an abbey
northanger_022	23	46	1	2	1	2	yes these were characteristic sounds they brought to her recollection a countless variety of dreadful situations and horrid scenes which such buildings had witnessed and such storms ushered in and most heartily did she rejoice in the happier circumstances attending her entrance within walls so solemn
northanger_022	24	11	0	0	0	0	 she  had nothing to dread from midnight assassins or drunken gallants
northanger_022	25	15	1	7	1	7	henry had certainly been only in jest in what he had told her that morning
northanger_022	26	35	1	3	1	3	in a house so furnished and so guarded she could have nothing to explore or to suffer and might go to her bedroom as securely as if it had been her own chamber at fullerton
northanger_022	27	47	2	4	3	6	thus wisely fortifying her mind as she proceeded upstairs she was enabled especially on perceiving that miss tilney slept only two doors from her to enter her room with a tolerably stout heart and her spirits were immediately assisted by the cheerful blaze of a wood fire
northanger_022	28	61	1	2	3	5	the fire therefore died away and catherine having spent the best part of an hour in her arrangements was beginning to think of stepping into bed when on giving a parting glance round the room she was struck by the appearance of a high old fashioned black cabinet which though in a situation conspicuous enough had never caught her notice before
northanger_022	29	41	1	2	4	10	henry s words his description of the ebony cabinet which was to escape her observation at first immediately rushed across her and though there could be nothing really in it there was something whimsical it was certainly a very remarkable coincidence
northanger_022	30	10	1	10	0	0	she took her candle and looked closely at the cabinet
