chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_045	1	24	2	8	2	8	ix emma s pensive meditations as she walked home were not interrupted but on entering the parlour she found those who must rouse her
emma_045	2	12	1	8	1	8	emma was sure he had not forgiven her he looked unlike himself
emma_045	3	14	1	7	2	14	time however she thought would tell him that they ought to be friends again
emma_045	4	16	3	19	0	0	while he stood as if meaning to go but not going her father began his inquiries
emma_045	5	12	0	0	1	8	and how did you find my worthy old friend and her daughter
emma_045	6	18	1	6	1	6	dear emma has been to call on mrs and miss bates mr knightley as i told you before
emma_045	7	7	0	0	1	14	she is always so attentive to them
emma_045	8	26	4	15	1	4	emma s colour was heightened by this unjust praise and with a smile and shake of the head which spoke much she looked at mr knightley
emma_045	9	37	1	3	3	8	it seemed as if there were an instantaneous impression in her favour as if his eyes received the truth from hers and all that had passed of good in her feelings were at once caught and honoured
emma_045	10	9	1	11	1	11	he looked at her with a glow of regard
emma_045	11	23	0	0	1	4	she was warmly gratified and in another moment still more so by a little movement of more than common friendliness on his part
emma_045	12	54	4	7	2	4	he took her hand whether she had not herself made the first motion she could not say she might perhaps have rather offered it but he took her hand pressed it and certainly was on the point of carrying it to his lips when from some fancy or other he suddenly let it go
emma_045	13	23	0	0	2	9	why he should feel such a scruple why he should change his mind when it was all but done she could not perceive
emma_045	14	12	0	0	1	8	he would have judged better she thought if he had not stopped
emma_045	15	30	0	0	3	10	the intention however was indubitable and whether it was that his manners had in general so little gallantry or however else it happened but she thought nothing became him more
emma_045	16	10	1	10	0	0	she could not but recall the attempt with great satisfaction
emma_045	17	37	2	5	3	8	emma could not regret her having gone to miss bates but she wished she had left her ten minutes earlier it would have been a great pleasure to talk over jane fairfax s situation with mr knightley
emma_045	18	60	3	5	3	5	in the hope of diverting her father s thoughts from the disagreeableness of mr knightley s going to london and going so suddenly and going on horseback which she knew would be all very bad emma communicated her news of jane fairfax and her dependence on the effect was justified it supplied a very useful check interested without disturbing him
emma_045	19	9	0	0	1	11	it was also a very early speculation with emma
emma_045	20	32	0	0	5	16	all that remained to be wished was that the nephew should form the attachment as with all her goodwill in the cause emma could feel no certainty of its being already formed
emma_045	21	23	0	0	2	9	emma was gratified to observe such a proof in her of strengthened character and refrained from any allusion that might endanger its maintenance
emma_045	22	26	0	0	5	19	at present there was nothing to be done for harriet good wishes for the future were all that could yet be possible on emma s side
emma_045	23	49	2	4	6	12	it was a more pressing concern to shew attention to jane fairfax whose prospects were closing while harriet s opened and whose engagements now allowed of no delay in any one at highbury who wished to shew her kindness and with emma it was grown into a first wish
emma_045	24	39	0	0	3	8	she had scarcely a stronger regret than for her past coldness and the person whom she had been so many months neglecting was now the very one on whom she would have lavished every distinction of regard or sympathy
emma_045	25	21	0	0	3	14	she wanted to be of use to her wanted to shew a value for her society and testify respect and consideration
emma_045	26	12	0	0	1	8	she resolved to prevail on her to spend a day at hartfield
emma_045	27	70	4	6	5	7	miss fairfax was not well enough to write and when mr perry called at hartfield the same morning it appeared that she was so much indisposed as to have been visited though against her own consent by himself and that she was suffering under severe headaches and a nervous fever to a degree which made him doubt the possibility of her going to mrs smallridge s at the time proposed
emma_045	28	38	2	5	4	11	her health seemed for the moment completely deranged appetite quite gone and though there were no absolutely alarming symptoms nothing touching the pulmonary complaint which was the standing apprehension of the family mr perry was uneasy about her
emma_045	29	24	0	0	3	12	he thought she had undertaken more than she was equal to and that she felt it so herself though she would not own it
emma_045	30	4	0	0	1	25	her spirits seemed overcome
emma_045	31	49	0	0	4	8	her present home he could not but observe was unfavourable to a nervous disorder confined always to one room he could have wished it otherwise and her good aunt though his very old friend he must acknowledge to be not the best companion for an invalid of that description
emma_045	32	15	0	0	3	20	her care and attention could not be questioned they were in fact only too great
emma_045	33	23	1	4	2	9	emma listened with the warmest concern grieved for her more and more and looked around eager to discover some way of being useful
emma_045	34	85	3	4	2	2	to take her be it only an hour or two from her aunt to give her change of air and scene and quiet rational conversation even for an hour or two might do her good and the following morning she wrote again to say in the most feeling language she could command that she would call for her in the carriage at any hour that jane would name mentioning that she had mr perry s decided opinion in favour of such exercise for his patient
emma_045	35	42	2	5	4	10	emma felt that her own note had deserved something better but it was impossible to quarrel with words whose tremulous inequality shewed indisposition so plainly and she thought only of how she might best counteract this unwillingness to be seen or assisted
emma_045	36	70	4	6	5	7	in spite of the answer therefore she ordered the carriage and drove to mrs bates s in the hope that jane would be induced to join her but it would not do miss bates came to the carriage door all gratitude and agreeing with her most earnestly in thinking an airing might be of the greatest service and every thing that message could do was tried but all in vain
emma_045	37	39	3	8	2	5	emma wished she could have seen her and tried her own powers but almost before she could hint the wish miss bates made it appear that she had promised her niece on no account to let miss woodhouse in
emma_045	38	57	0	0	5	9	emma did not want to be classed with the mrs eltons the mrs perrys and the mrs coles who would force themselves anywhere neither could she feel any right of preference herself she submitted therefore and only questioned miss bates farther as to her niece s appetite and diet which she longed to be able to assist
emma_045	39	32	0	0	1	3	emma on reaching home called the housekeeper directly to an examination of her stores and some arrowroot of very superior quality was speedily despatched to miss bates with a most friendly note
emma_045	40	69	4	6	5	7	when emma afterwards heard that jane fairfax had been seen wandering about the meadows at some distance from highbury on the afternoon of the very day on which she had under the plea of being unequal to any exercise so peremptorily refused to go out with her in the carriage she could have no doubt putting every thing together that jane was resolved to receive no kindness from her
