chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_024	1	52	1	2	4	8	emma had hardly expected them for mr weston who had called in for half a minute in order to hear that his son was very handsome knew nothing of their plans and it was an agreeable surprize to her therefore to perceive them walking up to the house together arm in arm
emma_024	2	29	2	7	3	10	she was wanting to see him again and especially to see him in company with mrs weston upon his behaviour to whom her opinion of him was to depend
emma_024	3	22	0	0	2	9	and there was time enough for emma to form a reasonable judgment as their visit included all the rest of the morning
emma_024	4	47	2	4	8	17	he was delighted with every thing admired hartfield sufficiently for mr woodhouse s ear and when their going farther was resolved on confessed his wish to be made acquainted with the whole village and found matter of commendation and interest much oftener than emma could have supposed
emma_024	5	51	1	2	5	10	emma watched and decided that with such feelings as were now shewn it could not be fairly supposed that he had been ever voluntarily absenting himself that he had not been acting a part or making a parade of insincere professions and that mr knightley certainly had not done him justice
emma_024	6	32	1	3	2	6	he argued like a young man very much bent on dancing and emma was rather surprized to see the constitution of the weston prevail so decidedly against the habits of the churchills
emma_024	7	41	1	2	2	5	at last he was persuaded to move on from the front of the crown and being now almost facing the house where the bateses lodged emma recollected his intended visit the day before and asked him if he had paid it
emma_024	8	16	1	6	0	0	emma would not agree to this and began a warm defence of miss fairfax s complexion
emma_024	9	38	0	0	2	5	it was certainly never brilliant but she would not allow it to have a sickly hue in general and there was a softness and delicacy in her skin which gave peculiar elegance to the character of her face
emma_024	10	9	0	0	1	11	well said emma there is no disputing about taste
emma_024	11	8	0	0	1	12	at least you admire her except her complexion
emma_024	12	9	0	0	1	11	i can not separate miss fairfax and her complexion
emma_024	13	7	1	14	0	0	did you see her often at weymouth
emma_024	14	15	1	7	1	7	you get upon delicate subjects emma said mrs weston smiling remember that i am here
emma_024	15	23	0	0	2	9	i certainly do forget to think of her said emma as having ever been any thing but my friend and my dearest friend
emma_024	16	2	0	0	0	0	repeated emma
emma_024	17	8	0	0	0	0	you forget how much she belongs to highbury
emma_024	18	13	0	0	0	0	i have heard her every year of our lives since we both began
emma_024	19	3	1	33	0	0	she plays charmingly
emma_024	20	20	1	5	1	5	she appeared to me to play well that is with considerable taste but i know nothing of the matter myself
emma_024	21	76	3	4	6	8	i have been used to hear her s admired and i remember one proof of her being thought to play well a man a very musical man and in love with another woman engaged to her on the point of marriage would yet never ask that other woman to sit down to the instrument if the lady in question could sit down instead never seemed to like to hear one if he could hear the other
emma_024	22	4	0	0	1	25	said emma highly amused
emma_024	23	3	1	33	0	0	said emma laughing
emma_024	24	36	2	6	5	14	he perfectly agreed with her and after walking together so long and thinking so much alike emma felt herself so well acquainted with him that she could hardly believe it to be only their second meeting
emma_024	25	33	0	0	3	9	he was not exactly what she had expected less of the man of the world in some of his notions less of the spoiled child of fortune therefore better than she had expected
emma_024	26	35	3	9	2	6	she was particularly struck by his manner of considering mr elton s house which as well as the church he would go and look at and would not join them in finding much fault with
emma_024	27	35	0	0	2	6	but emma in her own mind determined that he did know what he was talking about and that he shewed a very amiable inclination to settle early in life and to marry from worthy motives
