chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_031	1	39	0	0	4	10	30 catherine s disposition was not naturally sedentary nor had her habits been ever very industrious but whatever might hitherto have been her defects of that sort her mother could not but perceive them now to be greatly increased
northanger_031	2	50	3	6	2	4	she could neither sit still nor employ herself for ten minutes together walking round the garden and orchard again and again as if nothing but motion was voluntary and it seemed as if she could even walk about the house rather than remain fixed for any time in the parlour
northanger_031	3	9	0	0	1	11	her loss of spirits was a yet greater alteration
northanger_031	4	32	0	0	3	9	in her rambling and her idleness she might only be a caricature of herself but in her silence and sadness she was the very reverse of all that she had been before
northanger_031	5	61	1	2	3	5	for two days mrs morland allowed it to pass even without a hint but when a third night s rest had neither restored her cheerfulness improved her in useful activity nor given her a greater inclination for needlework she could no longer refrain from the gentle reproof of my dear catherine i am afraid you are growing quite a fine lady
northanger_031	6	20	1	5	0	0	catherine took up her work directly saying in a dejected voice that her head did not run upon bath much
northanger_031	7	25	0	0	3	12	after a short silence i hope my catherine you are not getting out of humour with home because it is not so grand as northanger
northanger_031	8	47	0	0	0	0	catherine said no more and with an endeavour to do right applied to her work but after a few minutes sunk again without knowing it herself into languor and listlessness moving herself in her chair from the irritation of weariness much oftener than she moved her needle
northanger_031	9	56	2	4	3	5	catherine meanwhile the anxious agitated happy feverish catherine said not a word but her glowing cheek and brightened eye made her mother trust that this good natured visit would at least set her heart at ease for a time and gladly therefore did she lay aside the first volume of the mirror for a future hour
northanger_031	10	34	1	3	1	3	after a couple of minutes unbroken silence henry turning to catherine for the first time since her mother s entrance asked her with sudden alacrity if mr and mrs allen were now at fullerton
northanger_031	11	86	3	3	4	5	you may see the house from this window sir was information on sarah s side which produced only a bow of acknowledgment from the gentleman and a silencing nod from her mother for mrs morland thinking it probable as a secondary consideration in his wish of waiting on their worthy neighbours that he might have some explanation to give of his father s behaviour which it must be more pleasant for him to communicate only to catherine would not on any account prevent her accompanying him
northanger_031	12	45	1	2	4	9	some explanation on his father s account he had to give but his first purpose was to explain himself and before they reached mr allen s grounds he had done it so well that catherine did not think it could ever be repeated too often
northanger_031	13	85	3	4	8	9	she was assured of his affection and that heart in return was solicited which perhaps they pretty equally knew was already entirely his own for though henry was now sincerely attached to her though he felt and delighted in all the excellencies of her character and truly loved her society i must confess that his affection originated in nothing better than gratitude or in other words that a persuasion of her partiality for him had been the only cause of giving her a serious thought
northanger_031	14	66	2	3	3	5	a very short visit to mrs allen in which henry talked at random without sense or connection and catherine rapt in the contemplation of her own unutterable happiness scarcely opened her lips dismissed them to the ecstasies of another tête à tête and before it was suffered to close she was enabled to judge how far he was sanctioned by parental authority in his present application
northanger_031	15	71	2	3	2	3	the affrighted catherine amidst all the terrors of expectation as she listened to this account could not but rejoice in the kind caution with which henry had saved her from the necessity of a conscientious rejection by engaging her faith before he mentioned the subject and as he proceeded to give the particulars and explain the motives of his father s conduct her feelings soon hardened into even a triumphant delight
northanger_031	16	42	0	0	2	5	the general had had nothing to accuse her of nothing to lay to her charge but her being the involuntary unconscious object of a deception which his pride could not pardon and which a better pride would have been ashamed to own
northanger_031	17	15	0	0	4	27	she was guilty only of being less rich than he had supposed her to be
northanger_031	18	29	0	0	0	0	under a mistaken persuasion of her possessions and claims he had courted her acquaintance in bath solicited her company at northanger and designed her for his daughter in law
northanger_031	19	68	2	3	5	7	thorpe most happy to be on speaking terms with a man of general tilney s importance had been joyfully and proudly communicative and being at that time not only in daily expectation of morland s engaging isabella but likewise pretty well resolved upon marrying catherine himself his vanity induced him to represent the family as yet more wealthy than his vanity and avarice had made him believe them
northanger_031	20	45	0	0	1	2	for catherine however the peculiar object of the general s curiosity and his own speculations he had yet something more in reserve and the ten or fifteen thousand pounds which her father could give her would be a pretty addition to mr allen s estate
northanger_031	21	30	2	7	2	7	her intimacy there had made him seriously determine on her being handsomely legacied hereafter and to speak of her therefore as the almost acknowledged future heiress of fullerton naturally followed
northanger_031	22	17	0	0	1	6	catherine herself could not be more ignorant at the time of all this than his own children
northanger_031	23	188	0	0	10	5	that they were false the general had learnt from the very person who had suggested them from thorpe himself whom he had chanced to meet again in town and who under the influence of exactly opposite feelings irritated by catherine s refusal and yet more by the failure of a very recent endeavour to accomplish a reconciliation between morland and isabella convinced that they were separated forever and spurning a friendship which could be no longer serviceable hastened to contradict all that he had said before to the advantage of the morlands confessed himself to have been totally mistaken in his opinion of their circumstances and character misled by the rhodomontade of his friend to believe his father a man of substance and credit whereas the transactions of the two or three last weeks proved him to be neither for after coming eagerly forward on the first overture of a marriage between the families with the most liberal proposals he had on being brought to the point by the shrewdness of the relator been constrained to acknowledge himself incapable of giving the young people even a decent support
northanger_031	24	61	2	3	3	5	i leave it to my reader s sagacity to determine how much of all this it was possible for henry to communicate at this time to catherine how much of it he could have learnt from his father in what points his own conjectures might assist him and what portion must yet remain to be told in a letter from james
northanger_031	25	32	0	0	2	6	catherine at any rate heard enough to feel that in suspecting general tilney of either murdering or shutting up his wife she had scarcely sinned against his character or magnified his cruelty
northanger_031	26	28	0	0	3	11	henry s indignation on hearing how catherine had been treated on comprehending his father s views and being ordered to acquiesce in them had been open and bold
northanger_031	27	33	4	12	0	0	he steadily refused to accompany his father into herefordshire an engagement formed almost at the moment to promote the dismissal of catherine and as steadily declared his intention of offering her his hand
