chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_003	1	22	1	5	2	9	it was enough for her that he appeared to be amiable that he loved her daughter and that elinor returned the partiality
sense_003	2	44	0	0	4	9	it was contrary to every doctrine of hers that difference of fortune should keep any couple asunder who were attracted by resemblance of disposition and that elinor s merit should not be acknowledged by every one who knew her was to her comprehension impossible
sense_003	3	28	1	4	3	11	she was first called to observe and approve him farther by a reflection which elinor chanced one day to make on the difference between him and his sister
sense_003	4	12	0	0	1	8	it was a contrast which recommended him most forcibly to her mother
sense_003	5	14	0	0	3	21	it is enough said she to say that he is unlike fanny is enough
sense_003	6	14	0	0	2	14	i think you will like him said elinor when you know more of him
sense_003	7	6	2	33	0	0	replied her mother with a smile
sense_003	8	64	1	2	9	14	she speedily comprehended all his merits the persuasion of his regard for elinor perhaps assisted her penetration but she really felt assured of his worth and even that quietness of manner which militated against all her established ideas of what a young man s address ought to be was no longer uninteresting when she knew his heart to be warm and his temper affectionate
sense_003	9	31	1	3	0	0	no sooner did she perceive any symptom of love in his behaviour to elinor than she considered their serious attachment as certain and looked forward to their marriage as rapidly approaching
sense_003	10	18	0	0	1	6	in a few months my dear marianne said she elinor will in all probability be settled for life
sense_003	11	9	0	0	1	11	we shall miss her but  she  will be happy
sense_003	12	28	0	0	4	14	music seems scarcely to attract him and though he admires elinor s drawings very much it is not the admiration of a person who can understand their worth
sense_003	13	23	0	0	2	9	it is evident in spite of his frequent attention to her while she draws that in fact he knows nothing of the matter
sense_003	14	16	0	0	1	6	elinor has not my feelings and therefore she may overlook it and be happy with him
