chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_025	1	40	3	8	3	8	elinor without observing the varying complexion of her sister and the animated look which spoke no indifference to the plan immediately gave a grateful but absolute denial for both in which she believed herself to be speaking their united inclinations
sense_025	2	31	1	3	3	10	but my mother my dearest kindest mother i feel the justice of what elinor has urged and if she were to be made less happy less comfortable by our absence oh
sense_025	3	8	1	12	0	0	no nothing should tempt me to leave her
sense_025	4	95	3	3	4	4	mrs jennings repeated her assurance that mrs dashwood could spare them perfectly well and elinor who now understood her sister and saw to what indifference to almost every thing else she was carried by her eagerness to be with willoughby again made no farther direct opposition to the plan and merely referred it to her mother s decision from whom however she scarcely expected to receive any support in her endeavour to prevent a visit which she could not approve of for marianne and which on her own account she had particular reasons to avoid
sense_025	5	71	1	1	4	6	that marianne fastidious as she was thoroughly acquainted with mrs jennings manners and invariably disgusted by them should overlook every inconvenience of that kind should disregard whatever must be most wounding to her irritable feelings in her pursuit of one object was such a proof so strong so full of the importance of that object to her as elinor in spite of all that had passed was not prepared to witness
sense_025	6	39	0	0	5	13	though with your usual anxiety for our happiness said elinor you have been obviating every impediment to the present scheme which occurred to you there is still one objection which in my opinion can not be so easily removed
sense_025	7	13	1	8	1	8	and what said mrs dashwood is my dear prudent elinor going to suggest
sense_025	8	9	0	0	1	11	what formidable obstacle is she now to bring forward
sense_025	9	23	0	0	1	4	if elinor is frightened away by her dislike of mrs jennings said marianne at least it need not prevent my accepting her invitation
sense_025	10	86	5	6	6	7	elinor could not help smiling at this display of indifference towards the manners of a person to whom she had often had difficulty in persuading marianne to behave with tolerable politeness and resolved within herself that if her sister persisted in going she would go likewise as she did not think it proper that marianne should be left to the sole guidance of her own judgment or that mrs jennings should be abandoned to the mercy of marianne for all the comfort of her domestic hours
sense_025	11	49	0	0	4	8	you will have much pleasure in being in london and especially in being together and if elinor would ever condescend to anticipate enjoyment she would foresee it there from a variety of sources she would perhaps expect some from improving her acquaintance with her sister in law s family
sense_025	12	98	2	2	8	8	elinor had often wished for an opportunity of attempting to weaken her mother s dependence on the attachment of edward and herself that the shock might be less when the whole truth were revealed and now on this attack though almost hopeless of success she forced herself to begin her design by saying as calmly as she could i like edward ferrars very much and shall always be glad to see him but as to the rest of the family it is a matter of perfect indifference to me whether i am ever known to them or not
sense_025	13	19	1	5	0	0	marianne lifted up her eyes in astonishment and elinor conjectured that she might as well have held her tongue
sense_025	14	18	0	0	3	17	elinor submitted to the arrangement which counteracted her wishes with less reluctance than she had expected to feel
sense_025	15	72	3	4	3	4	with regard to herself it was now a matter of unconcern whether she went to town or not and when she saw her mother so thoroughly pleased with the plan and her sister exhilarated by it in look voice and manner restored to all her usual animation and elevated to more than her usual gaiety she could not be dissatisfied with the cause and would hardly allow herself to distrust the consequence
sense_025	16	28	0	0	3	11	her mother s affliction was hardly less and elinor was the only one of the three who seemed to consider the separation as any thing short of eternal
