chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_041	1	83	2	2	3	4	so far was she at the same time from any backwardness to give elinor that credit which edward  would  give her that she spoke of her friendship for them both with the most grateful warmth was ready to own all their obligation to her and openly declared that no exertion for their good on miss dashwood s part either present or future would ever surprise her for she believed her capable of doing any thing in the world for those she really valued
sense_041	2	46	0	0	4	9	it was now above a week since john dashwood had called in berkeley street and as since that time no notice had been taken by them of his wife s indisposition beyond one verbal enquiry elinor began to feel it necessary to pay her a visit
sense_041	3	24	0	0	1	4	this was an obligation however which not only opposed her own inclination but which had not the assistance of any encouragement from her companions
sense_041	4	75	5	7	4	5	marianne not contented with absolutely refusing to go herself was very urgent to prevent her sister s going at all and mrs jennings though her carriage was always at elinor s service so very much disliked mrs john dashwood that not even her curiosity to see how she looked after the late discovery nor her strong desire to affront her by taking edward s part could overcome her unwillingness to be in her company again
sense_041	5	46	1	2	1	2	the consequence was that elinor set out by herself to pay a visit for which no one could really have less inclination and to run the risk of a tête à tête with a woman whom neither of the others had so much reason to dislike
sense_041	6	37	4	11	4	11	he expressed great pleasure in meeting elinor told her that he had been just going to call in berkeley street and assuring her that fanny would be very glad to see her invited her to come in
sense_041	7	8	1	12	0	0	elinor made what excuse she could for her
sense_041	8	42	1	2	2	5	elinor contradicted it however very positively and by relating that she had herself been employed in conveying the offer from colonel brandon to edward and therefore must understand the terms on which it was given obliged him to submit to her authority
sense_041	9	14	0	0	1	7	he cried after hearing what she said what could be the colonel s motive
sense_041	10	36	0	0	3	8	elinor had some difficulty here to refrain from observing that she thought fanny might have borne with composure an acquisition of wealth to her brother by which neither she nor her child could be possibly impoverished
sense_041	11	17	0	0	2	12	elinor said john your reasoning is very good but it is founded on ignorance of human nature
sense_041	12	3	1	33	1	33	elinor was silent
sense_041	13	25	2	8	1	4	elinor smiling at the grave and decisive importance of her brother s tone calmly replied the lady i suppose has no choice in the affair
sense_041	14	13	1	8	1	8	elinor said no more and john was also for a short time silent
sense_041	15	11	0	0	0	0	not that you have any reason to regret my dear elinor
sense_041	16	59	1	2	3	5	elinor had heard enough if not to gratify her vanity and raise her self importance to agitate her nerves and fill her mind and she was therefore glad to be spared from the necessity of saying much in reply herself and from the danger of hearing any thing more from her brother by the entrance of mr robert ferrars
sense_041	17	93	2	2	6	6	after a few moments chat john dashwood recollecting that fanny was yet uninformed of her sister s being there quitted the room in quest of her and elinor was left to improve her acquaintance with robert who by the gay unconcern the happy self complacency of his manner while enjoying so unfair a division of his mother s love and liberality to the prejudice of his banished brother earned only by his own dissipated course of life and that brother s integrity was confirming her most unfavourable opinion of his head and heart
sense_041	18	31	0	0	2	6	elinor repeated the particulars of it as she had given them to john and their effect on robert though very different was not less striking than it had been on  him 
sense_041	19	34	2	6	1	3	elinor while she waited in silence and immovable gravity the conclusion of such folly could not restrain her eyes from being fixed on him with a look that spoke all the contempt it excited
sense_041	20	20	1	5	1	5	it was a look however very well bestowed for it relieved her own feelings and gave no intelligence to him
sense_041	21	41	4	10	1	2	but though  she  never spoke of it out of her own family elinor could see its influence on her mind in the something like confusion of countenance with which she entered and an attempt at cordiality in her behaviour to herself
sense_041	22	60	3	5	6	10	she even proceeded so far as to be concerned to find that elinor and her sister were so soon to leave town as she had hoped to see more of them an exertion in which her husband who attended her into the room and hung enamoured over her accents seemed to distinguish every thing that was most affectionate and graceful
