chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_023	1	41	3	7	4	10	23 elizabeth was sitting with her mother and sisters reflecting on what she had heard and doubting whether she was authorised to mention it when sir william lucas himself appeared sent by his daughter to announce her engagement to the family
pride_023	2	94	5	5	5	5	elizabeth feeling it incumbent on her to relieve him from so unpleasant a situation now put herself forward to confirm his account by mentioning her prior knowledge of it from charlotte herself and endeavoured to put a stop to the exclamations of her mother and sisters by the earnestness of her congratulations to sir william in which she was readily joined by jane and by making a variety of remarks on the happiness that might be expected from the match the excellent character of mr collins and the convenient distance of hunsford from london
pride_023	3	46	0	0	3	7	two inferences however were plainly deduced from the whole one that elizabeth was the real cause of the mischief and the other that she herself had been barbarously misused by them all and on these two points she principally dwelt during the rest of the day
pride_023	4	8	0	0	0	0	nothing could console and nothing could appease her
pride_023	5	8	0	0	0	0	nor did that day wear out her resentment
pride_023	6	41	4	10	2	5	a week elapsed before she could see elizabeth without scolding her a month passed away before she could speak to sir william or lady lucas without being rude and many months were gone before she could at all forgive their daughter
pride_023	7	34	1	3	1	3	jane confessed herself a little surprised at the match but she said less of her astonishment than of her earnest desire for their happiness nor could elizabeth persuade her to consider it as improbable
pride_023	8	30	2	7	1	3	between elizabeth and charlotte there was a restraint which kept them mutually silent on the subject and elizabeth felt persuaded that no real confidence could ever subsist between them again
pride_023	9	52	5	10	6	12	her disappointment in charlotte made her turn with fonder regard to her sister of whose rectitude and delicacy she was sure her opinion could never be shaken and for whose happiness she grew daily more anxious as bingley had now been gone a week and nothing more was heard of his return
pride_023	10	9	0	0	1	11	neither jane nor elizabeth were comfortable on this subject
pride_023	11	21	0	0	4	19	even elizabeth began to fear not that bingley was indifferent but that his sisters would be successful in keeping him away
pride_023	12	30	0	0	3	10	unwilling as she was to admit an idea so destructive of jane s happiness and so dishonorable to the stability of her lover she could not prevent its frequently occurring
pride_023	13	37	0	0	4	11	as for jane  her  anxiety under this suspense was of course more painful than elizabeth s but whatever she felt she was desirous of concealing and between herself and elizabeth therefore the subject was never alluded to
pride_023	14	46	2	4	1	2	but as no such delicacy restrained her mother an hour seldom passed in which she did not talk of bingley express her impatience for his arrival or even require jane to confess that if he did not come back she would think herself very ill used
