chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_051	1	21	1	5	2	10	51 their sister s wedding day arrived and jane and elizabeth felt for her probably more than she felt for herself
pride_051	2	9	0	0	2	22	elizabeth was disgusted and even miss bennet was shocked
pride_051	3	31	1	3	2	6	elizabeth had not before believed him quite equal to such assurance but she sat down resolving within herself to draw no limits in future to the impudence of an impudent man
pride_051	4	20	0	0	0	0	 she  blushed and jane blushed but the cheeks of the two who caused their confusion suffered no variation of colour
pride_051	5	43	2	5	1	2	the bride and her mother could neither of them talk fast enough and wickham who happened to sit near elizabeth began enquiring after his acquaintance in that neighbourhood with a good humoured ease which she felt very unable to equal in her replies
pride_051	6	23	2	9	1	4	elizabeth looked expressively at lydia but she who never heard nor saw anything of which she chose to be insensible gaily continued oh
pride_051	7	6	0	0	1	17	elizabeth could bear it no longer
pride_051	8	25	3	12	0	0	she got up and ran out of the room and returned no more till she heard them passing through the hall to the dining parlour
pride_051	9	29	3	10	1	3	she then joined them soon enough to see lydia with anxious parade walk up to her mother s right hand and hear her say to her eldest sister ah
pride_051	10	22	1	5	1	5	i thank you for my share of the favour said elizabeth but i do not particularly like your way of getting husbands
pride_051	11	21	0	0	3	14	wickham s affection for lydia was just what elizabeth had expected to find it not equal to lydia s for him
pride_051	12	31	1	3	2	6	one morning soon after their arrival as she was sitting with her two elder sisters she said to elizabeth lizzy i never gave  you  an account of my wedding i believe
pride_051	13	16	1	6	3	19	no really replied elizabeth i think there can not be too little said on the subject
pride_051	14	5	0	0	0	0	repeated elizabeth in utter amazement
pride_051	15	13	0	0	0	0	certainly said elizabeth though burning with curiosity we will ask you no questions
pride_051	16	18	2	11	1	6	on such encouragement to ask elizabeth was forced to put it out of her power by running away
pride_051	17	9	0	0	1	11	mr darcy had been at her sister s wedding
pride_051	18	20	0	0	1	5	conjectures as to the meaning of it rapid and wild hurried into her brain but she was satisfied with none
pride_051	19	16	1	6	2	12	those that best pleased her as placing his conduct in the noblest light seemed most improbable
pride_051	20	40	1	2	2	5	she could not bear such suspense and hastily seizing a sheet of paper wrote a short letter to her aunt to request an explanation of what lydia had dropt if it were compatible with the secrecy which had been intended
pride_051	21	43	1	2	3	7	jane s delicate sense of honour would not allow her to speak to elizabeth privately of what lydia had let fall elizabeth was glad of it till it appeared whether her enquiries would receive any satisfaction she had rather be without a confidante
