chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_031	1	43	3	7	3	7	when his letter to mrs weston arrived emma had the perusal of it and she read it with a degree of pleasure and admiration which made her at first shake her head over her own sensations and think she had undervalued their strength
emma_031	2	9	0	0	2	22	this emma could not doubt was all for herself
emma_031	3	6	0	0	0	0	emma grew sick at the sound
emma_031	4	26	0	0	5	19	she had had three weeks of happy exemption from mr elton and harriet s mind she had been willing to hope had been lately gaining strength
emma_031	5	24	1	4	2	8	poor harriet was in a flutter of spirits which required all the reasonings and soothings and attentions of every kind that emma could give
emma_031	6	51	2	4	4	8	emma felt that she could not do too much for her that harriet had a right to all her ingenuity and all her patience but it was heavy work to be for ever convincing without producing any effect for ever agreed to without being able to make their opinions the same
emma_031	7	8	0	0	0	0	at last emma attacked her on another ground
emma_031	8	82	0	0	8	10	emma continued i have not said exert yourself harriet for my sake think less talk less of mr elton for my sake because for your own sake rather i would wish it to be done for the sake of what is more important than my comfort a habit of self command in you a consideration of what is your duty an attention to propriety an endeavour to avoid the suspicions of others to save your health and credit and restore your tranquillity
emma_031	9	33	2	6	2	6	such expressions assisted as they were by every thing that look and manner could do made emma feel that she had never loved harriet so well nor valued her affection so highly before
emma_031	10	13	1	8	0	0	i mention no names but happy the man who changes emma for harriet
