chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
mansfield_035	1	10	1	10	1	10	i am come to walk with you fanny said he
mansfield_035	2	5	0	0	0	0	drawing her arm within his
mansfield_035	3	10	2	20	0	0	she assented to it all rather by look than word
mansfield_035	4	4	0	0	1	25	her spirits were low
mansfield_035	5	12	1	8	1	8	as far as you have gone fanny i think you perfectly right
mansfield_035	6	16	1	6	0	0	but with an affectionate smile let him succeed at last fanny let him succeed at last
mansfield_035	7	43	1	2	4	9	we are so totally unlike said fanny avoiding a direct answer we are so very very different in all our inclinations and ways that i consider it as quite impossible we should ever be tolerably happy together even if i  could  like him
mansfield_035	8	30	1	3	3	10	you have both warm hearts and benevolent feelings and fanny who that heard him read and saw you listen to shakespeare the other night will think you unfitted as companions
mansfield_035	9	69	2	3	5	7	after leaving him to his happier thoughts for some minutes fanny feeling it due to herself returned to mr crawford and said it is not merely in  temper  that i consider him as totally unsuited to myself though in  that  respect i think the difference between us too great infinitely too great his spirits often oppress me but there is something in him which i object to still more
mansfield_035	10	29	1	3	1	3	my dear fanny replied edmund scarcely hearing her to the end let us not any of us be judged by what we appeared at that period of general folly
mansfield_035	11	23	1	4	2	9	as a bystander said fanny perhaps i saw more than you did and i do think that mr rushworth was sometimes very jealous
mansfield_035	12	19	3	16	0	0	he will make you happy fanny i know he will make you happy but you will make him everything
mansfield_035	13	12	0	0	0	0	next to your happiness fanny his has the first claim on me
mansfield_035	14	9	1	11	0	0	she spoke of you fanny just as she ought
mansfield_035	15	11	0	0	1	9	she desires the connexion as warmly as your uncle or myself
mansfield_035	16	52	1	2	4	8	i should not have mentioned the subject though very anxious to know her sentiments but i had not been in the room five minutes before she began introducing it with all that openness of heart and sweet peculiarity of manner that spirit and ingenuousness which are so much a part of herself
mansfield_035	17	34	0	0	1	3	yes when i reached the house i found the two sisters together by themselves and when once we had begun we had not done with you fanny till crawford and dr grant came in
mansfield_035	18	21	3	14	1	5	my dearest fanny cried edmund pressing her arm closer to him do not let the idea of her anger distress you
mansfield_035	19	11	1	9	2	18	her heart is made for love and kindness not for resentment
mansfield_035	20	28	1	4	3	11	i wish you could have overheard her tribute of praise i wish you could have seen her countenance when she said that you  should  be henry s wife
mansfield_035	21	27	1	4	2	7	and i observed that she always spoke of you as fanny which she was never used to do and it had a sound of most sisterly cordiality
mansfield_035	22	11	0	0	2	18	the surprise of your refusal fanny seems to have been unbounded
mansfield_035	23	46	0	0	7	15	i  should  have thought said fanny after a pause of recollection and exertion that every woman must have felt the possibility of a man s not being approved not being loved by some one of her sex at least let him be ever so generally agreeable
mansfield_035	24	39	3	8	2	5	still however fanny was oppressed and wearied he saw it in her looks it could not be talked away and attempting it no more he led her directly with the kind authority of a privileged guardian into the house
