chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_022	1	111	0	0	4	4	marianne who had never much toleration for any thing like impertinence vulgarity inferiority of parts or even difference of taste from herself was at this time particularly ill disposed from the state of her spirits to be pleased with the miss steeles or to encourage their advances and to the invariable coldness of her behaviour towards them which checked every endeavour at intimacy on their side elinor principally attributed that preference of herself which soon became evident in the manners of both but especially of lucy who missed no opportunity of engaging her in conversation or of striving to improve their acquaintance by an easy and frank communication of her sentiments
sense_022	2	71	0	0	7	10	lucy was naturally clever her remarks were often just and amusing and as a companion for half an hour elinor frequently found her agreeable but her powers had received no aid from education she was ignorant and illiterate and her deficiency of all mental improvement her want of information in the most common particulars could not be concealed from miss dashwood in spite of her constant endeavour to appear to advantage
sense_022	3	94	4	4	5	5	elinor saw and pitied her for the neglect of abilities which education might have rendered so respectable but she saw with less tenderness of feeling the thorough want of delicacy of rectitude and integrity of mind which her attentions her assiduities her flatteries at the park betrayed and she could have no lasting satisfaction in the company of a person who joined insincerity with ignorance whose want of instruction prevented their meeting in conversation on terms of equality and whose conduct toward others made every show of attention and deference towards herself perfectly valueless
sense_022	4	24	2	8	1	4	elinor  did  think the question a very odd one and her countenance expressed it as she answered that she had never seen mrs ferrars
sense_022	5	28	1	4	1	4	no returned elinor cautious of giving her real opinion of edward s mother and not very desirous of satisfying what seemed impertinent curiosity i know nothing of her
sense_022	6	55	1	2	7	13	i am sure you think me very strange for enquiring about her in such a way said lucy eyeing elinor attentively as she spoke but perhaps there may be reasons i wish i might venture but however i hope you will do me the justice of believing that i do not mean to be impertinent
sense_022	7	16	3	19	0	0	elinor made her a civil reply and they walked on for a few minutes in silence
sense_022	8	26	0	0	3	12	i am sorry i do  not  said elinor in great astonishment if it could be of any use to you to know my opinion of her
sense_022	9	31	0	0	2	6	but really i never understood that you were at all connected with that family and therefore i am a little surprised i confess at so serious an inquiry into her character
sense_022	10	6	0	0	0	0	cried elinor what do you mean
sense_022	11	16	0	0	2	12	and she did not feel much delighted with the idea of such a sister in law
sense_022	12	25	2	8	0	0	no replied lucy not to mr  robert  ferrars i never saw him in my life but fixing her eyes upon elinor to his eldest brother
sense_022	13	6	0	0	1	17	what felt elinor at that moment
sense_022	14	40	3	8	1	2	she turned towards lucy in silent amazement unable to divine the reason or object of such a declaration and though her complexion varied she stood firm in incredulity and felt in no danger of an hysterical fit or a swoon
sense_022	15	7	1	14	0	0	elinor for a few moments remained silent
sense_022	16	48	4	8	3	6	her astonishment at what she heard was at first too great for words but at length forcing herself to speak and to speak cautiously she said with calmness of manner which tolerably well concealed her surprise and solicitude may i ask if your engagement is of long standing
sense_022	17	10	0	0	2	20	elinor though greatly shocked still felt unable to believe it
sense_022	18	15	0	0	1	7	i did not know said she that you were even acquainted till the other day
sense_022	19	18	1	6	1	6	i think i have replied elinor with an exertion of spirits which increased with her increase of emotion
sense_022	20	35	2	6	0	0	certainly answered elinor without knowing what she said but after a moment s reflection she added with revived security of edward s honour and love and her companion s falsehood engaged to mr edward ferrars
sense_022	21	21	2	10	1	5	it is strange replied elinor in a most painful perplexity that i should never have heard him even mention your name
sense_022	22	13	0	0	0	0	elinor s security sunk but her self command did not sink with it
sense_022	23	12	0	0	1	8	four years you have been engaged said she with a firm voice
sense_022	24	25	2	8	1	4	then taking a small miniature from her pocket she added to prevent the possibility of mistake be so good as to look at this face
sense_022	25	48	3	6	4	8	she put it into her hands as she spoke and when elinor saw the painting whatever other doubts her fear of a too hasty decision or her wish of detecting falsehood might suffer to linger in her mind she could have none of its being edward s face
sense_022	26	8	1	12	0	0	she returned it almost instantly acknowledging the likeness
sense_022	27	9	1	11	1	11	you are quite in the right replied elinor calmly
sense_022	28	25	0	0	2	8	i certainly did not seek your confidence said elinor but you do me no more than justice in imagining that i may be depended on
sense_022	29	36	1	3	2	6	as she said this she looked earnestly at lucy hoping to discover something in her countenance perhaps the falsehood of the greatest part of what she had been saying but lucy s countenance suffered no change
sense_022	30	13	0	0	1	8	here she took out her handkerchief but elinor did not feel very compassionate
sense_022	31	18	1	6	1	6	pardon me replied elinor startled by the question but i can give you no advice under such circumstances
sense_022	32	33	2	6	1	3	no replied elinor most feelingly sensible of every fresh circumstance in favour of lucy s veracity i remember he told us that he had been staying a fortnight with some friends near plymouth
sense_022	33	22	1	5	0	0	i heard from him just before i left exeter taking a letter from her pocket and carelessly showing the direction to elinor
sense_022	34	13	1	8	3	23	elinor saw that it  was  his hand and she could doubt no longer
sense_022	35	85	1	1	9	11	this picture she had allowed herself to believe might have been accidentally obtained it might not have been edward s gift but a correspondence between them by letter could subsist only under a positive engagement could be authorised by nothing else for a few moments she was almost overcome her heart sunk within her and she could hardly stand but exertion was indispensably necessary and she struggled so resolutely against the oppression of her feelings that her success was speedy and for the time complete
sense_022	36	16	0	0	1	6	yes  i  have one other comfort in his picture but poor edward has not even  that 
sense_022	37	25	0	0	2	8	i did said elinor with a composure of voice under which was concealed an emotion and distress beyond any thing she had ever felt before
sense_022	38	5	0	0	1	20	she was mortified shocked confounded
sense_022	39	17	0	0	1	6	fortunately for her they had now reached the cottage and the conversation could be continued no farther
sense_022	40	25	2	8	3	12	after sitting with them a few minutes the miss steeles returned to the park and elinor was then at liberty to think and be wretched
