chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_008	1	21	0	0	1	5	8 at five o clock the two ladies retired to dress and at half past six elizabeth was summoned to dinner
pride_008	2	33	2	6	1	3	to the civil enquiries which then poured in and amongst which she had the pleasure of distinguishing the much superior solicitude of mr bingley s she could not make a very favourable answer
pride_008	3	60	0	0	4	7	the sisters on hearing this repeated three or four times how much they were grieved how shocking it was to have a bad cold and how excessively they disliked being ill themselves and then thought no more of the matter and their indifference towards jane when not immediately before them restored elizabeth to the enjoyment of all her former dislike
pride_008	4	17	0	0	2	12	their brother indeed was the only one of the party whom she could regard with any complacency
pride_008	5	55	3	5	3	5	miss bingley was engrossed by mr darcy her sister scarcely less so and as for mr hurst by whom elizabeth sat he was an indolent man who lived only to eat drink and play at cards who when he found her to prefer a plain dish to a ragout had nothing to say to her
pride_008	6	24	1	4	2	8	when dinner was over she returned directly to jane and miss bingley began abusing her as soon as she was out of the room
pride_008	7	16	1	6	1	6	i thought miss elizabeth bennet looked remarkably well when she came into the room this morning
pride_008	8	7	0	0	0	0	her dirty petticoat quite escaped my notice
pride_008	9	43	4	9	3	7	she was still very poorly and elizabeth would not quit her at all till late in the evening when she had the comfort of seeing her sleep and when it seemed to her rather right than pleasant that she should go downstairs herself
pride_008	10	51	4	8	5	10	on entering the drawing room she found the whole party at loo and was immediately invited to join them but suspecting them to be playing high she declined it and making her sister the excuse said she would amuse herself for the short time she could stay below with a book
pride_008	11	7	1	14	0	0	mr hurst looked at her with astonishment
pride_008	12	23	0	0	2	9	i deserve neither such praise nor such censure cried elizabeth i am  not  a great reader and i have pleasure in many things
pride_008	13	18	2	11	2	11	elizabeth thanked him from her heart and then walked towards the table where a few books were lying
pride_008	14	12	0	0	0	0	he immediately offered to fetch her others all that his library afforded
pride_008	15	14	1	7	0	0	elizabeth assured him that she could suit herself perfectly with those in the room
pride_008	16	44	2	5	3	7	elizabeth was so much caught with what passed as to leave her very little attention for her book and soon laying it wholly aside she drew near the card table and stationed herself between mr bingley and his eldest sister to observe the game
pride_008	17	12	0	0	1	8	she is now about miss elizabeth bennet s height or rather taller
pride_008	18	16	0	0	2	12	then observed elizabeth you must comprehend a great deal in your idea of an accomplished woman
pride_008	19	14	1	7	1	7	as all conversation was thereby at an end elizabeth soon afterwards left the room
pride_008	20	40	2	5	2	5	elizabeth bennet said miss bingley when the door was closed on her is one of those young ladies who seek to recommend themselves to the other sex by undervaluing their own and with many men i dare say it succeeds
pride_008	21	19	2	11	1	5	elizabeth joined them again only to say that her sister was worse and that she could not leave her
pride_008	22	41	0	0	4	10	this she would not hear of but she was not so unwilling to comply with their brother s proposal and it was settled that mr jones should be sent for early in the morning if miss bennet were not decidedly better
