chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_030	1	6	0	0	0	0	elinor even advised her against it
sense_030	2	20	1	5	1	5	but no she would go down she could bear it very well and the bustle about her would be less
sense_030	3	63	1	2	4	6	elinor pleased to have her governed for a moment by such a motive though believing it hardly possible that she could sit out the dinner said no more and adjusting her dress for her as well as she could while marianne still remained on the bed was ready to assist her into the dining room as soon as they were summoned to it
sense_030	4	38	4	11	1	3	elinor who did justice to mrs jennings s kindness though its effusions were often distressing and sometimes almost ridiculous made her those acknowledgments and returned her those civilities which her sister could not make or return for herself
sense_030	5	43	1	2	1	2	had not elinor in the sad countenance of her sister seen a check to all mirth she could have been entertained by mrs jennings s endeavours to cure a disappointment in love by a variety of sweetmeats and olives and a good fire
sense_030	6	42	2	5	2	5	elinor for her sister s sake could not press the subject farther and she hoped it was not required of her for willoughby s since though marianne might lose much he could gain very little by the enforcement of the real truth
sense_030	7	20	0	0	2	10	ay if we can do  that  ma am said elinor we shall do very well with or without colonel brandon
sense_030	8	40	3	8	3	8	and then rising she went away to join marianne whom she found as she expected in her own room leaning in silent misery over the small remains of a fire which till elinor s entrance had been her only light
sense_030	9	15	1	7	1	7	you had better leave me was all the notice that her sister received from her
sense_030	10	12	2	17	0	0	i will leave you said elinor if you will go to bed
sense_030	11	15	1	7	1	7	but this from the momentary perverseness of impatient suffering she at first refused to do
sense_030	12	40	3	8	1	2	her sister s earnest though gentle persuasion however soon softened her to compliance and elinor saw her lay her aching head on the pillow and as she hoped in a way to get some quiet rest before she left her
sense_030	13	25	1	4	1	4	in the drawing room whither she then repaired she was soon joined by mrs jennings with a wine glass full of something in her hand
sense_030	14	37	1	3	1	3	my dear said she entering i have just recollected that i have some of the finest old constantia wine in the house that ever was tasted so i have brought a glass of it for your sister
sense_030	15	21	2	10	3	14	dear ma am replied elinor smiling at the difference of the complaints for which it was recommended how good you are
sense_030	16	61	1	2	6	10	mrs jennings though regretting that she had not been five minutes earlier was satisfied with the compromise and elinor as she swallowed the chief of it reflected that though its effects on a colicky gout were at present of little importance to her its healing powers on a disappointed heart might be as reasonably tried on herself as on her sister
sense_030	17	47	2	4	6	13	colonel brandon came in while the party were at tea and by his manner of looking round the room for marianne elinor immediately fancied that he neither expected nor wished to see her there and in short that he was already aware of what occasioned her absence
sense_030	18	37	3	8	1	3	mrs jennings was not struck by the same thought for soon after his entrance she walked across the room to the tea table where elinor presided and whispered the colonel looks as grave as ever you see
sense_030	19	25	5	20	0	0	he shortly afterwards drew a chair close to hers and with a look which perfectly assured her of his good information inquired after her sister
sense_030	20	14	1	7	0	0	you mean answered elinor with forced calmness mr willoughby s marriage with miss grey
