chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_029	1	39	2	5	1	3	in this situation elinor roused from sleep by her agitation and sobs first perceived her and after observing her for a few moments with silent anxiety said in a tone of the most considerate gentleness marianne may i ask
sense_029	2	11	1	9	0	0	no elinor she replied ask nothing you will soon know all
sense_029	3	29	2	7	3	10	the sort of desperate calmness with which this was said lasted no longer than while she spoke and was immediately followed by a return of the same excessive affliction
sense_029	4	50	2	4	5	10	it was some minutes before she could go on with her letter and the frequent bursts of grief which still obliged her at intervals to withhold her pen were proofs enough of her feeling how more than probable it was that she was writing for the last time to willoughby
sense_029	5	45	4	9	1	2	elinor paid her every quiet and unobtrusive attention in her power and she would have tried to sooth and tranquilize her still more had not marianne entreated her with all the eagerness of the most nervous irritability not to speak to her for the world
sense_029	6	45	3	7	3	7	at breakfast she neither ate nor attempted to eat any thing and elinor s attention was then all employed not in urging her not in pitying her nor in appearing to regard her but in endeavouring to engage mrs jennings s notice entirely to herself
sense_029	7	56	6	11	3	5	elinor who saw as plainly by this as if she had seen the direction that it must come from willoughby felt immediately such a sickness at heart as made her hardly able to hold up her head and sat in such a general tremour as made her fear it impossible to escape mrs jennings s notice
sense_029	8	51	3	6	1	2	of elinor s distress she was too busily employed in measuring lengths of worsted for her rug to see any thing at all and calmly continuing her talk as soon as marianne disappeared she said upon my word i never saw a young woman so desperately in love in my life
sense_029	9	30	2	7	4	13	i hope from the bottom of my heart he wo n t keep her waiting much longer for it is quite grievous to see her look so ill and forlorn
sense_029	10	46	5	11	2	4	elinor though never less disposed to speak than at that moment obliged herself to answer such an attack as this and therefore trying to smile replied and have you really ma am talked yourself into a persuasion of my sister s being engaged to mr willoughby
sense_029	11	10	0	0	2	20	indeed ma am said elinor very seriously you are mistaken
sense_029	12	57	3	5	0	0	mrs jennings laughed again but elinor had not spirits to say more and eager at all events to know what willoughby had written hurried away to their room where on opening the door she saw marianne stretched on the bed almost choked by grief one letter in her hand and two or three others lying by her
sense_029	13	41	1	2	1	2	elinor drew near but without saying a word and seating herself on the bed took her hand kissed her affectionately several times and then gave way to a burst of tears which at first was scarcely less violent than marianne s
sense_029	14	45	2	4	2	4	the latter though unable to speak seemed to feel all the tenderness of this behaviour and after some time thus spent in joint affliction she put all the letters into elinor s hands and then covering her face with her handkerchief almost screamed with agony
sense_029	15	43	1	2	1	2	elinor who knew that such grief shocking as it was to witness it must have its course watched by her till this excess of suffering had somewhat spent itself and then turning eagerly to willoughby s letter read as follows bond street january
