chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_013	1	20	0	0	1	5	12 mrs allen said catherine the next morning will there be any harm in my calling on miss tilney today
northanger_013	2	55	2	4	7	13	catherine cheerfully complied and being properly equipped was more impatient than ever to be at the pump room that she might inform herself of general tilney s lodgings for though she believed they were in milsom street she was not certain of the house and mrs allen s wavering convictions only made it more doubtful
northanger_013	3	9	1	11	0	0	catherine with a blush of mortification left the house
northanger_013	4	46	3	7	2	4	she felt almost persuaded that miss tilney  was  at home and too much offended to admit her and as she retired down the street could not withhold one glance at the drawing room windows in expectation of seeing her there but no one appeared at them
northanger_013	5	21	1	5	3	14	she was followed by a gentleman whom catherine believed to be her father and they turned up towards edgar s buildings
northanger_013	6	8	0	0	0	0	catherine in deep mortification proceeded on her way
northanger_013	7	21	0	0	2	10	she could almost be angry herself at such angry incivility but she checked the resentful sensation she remembered her own ignorance
northanger_013	8	43	2	5	1	2	she knew not how such an offence as hers might be classed by the laws of worldly politeness to what a degree of unforgivingness it might with propriety lead nor to what rigours of rudeness in return it might justly make her amenable
northanger_013	9	64	4	6	6	9	dejected and humbled she had even some thoughts of not going with the others to the theatre that night but it must be confessed that they were not of long continuance for she soon recollected in the first place that she was without any excuse for staying at home and in the second that it was a play she wanted very much to see
northanger_013	10	65	2	3	6	9	to the theatre accordingly they all went no tilneys appeared to plague or please her she feared that amongst the many perfections of the family a fondness for plays was not to be ranked but perhaps it was because they were habituated to the finer performances of the london stage which she knew on isabella s authority rendered everything else of the kind quite horrid
northanger_013	11	36	0	0	4	11	she was not deceived in her own expectation of pleasure the comedy so well suspended her care that no one observing her during the first four acts would have supposed she had any wretchedness about her
northanger_013	12	30	1	3	0	0	on the beginning of the fifth however the sudden view of mr henry tilney and his father joining a party in the opposite box recalled her to anxiety and distress
northanger_013	13	14	0	0	3	21	the stage could no longer excite genuine merriment no longer keep her whole attention
northanger_013	14	34	1	3	2	6	every other look upon an average was directed towards the opposite box and for the space of two entire scenes did she thus watch henry tilney without being once able to catch his eye
northanger_013	15	15	1	7	0	0	at length however he did look towards her and he bowed but such a bow
northanger_013	16	24	2	8	1	4	catherine was restlessly miserable she could almost have run round to the box in which he sat and forced him to hear her explanation
northanger_013	17	92	2	2	4	4	feelings rather natural than heroic possessed her instead of considering her own dignity injured by this ready condemnation instead of proudly resolving in conscious innocence to show her resentment towards him who could harbour a doubt of it to leave to him all the trouble of seeking an explanation and to enlighten him on the past only by avoiding his sight or flirting with somebody else she took to herself all the shame of misconduct or at least of its appearance and was only eager for an opportunity of explaining its cause
northanger_013	18	29	2	7	2	7	she was right in a few minutes he appeared and making his way through the then thinning rows spoke with like calm politeness to mrs allen and her friend
northanger_013	19	24	1	4	1	4	with a yet sweeter smile he said everything that need be said of his sister s concern regret and dependence on catherine s honour
northanger_013	20	49	4	8	4	8	do not say miss tilney was not angry cried catherine because i know she was for she would not see me this morning when i called i saw her walk out of the house the next minute after my leaving it i was hurt but i was not affronted
northanger_013	21	42	0	0	2	5	catherine s mind was greatly eased by this information yet a something of solicitude remained from which sprang the following question thoroughly artless in itself though rather distressing to the gentleman but mr tilney why were  you  less generous than your sister
northanger_013	22	20	1	5	3	15	he remained with them some time and was only too agreeable for catherine to be contented when he went away
northanger_013	23	42	4	10	3	7	before they parted however it was agreed that the projected walk should be taken as soon as possible and setting aside the misery of his quitting their box she was upon the whole left one of the happiest creatures in the world
northanger_013	24	56	0	0	6	11	while talking to each other she had observed with some surprise that john thorpe who was never in the same part of the house for ten minutes together was engaged in conversation with general tilney and she felt something more than surprise when she thought she could perceive herself the object of their attention and discourse
northanger_013	25	59	1	2	3	5	catherine was the immediate object of his gallantry and while they waited in the lobby for a chair he prevented the inquiry which had travelled from her heart almost to the tip of her tongue by asking in a consequential manner whether she had seen him talking with general tilney he is a fine old fellow upon my soul
northanger_013	26	25	0	0	4	16	here catherine who was much less gratified by his admiration than by general tilney s was not sorry to be called away by mr allen
