chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_039	1	6	0	0	0	0	cried elizabeth with the greatest satisfaction
pride_039	2	17	0	0	2	12	yes thought elizabeth  that  would be a delightful scheme indeed and completely do for us at once
pride_039	3	16	2	12	1	6	jane and elizabeth looked at each other and the waiter was told he need not stay
pride_039	4	10	1	10	0	0	added elizabeth safe from a connection imprudent as to fortune
pride_039	5	12	1	8	2	17	she is a great fool for going away if she liked him
pride_039	6	31	0	0	4	13	elizabeth was shocked to think that however incapable of such coarseness of  expression  herself the coarseness of the  sentiment  was little other than her own breast had harboured and fancied liberal
pride_039	7	19	1	5	2	11	elizabeth listened as little as she could but there was no escaping the frequent mention of wickham s name
pride_039	8	30	1	3	3	10	mrs bennet rejoiced to see jane in undiminished beauty and more than once during dinner did mr bennet say voluntarily to elizabeth i am glad you are come back lizzy
pride_039	9	29	3	10	1	3	in the afternoon lydia was urgent with the rest of the girls to walk to meryton and to see how everybody went on but elizabeth steadily opposed the scheme
pride_039	10	39	2	5	1	3	elizabeth saw directly that her father had not the smallest intention of yielding but his answers were at the same time so vague and equivocal that her mother though often disheartened had never yet despaired of succeeding at last
