chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_006	1	89	0	0	11	12	vi emma could not feel a doubt of having given harriet s fancy a proper direction and raised the gratitude of her young vanity to a very good purpose for she found her decidedly more sensible than before of mr elton s being a remarkably handsome man with most agreeable manners and as she had no hesitation in following up the assurance of his admiration by agreeable hints she was soon pretty confident of creating as much liking on harriet s side as there could be any occasion for
emma_006	2	21	0	0	2	10	no sooner was she out of sight than emma exclaimed what an exquisite possession a good picture of her would be
emma_006	3	8	1	12	1	12	i almost long to attempt her likeness myself
emma_006	4	12	0	0	1	8	thought emma but what has all that to do with taking likenesses
emma_006	5	38	2	5	2	5	emma wished to go to work directly and therefore produced the portfolio containing her various attempts at portraits for not one of them had ever been finished that they might decide together on the best size for harriet
emma_006	6	9	0	0	0	0	no great variety of faces for you said emma
emma_006	7	24	1	4	0	0	no husbands and wives with so interesting a consciousness that emma began to consider whether she had not better leave them together at once
emma_006	8	14	0	0	3	21	but as she wanted to be drawing the declaration must wait a little longer
emma_006	9	11	0	0	0	0	she had soon fixed on the size and sort of portrait
emma_006	10	32	1	3	5	16	it was to be a whole length in water colours like mr john knightley s and was destined if she could please herself to hold a very honourable station over the mantelpiece
emma_006	11	7	0	0	1	14	harriet listened and emma drew in peace
emma_006	12	44	3	7	4	9	she must allow him to be still frequently coming to look any thing less would certainly have been too little in a lover and he was ready at the smallest intermission of the pencil to jump up and see the progress and be charmed
emma_006	13	14	0	0	1	7	she could not respect his eye but his love and his complaisance were unexceptionable
emma_006	14	22	1	5	3	14	the sitting was altogether very satisfactory she was quite enough pleased with the first day s sketch to wish to go on
emma_006	15	98	3	3	5	5	there was no want of likeness she had been fortunate in the attitude and as she meant to throw in a little improvement to the figure to give a little more height and considerably more elegance she had great confidence of its being in every way a pretty drawing at last and of its filling its destined place with credit to them both a standing memorial of the beauty of one the skill of the other and the friendship of both with as many other agreeable associations as mr elton s very promising attachment was likely to add
emma_006	16	10	1	10	0	0	you have made her too tall emma said mr knightley
emma_006	17	17	1	6	0	0	emma knew that she had but would not own it and mr elton warmly added oh no
emma_006	18	25	1	4	3	12	consider she is sitting down which naturally presents a different which in short gives exactly the idea and the proportions must be preserved you know
emma_006	19	43	0	0	4	9	mr elton was to take the drawing to london chuse the frame and give the directions and emma thought she could so pack it as to ensure its safety without much incommoding him while he seemed mostly fearful of not being incommoded enough
emma_006	20	12	0	0	3	25	this man is almost too gallant to be in love thought emma
