chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_018	1	36	1	3	4	11	17 the allens had now entered on the sixth week of their stay in bath and whether it should be the last was for some time a question to which catherine listened with a beating heart
northanger_018	2	17	0	0	1	6	to have her acquaintance with the tilneys end so soon was an evil which nothing could counterbalance
northanger_018	3	28	0	0	5	18	her whole happiness seemed at stake while the affair was in suspense and everything secured when it was determined that the lodgings should be taken for another fortnight
northanger_018	4	26	2	8	2	8	what this additional fortnight was to produce to her beyond the pleasure of sometimes seeing henry tilney made but a small part of catherine s speculation
northanger_018	5	75	0	0	5	7	once or twice indeed since james s engagement had taught her what  could  be done she had got so far as to indulge in a secret perhaps but in general the felicity of being with him for the present bounded her views the present was now comprised in another three weeks and her happiness being certain for that period the rest of her life was at such a distance as to excite but little interest
northanger_018	6	21	1	5	0	0	in the course of the morning which saw this business arranged she visited miss tilney and poured forth her joyful feelings
northanger_018	7	34	2	6	2	6	no sooner had she expressed her delight in mr allen s lengthened stay than miss tilney told her of her father s having just determined upon quitting bath by the end of another week
northanger_018	8	25	1	4	0	0	catherine s countenance fell and in a voice of most sincere concern she echoed miss tilney s concluding words by the end of another week
northanger_018	9	59	2	3	6	10	i am very sorry for it said catherine dejectedly if i had known this before perhaps said miss tilney in an embarrassed manner you would be so good it would make me very happy if the entrance of her father put a stop to the civility which catherine was beginning to hope might introduce a desire of their corresponding
northanger_018	10	30	2	7	1	3	after addressing her with his usual politeness he turned to his daughter and said well eleanor may i congratulate you on being successful in your application to your fair friend
northanger_018	11	16	1	6	1	6	these were thrilling words and wound up catherine s feelings to the highest point of ecstasy
northanger_018	12	16	0	0	1	6	her grateful and gratified heart could hardly restrain its expressions within the language of tolerable calmness
northanger_018	13	7	0	0	0	0	to have her company so warmly solicited
northanger_018	14	32	0	0	3	9	everything honourable and soothing every present enjoyment and every future hope was contained in it and her acceptance with only the saving clause of papa and mamma s approbation was eagerly given
northanger_018	15	43	1	2	2	5	i will write home directly said she and if they do not object as i dare say they will not general tilney was not less sanguine having already waited on her excellent friends in pulteney street and obtained their sanction of his wishes
northanger_018	16	51	1	2	2	4	the circumstances of the morning had led catherine s feelings through the varieties of suspense security and disappointment but they were now safely lodged in perfect bliss and with spirits elated to rapture with henry at her heart and northanger abbey on her lips she hurried home to write her letter
northanger_018	17	28	0	0	2	7	this indulgence though not more than catherine had hoped for completed her conviction of being favoured beyond every other human creature in friends and fortune circumstance and chance
northanger_018	18	7	0	0	1	14	everything seemed to cooperate for her advantage
northanger_018	19	23	0	0	2	9	by the kindness of her first friends the allens she had been introduced into scenes where pleasures of every kind had met her
northanger_018	20	12	1	8	0	0	her feelings her preferences had each known the happiness of a return
northanger_018	21	11	0	0	2	18	wherever she felt attachment she had been able to create it
