chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_037	1	43	2	5	3	7	elizabeth could not see lady catherine without recollecting that had she chosen it she might by this time have been presented to her as her future niece nor could she think without a smile of what her ladyship s indignation would have been
pride_037	2	5	0	0	0	0	what would she have said
pride_037	3	5	0	0	0	0	how would she have behaved
pride_037	4	7	0	0	2	29	were questions with which she amused herself
pride_037	5	23	1	4	2	9	i am much obliged to your ladyship for your kind invitation replied elizabeth but it is not in my power to accept it
pride_037	6	44	1	2	6	14	lady catherine had many other questions to ask respecting their journey and as she did not answer them all herself attention was necessary which elizabeth believed to be lucky for her or with a mind so occupied she might have forgotten where she was
pride_037	7	42	2	5	3	7	reflection must be reserved for solitary hours whenever she was alone she gave way to it as the greatest relief and not a day went by without a solitary walk in which she might indulge in all the delight of unpleasant recollections
pride_037	8	15	0	0	2	13	mr darcy s letter she was in a fair way of soon knowing by heart
pride_037	9	15	0	0	1	7	she studied every sentence and her feelings towards its writer were at times widely different
pride_037	10	41	2	5	2	5	when she remembered the style of his address she was still full of indignation but when she considered how unjustly she had condemned and upbraided him her anger was turned against herself and his disappointed feelings became the object of compassion
pride_037	11	33	1	3	2	6	his attachment excited gratitude his general character respect but she could not approve him nor could she for a moment repent her refusal or feel the slightest inclination ever to see him again
pride_037	12	28	0	0	1	4	in her own past behaviour there was a constant source of vexation and regret and in the unhappy defects of her family a subject of yet heavier chagrin
pride_037	13	36	1	3	1	3	her father contented with laughing at them would never exert himself to restrain the wild giddiness of his youngest daughters and her mother with manners so far from right herself was entirely insensible of the evil
pride_037	14	34	0	0	2	6	elizabeth had frequently united with jane in an endeavour to check the imprudence of catherine and lydia but while they were supported by their mother s indulgence what chance could there be of improvement
