chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_017	1	79	2	3	6	8	16 catherine s expectations of pleasure from her visit in milsom street were so very high that disappointment was inevitable and accordingly though she was most politely received by general tilney and kindly welcomed by his daughter though henry was at home and no one else of the party she found on her return without spending many hours in the examination of her feelings that she had gone to her appointment preparing for happiness which it had not afforded
northanger_017	2	19	1	5	2	11	let me entreat you never to think of him again my dear catherine indeed he is unworthy of you
northanger_017	3	49	1	2	3	6	catherine meanwhile undisturbed by presentiments of such an evil or of any evil at all except that of having but a short set to dance down enjoyed her usual happiness with henry tilney listening with sparkling eyes to everything he said and in finding him irresistible becoming so herself
northanger_017	4	23	1	4	0	0	at the end of the first dance captain tilney came towards them again and much to catherine s dissatisfaction pulled his brother away
northanger_017	5	18	2	11	1	6	catherine without hesitation replied that she was very sure miss thorpe did not mean to dance at all
northanger_017	6	11	0	0	1	9	catherine blushed and disclaimed and the gentleman s predictions were verified
northanger_017	7	65	4	6	3	5	there was a something however in his words which repaid her for the pain of confusion and that something occupied her mind so much that she drew back for some time forgetting to speak or to listen and almost forgetting where she was till roused by the voice of isabella she looked up and saw her with captain tilney preparing to give them hands across
northanger_017	8	42	2	5	2	5	isabella shrugged her shoulders and smiled the only explanation of this extraordinary change which could at that time be given but as it was not quite enough for catherine s comprehension she spoke her astonishment in very plain terms to her partner
northanger_017	9	39	0	0	5	13	catherine whose expectations had been as unfixed as her ideas of her father s income and whose judgment was now entirely led by her brother felt equally well satisfied and heartily congratulated isabella on having everything so pleasantly settled
northanger_017	10	42	1	2	2	5	there never was a young woman so beloved as you are by everybody that knows you and i dare say when mr morland sees you my dear child but do not let us distress our dear catherine by talking of such things
northanger_017	11	6	0	0	1	17	catherine was hurt by these insinuations
northanger_017	12	19	0	0	2	11	i am very sure said she that my father has promised to do as much as he can afford
northanger_017	13	29	0	0	4	14	as to that my sweet catherine there can not be a doubt and you know me well enough to be sure that a much smaller income would satisfy me
northanger_017	14	7	0	0	1	14	my catherine you have found me out
northanger_017	15	7	0	0	0	0	catherine s uncomfortable feelings began to lessen
northanger_017	16	44	1	2	2	5	she endeavoured to believe that the delay of the marriage was the only source of isabella s regret and when she saw her at their next interview as cheerful and amiable as ever endeavoured to forget that she had for a minute thought otherwise
