chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_018	1	11	1	9	0	0	elinor saw with great uneasiness the low spirits of her friend
sense_018	2	18	0	0	0	0	his visit afforded her but a very partial satisfaction while his own enjoyment in it appeared so imperfect
sense_018	3	62	1	2	7	11	it was evident that he was unhappy she wished it were equally evident that he still distinguished her by the same affection which once she had felt no doubt of inspiring but hitherto the continuance of his preference seemed very uncertain and the reservedness of his manner towards her contradicted one moment what a more animated look had intimated the preceding one
sense_018	4	37	3	8	2	5	he joined her and marianne in the breakfast room the next morning before the others were down and marianne who was always eager to promote their happiness as far as she could soon left them to themselves
sense_018	5	16	0	0	1	6	i suspect said elinor that to avoid one kind of affectation edward here falls into another
sense_018	6	3	1	33	0	0	elinor only laughed
sense_018	7	9	1	11	0	0	elinor had met his eye and looked conscious likewise
sense_018	8	47	0	0	5	11	that the hair was her own she instantaneously felt as well satisfied as marianne the only difference in their conclusions was that what marianne considered as a free gift from her sister elinor was conscious must have been procured by some theft or contrivance unknown to herself
sense_018	9	56	1	2	5	9	she was not in a humour however to regard it as an affront and affecting to take no notice of what passed by instantly talking of something else she internally resolved henceforward to catch every opportunity of eyeing the hair and of satisfying herself beyond all doubt that it was exactly the shade of her own
sense_018	10	53	0	0	3	6	with the assistance of his mother in law sir john was not long in discovering that the name of ferrars began with an f and this prepared a future mine of raillery against the devoted elinor which nothing but the newness of their acquaintance with edward could have prevented from being immediately sprung
sense_018	11	22	1	5	1	5	but as it was she only learned from some very significant looks how far their penetration founded on margaret s instructions extended
