chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_009	1	63	6	10	5	8	the dancing began within a few minutes after they were seated and james who had been engaged quite as long as his sister was very importunate with isabella to stand up but john was gone into the card room to speak to a friend and nothing she declared should induce her to join the set before her dear catherine could join it too
northanger_009	2	83	3	4	8	10	catherine accepted this kindness with gratitude and they continued as they were for three minutes longer when isabella who had been talking to james on the other side of her turned again to his sister and whispered my dear creature i am afraid i must leave you your brother is so amazingly impatient to begin i know you will not mind my going away and i dare say john will be back in a moment and then you may easily find me out
northanger_009	3	40	2	5	0	0	catherine though a little disappointed had too much good nature to make any opposition and the others rising up isabella had only time to press her friend s hand and say good bye my dear love before they hurried off
northanger_009	4	24	2	8	2	8	the younger miss thorpes being also dancing catherine was left to the mercy of mrs thorpe and mrs allen between whom she now remained
northanger_009	5	57	2	4	9	16	she could not help being vexed at the non appearance of mr thorpe for she not only longed to be dancing but was likewise aware that as the real dignity of her situation could not be known she was sharing with the scores of other young ladies still sitting down all the discredit of wanting a partner
northanger_009	6	59	0	0	4	7	to be disgraced in the eye of the world to wear the appearance of infamy while her heart is all purity her actions all innocence and the misconduct of another the true source of her debasement is one of those circumstances which peculiarly belong to the heroine s life and her fortitude under it what particularly dignifies her character
northanger_009	7	12	1	8	0	0	catherine had fortitude too she suffered but no murmur passed her lips
northanger_009	8	69	6	9	3	4	from this state of humiliation she was roused at the end of ten minutes to a pleasanter feeling by seeing not mr thorpe but mr tilney within three yards of the place where they sat he seemed to be moving that way but he did not see her and therefore the smile and the blush which his sudden reappearance raised in catherine passed away without sullying her heroic importance
northanger_009	9	54	2	4	3	6	he looked as handsome and as lively as ever and was talking with interest to a fashionable and pleasing looking young woman who leant on his arm and whom catherine immediately guessed to be his sister thus unthinkingly throwing away a fair opportunity of considering him lost to her forever by being married already
northanger_009	10	51	2	4	4	8	but guided only by what was simple and probable it had never entered her head that mr tilney could be married he had not behaved he had not talked like the married men to whom she had been used he had never mentioned a wife and he had acknowledged a sister
northanger_009	11	54	2	4	1	2	from these circumstances sprang the instant conclusion of his sister s now being by his side and therefore instead of turning of a deathlike paleness and falling in a fit on mrs allen s bosom catherine sat erect in the perfect use of her senses and with cheeks only a little redder than usual
northanger_009	12	53	2	4	1	2	mr tilney and his companion who continued though slowly to approach were immediately preceded by a lady an acquaintance of mrs thorpe and this lady stopping to speak to her they as belonging to her stopped likewise and catherine catching mr tilney s eye instantly received from him the smiling tribute of recognition
northanger_009	13	25	2	8	2	8	she returned it with pleasure and then advancing still nearer he spoke both to her and mrs allen by whom he was very civilly acknowledged
northanger_009	14	24	2	8	1	4	this was accordingly done mr tilney still continuing standing before them and after a few minutes consideration he asked catherine to dance with him
northanger_009	15	19	0	0	0	0	mrs hughes could not have applied to any creature in the room more happy to oblige her than catherine
northanger_009	16	40	0	0	3	8	catherine interested at once by her appearance and her relationship to mr tilney was desirous of being acquainted with her and readily talked therefore whenever she could think of anything to say and had courage and leisure for saying it
northanger_009	17	70	3	4	4	6	but the hindrance thrown in the way of a very speedy intimacy by the frequent want of one or more of these requisites prevented their doing more than going through the first rudiments of an acquaintance by informing themselves how well the other liked bath how much she admired its buildings and surrounding country whether she drew or played or sang and whether she was fond of riding on horseback
northanger_009	18	28	1	4	2	7	the two dances were scarcely concluded before catherine found her arm gently seized by her faithful isabella who in great spirits exclaimed at last i have got you
northanger_009	19	17	0	0	2	12	i have been scolding him to such a degree my dear catherine you would be quite amazed
northanger_009	20	19	1	5	0	0	look at that young lady with the white beads round her head whispered catherine detaching her friend from james
northanger_009	21	7	1	14	0	0	let me look at her this moment
northanger_009	22	7	0	0	1	14	but where is her all conquering brother
northanger_009	23	49	1	2	5	10	in this commonplace chatter which lasted some time the original subject seemed entirely forgotten and though catherine was very well pleased to have it dropped for a while she could not avoid a little suspicion at the total suspension of all isabella s impatient desire to see mr tilney
northanger_009	24	18	0	0	3	17	how can you be so teasing only conceive my dear catherine what your brother wants me to do
northanger_009	25	13	1	8	1	8	my sweet catherine do support me persuade your brother how impossible it is
northanger_009	26	13	1	8	0	0	come along my dearest catherine for heaven s sake and stand by me
northanger_009	27	68	2	3	9	13	john thorpe in the meanwhile had walked away and catherine ever willing to give mr tilney an opportunity of repeating the agreeable request which had already flattered her once made her way to mrs allen and mrs thorpe as fast as she could in the hope of finding him still with them a hope which when it proved to be fruitless she felt to have been highly unreasonable
northanger_009	28	22	4	18	1	5	said catherine looking round but she had not looked round long before she saw him leading a young lady to the dance
northanger_009	29	45	2	4	3	7	this inapplicable answer might have been too much for the comprehension of many but it did not puzzle mrs allen for after only a moment s consideration she said in a whisper to catherine i dare say she thought i was speaking of her son
northanger_009	30	5	0	0	2	40	catherine was disappointed and vexed
northanger_009	31	56	2	4	4	7	she seemed to have missed by so little the very object she had had in view and this persuasion did not incline her to a very gracious reply when john thorpe came up to her soon afterwards and said well miss morland i suppose you and i are to stand up and jig it together again
northanger_009	32	16	1	6	0	0	again catherine excused herself and at last he walked off to quiz his sisters by himself
northanger_009	33	68	3	4	3	4	the rest of the evening she found very dull mr tilney was drawn away from their party at tea to attend that of his partner miss tilney though belonging to it did not sit near her and james and isabella were so much engaged in conversing together that the latter had no leisure to bestow more on her friend than one smile one squeeze and one dearest catherine
