chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_033	1	17	1	6	1	6	xv emma was not required by any subsequent discovery to retract her ill opinion of mrs elton
emma_033	2	6	0	0	1	17	her observation had been pretty correct
emma_033	3	5	0	0	0	0	her feelings altered towards emma
emma_033	4	45	1	2	3	7	offended probably by the little encouragement which her proposals of intimacy met with she drew back in her turn and gradually became much more cold and distant and though the effect was agreeable the ill will which produced it was necessarily increasing emma s dislike
emma_033	5	11	0	0	1	9	her manners too and mr elton s were unpleasant towards harriet
emma_033	6	22	0	0	2	9	emma hoped it must rapidly work harriet s cure but the sensations which could prompt such behaviour sunk them both very much
emma_033	7	25	0	0	0	0	before emma had forfeited her confidence and about the third time of their meeting she heard all mrs elton s knight errantry on the subject
emma_033	8	51	1	2	10	20	i can not think there is any danger of it was emma s calm answer and when you are better acquainted with miss fairfax s situation and understand what her home has been with colonel and mrs campbell i have no idea that you will suppose her talents can be unknown
emma_033	9	2	0	0	1	50	thought emma
emma_033	10	24	1	4	1	4	emma had not to listen to such paradings again to any so exclusively addressed to herself so disgustingly decorated with a dear miss woodhouse
emma_033	11	21	0	0	3	14	emma s only surprize was that jane fairfax should accept those attentions and tolerate mrs elton as she seemed to do
emma_033	12	17	1	6	1	6	she must have some motive more powerful than appears for refusing this invitation was emma s conclusion
emma_033	13	15	0	0	1	7	she must be under some sort of penance inflicted either by the campbells or herself
emma_033	14	8	0	0	2	25	she is not to be with the dixons
emma_033	15	10	1	10	1	10	but why must she consent to be with the eltons
emma_033	16	29	1	3	1	3	upon her speaking her wonder aloud on that part of the subject before the few who knew her opinion of mrs elton mrs weston ventured this apology for jane
emma_033	17	25	0	0	4	16	we can not suppose that she has any great enjoyment at the vicarage my dear emma but it is better than being always at home
emma_033	18	15	0	0	2	13	her aunt is a good creature but as a constant companion must be very tiresome
emma_033	19	17	2	12	0	0	we must consider what miss fairfax quits before we condemn her taste for what she goes to
emma_033	20	18	1	6	1	6	but with a reproachful smile at emma she receives attentions from mrs elton which nobody else pays her
emma_033	21	19	1	5	3	16	emma felt that mrs weston was giving her a momentary glance and she was herself struck by his warmth
emma_033	22	11	0	0	1	9	i know how highly you think of jane fairfax said emma
emma_033	23	20	1	5	1	5	little henry was in her thoughts and a mixture of alarm and delicacy made her irresolute what else to say
emma_033	24	13	1	8	1	8	yes he replied any body may know how highly i think of her
emma_033	25	40	1	2	4	10	and yet said emma beginning hastily and with an arch look but soon stopping it was better however to know the worst at once she hurried on and yet perhaps you may hardly be aware yourself how highly it is
emma_033	26	16	1	6	2	12	emma felt her foot pressed by mrs weston and did not herself know what to think
emma_033	27	25	0	0	2	8	miss fairfax i dare say would not have me if i were to ask her and i am very sure i shall never ask her
emma_033	28	20	1	5	2	10	emma returned her friend s pressure with interest and was pleased enough to exclaim you are not vain mr knightley
emma_033	29	32	0	0	3	9	he seemed hardly to hear her he was thoughtful and in a manner which shewed him not pleased soon afterwards said so you have been settling that i should marry jane fairfax
emma_033	30	25	0	0	2	8	the result of his reverie was no emma i do not think the extent of my admiration for her will ever take me by surprize
emma_033	31	13	1	8	0	0	i never had a thought of her in that way i assure you
emma_033	32	12	0	0	0	0	emma could not but rejoice to hear that she had a fault
emma_033	33	11	0	0	1	9	well said she and you soon silenced mr cole i suppose
emma_033	34	22	1	5	0	0	well mrs weston said emma triumphantly when he left them what do you say now to mr knightley s marrying jane fairfax
emma_033	35	39	0	0	5	13	why really dear emma i say that he is so very much occupied by the idea of not being in love with her that i should not wonder if it were to end in his being so at last
