chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_034	1	84	4	5	7	8	elinor wanted very much to know though she did not chuse to ask whether edward was then in town but nothing would have induced fanny voluntarily to mention his name before her till able to tell her that his marriage with miss morton was resolved on or till her husband s expectations on colonel brandon were answered because she believed them still so very much attached to each other that they could not be too sedulously divided in word and deed on every occasion
sense_034	2	26	2	8	1	4	lucy came very shortly to claim elinor s compassion on being unable to see edward though he had arrived in town with mr and mrs dashwood
sense_034	3	16	0	0	1	6	elinor was pleased that he had called and still more pleased that she had missed him
sense_034	4	20	0	0	3	15	they were to meet mrs ferrars but elinor could not learn whether her sons were to be of the party
sense_034	5	74	4	5	6	8	the expectation of seeing  her  however was enough to make her interested in the engagement for though she could now meet edward s mother without that strong anxiety which had once promised to attend such an introduction though she could now see her with perfect indifference as to her opinion of herself her desire of being in company with mrs ferrars her curiosity to know what she was like was as lively as ever
sense_034	6	68	1	1	4	6	elinor could have given her immediate relief by suggesting the possibility of its being miss morton s mother rather than her own whom they were about to behold but instead of doing that she assured her and with great sincerity that she did pity her to the utter amazement of lucy who though really uncomfortable herself hoped at least to be an object of irrepressible envy to elinor
sense_034	7	10	1	10	1	10	elinor could not  now  be made unhappy by this behaviour
sense_034	8	47	1	2	2	4	a few months ago it would have hurt her exceedingly but it was not in mrs ferrars power to distress her by it now and the difference of her manners to the miss steeles a difference which seemed purposely made to humble her more only amused her
sense_034	9	58	3	5	1	2	elinor having once delivered her opinion on william s side by which she offended mrs ferrars and fanny still more did not see the necessity of enforcing it by any farther assertion and marianne when called on for hers offended them all by declaring that she had no opinion to give as she had never thought about it
sense_034	10	61	0	0	2	3	before her removing from norland elinor had painted a very pretty pair of screens for her sister in law which being now just mounted and brought home ornamented her present drawing room and these screens catching the eye of john dashwood on his following the other gentlemen into the room were officiously handed by him to colonel brandon for his admiration
sense_034	11	48	2	4	3	6	mrs ferrars not aware of their being elinor s work particularly requested to look at them and after they had received gratifying testimony of lady middletons s approbation fanny presented them to her mother considerately informing her at the same time that they were done by miss dashwood
sense_034	12	47	0	0	3	6	she was already greatly displeased with mrs ferrars and such ill timed praise of another at elinor s expense though she had not any notion of what was principally meant by it provoked her immediately to say with warmth this is admiration of a very particular kind
sense_034	13	9	1	11	2	22	it is elinor of whom  we  think and speak
sense_034	14	25	0	0	3	12	and so saying she took the screens out of her sister in law s hands to admire them herself as they ought to be admired
sense_034	15	54	2	4	5	9	elinor was much more hurt by marianne s warmth than she had been by what produced it but colonel brandon s eyes as they were fixed on marianne declared that he noticed only what was amiable in it the affectionate heart which could not bear to see a sister slighted in the smallest point
sense_034	16	82	3	4	3	4	the cold insolence of mrs ferrars s general behaviour to her sister seemed to her to foretell such difficulties and distresses to elinor as her own wounded heart taught her to think of with horror and urged by a strong impulse of affectionate sensibility she moved after a moment to her sister s chair and putting one arm round her neck and one cheek close to hers said in a low but eager voice dear dear elinor do n t mind them
sense_034	17	22	0	0	1	5	she could say no more her spirits were quite overcome and hiding her face on elinor s shoulder she burst into tears
sense_034	18	63	1	2	4	6	said her brother to colonel brandon in a low voice as soon as he could secure his attention she has not such good health as her sister she is very nervous she has not elinor s constitution and one must allow that there is something very trying to a young woman who  has been  a beauty in the loss of her personal attractions
sense_034	19	20	0	0	2	10	you would not think it perhaps but marianne  was  remarkably handsome a few months ago quite as handsome as elinor
