chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_032	1	41	3	7	3	7	32 elizabeth was sitting by herself the next morning and writing to jane while mrs collins and maria were gone on business into the village when she was startled by a ring at the door the certain signal of a visitor
pride_032	2	4	2	50	0	0	elizabeth made no answer
pride_032	3	28	1	4	4	14	she was afraid of talking longer of his friend and having nothing else to say was now determined to leave the trouble of finding a subject to him
pride_032	4	17	0	0	0	0	i should never have considered the distance as one of the  advantages  of the match cried elizabeth
pride_032	5	49	3	6	7	14	as he spoke there was a sort of smile which elizabeth fancied she understood he must be supposing her to be thinking of jane and netherfield and she blushed as she answered i do not mean to say that a woman may not be settled too near her family
pride_032	6	3	1	33	0	0	elizabeth looked surprised
pride_032	7	54	1	2	6	11	but when elizabeth told of his silence it did not seem very likely even to charlotte s wishes to be the case and after various conjectures they could at last only suppose his visit to proceed from the difficulty of finding anything to do which was the more probable from the time of year
pride_032	8	79	2	3	6	8	it was plain to them all that colonel fitzwilliam came because he had pleasure in their society a persuasion which of course recommended him still more and elizabeth was reminded by her own satisfaction in being with him as well as by his evident admiration of her of her former favourite george wickham and though in comparing them she saw there was less captivating softness in colonel fitzwilliam s manners she believed he might have the best informed mind
pride_032	9	75	2	3	6	8	she had once or twice suggested to elizabeth the possibility of his being partial to her but elizabeth always laughed at the idea and mrs collins did not think it right to press the subject from the danger of raising expectations which might only end in disappointment for in her opinion it admitted not of a doubt that all her friend s dislike would vanish if she could suppose him to be in her power
pride_032	10	13	0	0	0	0	in her kind schemes for elizabeth she sometimes planned her marrying colonel fitzwilliam
pride_032	11	41	0	0	3	7	he was beyond comparison the most pleasant man he certainly admired her and his situation in life was most eligible but to counterbalance these advantages mr darcy had considerable patronage in the church and his cousin could have none at all
