chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_011	1	56	1	2	2	4	10 the allens thorpes and morlands all met in the evening at the theatre and as catherine and isabella sat together there was then an opportunity for the latter to utter some few of the many thousand things which had been collecting within her for communication in the immeasurable length of time which had divided them
northanger_011	2	9	0	0	0	0	my beloved catherine have i got you at last
northanger_011	3	13	3	23	1	8	was her address on catherine s entering the box and sitting by her
northanger_011	4	35	4	11	2	6	now mr morland for he was close to her on the other side i shall not speak another word to you all the rest of the evening so i charge you not to expect it
northanger_011	5	10	0	0	2	20	my sweetest catherine how have you been this long age
northanger_011	6	13	1	8	2	15	no said catherine he is not here i can not see him anywhere
northanger_011	7	39	1	3	1	3	catherine s resolution of endeavouring to meet miss tilney again continued in full force the next morning and till the usual moment of going to the pump room she felt some alarm from the dread of a second prevention
northanger_011	8	36	2	6	0	0	the female part of the thorpe family attended by james morland appeared among the crowd in less than a quarter of an hour and catherine immediately took her usual place by the side of her friend
northanger_011	9	57	1	2	2	4	james who was now in constant attendance maintained a similar position and separating themselves from the rest of their party they walked in that manner for some time till catherine began to doubt the happiness of a situation which confining her entirely to her friend and brother gave her very little share in the notice of either
northanger_011	10	60	2	3	4	7	they were always engaged in some sentimental discussion or lively dispute but their sentiment was conveyed in such whispering voices and their vivacity attended with so much laughter that though catherine s supporting opinion was not unfrequently called for by one or the other she was never able to give any from not having heard a word of the subject
northanger_011	11	65	4	6	3	5	at length however she was empowered to disengage herself from her friend by the avowed necessity of speaking to miss tilney whom she most joyfully saw just entering the room with mrs hughes and whom she instantly joined with a firmer determination to be acquainted than she might have had courage to command had she not been urged by the disappointment of the day before
northanger_011	12	21	2	10	2	10	was an artless exclamation of catherine s towards the close of their conversation which at once surprised and amused her companion
northanger_011	13	5	2	40	0	0	she replied with a smile
northanger_011	14	19	2	11	3	16	you can not think added catherine after a moment s silence how surprised i was to see him again
northanger_011	15	14	1	7	2	14	i hope i shall have the pleasure of seeing you again soon said catherine
northanger_011	16	34	2	6	2	6	this civility was duly returned and they parted on miss tilney s side with some knowledge of her new acquaintance s feelings and on catherine s without the smallest consciousness of having explained them
northanger_011	17	5	1	20	0	0	she went home very happy
northanger_011	18	23	1	4	2	9	the morning had answered all her hopes and the evening of the following day was now the object of expectation the future good
northanger_011	19	16	0	0	0	0	what gown and what head dress she should wear on the occasion became her chief concern
northanger_011	20	7	0	0	2	29	she can not be justified in it
northanger_011	21	56	0	0	0	0	catherine knew all this very well her great aunt had read her a lecture on the subject only the christmas before and yet she lay awake ten minutes on wednesday night debating between her spotted and her tamboured muslin and nothing but the shortness of the time prevented her buying a new one for the evening
northanger_011	22	49	0	0	5	10	this would have been an error in judgment great though not uncommon from which one of the other sex rather than her own a brother rather than a great aunt might have warned her for man only can be aware of the insensibility of man towards a new gown
northanger_011	23	12	0	0	0	0	but not one of these grave reflections troubled the tranquillity of catherine
northanger_011	24	20	2	10	0	0	she entered the rooms on thursday evening with feelings very different from what had attended her thither the monday before
northanger_011	25	54	1	2	7	13	she had then been exulting in her engagement to thorpe and was now chiefly anxious to avoid his sight lest he should engage her again for though she could not dared not expect that mr tilney should ask her a third time to dance her wishes hopes and plans all centred in nothing less
northanger_011	26	42	2	5	1	2	as soon as they were joined by the thorpes catherine s agony began she fidgeted about if john thorpe came towards her hid herself as much as possible from his view and when he spoke to her pretended not to hear him
northanger_011	27	15	1	7	1	7	the cotillions were over the country dancing beginning and she saw nothing of the tilneys
northanger_011	28	20	2	10	2	10	do not be frightened my dear catherine whispered isabella but i am really going to dance with your brother again
northanger_011	29	8	1	12	0	0	catherine had neither time nor inclination to answer
northanger_011	30	17	1	6	1	6	the others walked away john thorpe was still in view and she gave herself up for lost
northanger_011	31	66	3	5	4	6	that she might not appear however to observe or expect him she kept her eyes intently fixed on her fan and a self condemnation for her folly in supposing that among such a crowd they should even meet with the tilneys in any reasonable time had just passed through her mind when she suddenly found herself addressed and again solicited to dance by mr tilney himself
northanger_011	32	30	1	3	3	10	with what sparkling eyes and ready motion she granted his request and with how pleasing a flutter of heart she went with him to the set may be easily imagined
northanger_011	33	33	1	3	3	9	to escape and as she believed so narrowly escape john thorpe and to be asked so immediately on his joining her asked by mr tilney as if he had sought her on purpose
northanger_011	34	13	0	0	0	0	it did not appear to her that life could supply any greater felicity
northanger_011	35	25	3	12	2	8	scarcely had they worked themselves into the quiet possession of a place however when her attention was claimed by john thorpe who stood behind her
northanger_011	36	4	0	0	0	0	catherine satisfied his curiosity
northanger_011	37	31	1	3	4	13	this was the last sentence by which he could weary catherine s attention for he was just then borne off by the resistless pressure of a long string of passing ladies
northanger_011	38	25	1	4	1	4	her partner now drew near and said that gentleman would have put me out of patience had he stayed with you half a minute longer
northanger_011	39	29	1	3	2	7	soon after their reaching the bottom of the set catherine perceived herself to be earnestly regarded by a gentleman who stood among the lookers on immediately behind her partner
northanger_011	40	39	2	5	1	3	he was a very handsome man of a commanding aspect past the bloom but not past the vigour of life and with his eye still directed towards her she saw him presently address mr tilney in a familiar whisper
northanger_011	41	24	1	4	1	4	confused by his notice and blushing from the fear of its being excited by something wrong in her appearance she turned away her head
