chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_033	1	16	0	0	0	0	33 more than once did elizabeth in her ramble within the park unexpectedly meet mr darcy
pride_033	2	40	1	2	3	8	she felt all the perverseness of the mischance that should bring him where no one else was brought and to prevent its ever happening again took care to inform him at first that it was a favourite haunt of hers
pride_033	3	7	0	0	1	14	is this thought elizabeth meant for me
pride_033	4	27	0	0	2	7	and she coloured at the idea but recovering herself said in a lively tone and pray what is the usual price of an earl s younger son
pride_033	5	11	1	9	0	0	he answered her in the same style and the subject dropped
pride_033	6	38	2	5	2	5	to interrupt a silence which might make him fancy her affected with what had passed she soon afterwards said i imagine your cousin brought you down with him chiefly for the sake of having someone at his disposal
pride_033	7	21	0	0	1	5	yes said elizabeth drily mr darcy is uncommonly kind to mr bingley and takes a prodigious deal of care of him
pride_033	8	12	3	25	1	8	elizabeth made no answer and walked on her heart swelling with indignation
pride_033	9	13	0	0	1	8	after watching her a little fitzwilliam asked her why she was so thoughtful
pride_033	10	12	1	8	3	25	i am thinking of what you have been telling me said she
pride_033	11	19	0	0	1	5	but she continued recollecting herself as we know none of the particulars it is not fair to condemn him
pride_033	12	40	2	5	3	8	this was spoken jestingly but it appeared to her so just a picture of mr darcy that she would not trust herself with an answer and therefore abruptly changing the conversation talked on indifferent matters until they reached the parsonage
pride_033	13	24	1	4	1	4	there shut into her own room as soon as their visitor left them she could think without interruption of all that she had heard
pride_033	14	20	0	0	5	25	it was not to be supposed that any other people could be meant than those with whom she was connected
