chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_010	1	46	0	0	1	2	x though now the middle of december there had yet been no weather to prevent the young ladies from tolerably regular exercise and on the morrow emma had a charitable visit to pay to a poor sick family who lived a little way out of highbury
emma_010	2	7	0	0	2	29	emma s remark was there it is
emma_010	3	40	1	2	1	2	i do not often walk this way now said emma as they proceeded but then there will be an inducement and i shall gradually get intimately acquainted with all the hedges gates pools and pollards of this part of highbury
emma_010	4	45	2	4	3	7	harriet she found had never in her life been inside the vicarage and her curiosity to see it was so extreme that considering exteriors and probabilities emma could only class it as a proof of love with mr elton s seeing ready wit in her
emma_010	5	36	2	6	4	11	i wish we could contrive it said she but i can not think of any tolerable pretence for going in no servant that i want to inquire about of his housekeeper no message from my father
emma_010	6	28	3	11	3	11	emma laughed and replied my being charming harriet is not quite enough to induce me to marry i must find other people charming one other person at least
emma_010	7	30	0	0	3	10	emma was very compassionate and the distresses of the poor were as sure of relief from her personal attention and kindness her counsel and her patience as from her purse
emma_010	8	47	1	2	0	0	she understood their ways could allow for their ignorance and their temptations had no romantic expectations of extraordinary virtue from those for whom education had done so little entered into their troubles with ready sympathy and always gave her assistance with as much intelligence as good will
emma_010	9	58	3	5	4	7	in the present instance it was sickness and poverty together which she came to visit and after remaining there as long as she could give comfort or advice she quitted the cottage with such an impression of the scene as made her say to harriet as they walked away these are the sights harriet to do one good
emma_010	10	40	0	0	2	5	and really i do not think the impression will soon be over said emma as she crossed the low hedge and tottering footstep which ended the narrow slippery path through the cottage garden and brought them into the lane again
emma_010	11	5	0	0	0	0	dear no said her companion
emma_010	12	31	2	6	2	6	the lane made a slight bend and when that bend was passed mr elton was immediately in sight and so near as to give emma time only to say farther ah
emma_010	13	31	0	0	1	3	to fall in with each other on such an errand as this thought emma to meet in a charitable scheme this will bring a great increase of love on each side
emma_010	14	36	1	3	1	3	anxious to separate herself from them as far as she could she soon afterwards took possession of a narrow footpath a little raised on one side of the lane leaving them together in the main road
emma_010	15	35	0	0	4	11	but she had not been there two minutes when she found that harriet s habits of dependence and imitation were bringing her up too and that in short they would both be soon after her
emma_010	16	44	3	7	6	14	mr elton was speaking with animation harriet listening with a very pleased attention and emma having sent the child on was beginning to think how she might draw back a little more when they both looked around and she was obliged to join them
emma_010	17	64	0	0	4	6	mr elton was still talking still engaged in some interesting detail and emma experienced some disappointment when she found that he was only giving his fair companion an account of the yesterday s party at his friend cole s and that she was come in herself for the stilton cheese the north wiltshire the butter the celery the beet root and all the dessert
emma_010	18	34	0	0	3	9	this would soon have led to something better of course was her consoling reflection any thing interests between those who love and any thing will serve as introduction to what is near the heart
emma_010	19	47	2	4	4	9	the room they were taken into was the one he chiefly occupied and looking forwards behind it was another with which it immediately communicated the door between them was open and emma passed into it with the housekeeper to receive her assistance in the most comfortable manner
emma_010	20	22	3	14	2	9	she was obliged to leave the door ajar as she found it but she fully intended that mr elton should close it
emma_010	21	19	0	0	1	5	it had a most favourable aspect and for half a minute emma felt the glory of having schemed successfully
emma_010	22	19	0	0	1	5	cautious very cautious thought emma he advances inch by inch and will hazard nothing till he believes himself secure
emma_010	23	41	0	0	3	7	still however though every thing had not been accomplished by her ingenious device she could not but flatter herself that it had been the occasion of much present enjoyment to both and must be leading them forward to the great event
