chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_045	1	52	0	0	6	12	45 convinced as elizabeth now was that miss bingley s dislike of her had originated in jealousy she could not help feeling how unwelcome her appearance at pemberley must be to her and was curious to know with how much civility on that lady s side the acquaintance would now be renewed
pride_045	2	49	2	4	4	8	it was first broken by mrs annesley a genteel agreeable looking woman whose endeavour to introduce some kind of discourse proved her to be more truly well bred than either of the others and between her and mrs gardiner with occasional help from elizabeth the conversation was carried on
pride_045	3	28	3	11	2	7	elizabeth soon saw that she was herself closely watched by miss bingley and that she could not speak a word especially to miss darcy without calling her attention
pride_045	4	32	1	3	1	3	after sitting in this manner a quarter of an hour without hearing miss bingley s voice elizabeth was roused by receiving from her a cold enquiry after the health of her family
pride_045	5	13	1	8	0	0	she answered with equal indifference and brevity and the other said no more
pride_045	6	53	1	2	4	8	while thus engaged elizabeth had a fair opportunity of deciding whether she most feared or wished for the appearance of mr darcy by the feelings which prevailed on his entering the room and then though but a moment before she had believed her wishes to predominate she began to regret that he came
pride_045	7	64	2	3	7	11	no sooner did he appear than elizabeth wisely resolved to be perfectly easy and unembarrassed a resolution the more necessary to be made but perhaps not the more easily kept because she saw that the suspicions of the whole party were awakened against them and that there was scarcely an eye which did not watch his behaviour when he first came into the room
pride_045	8	41	2	5	2	5	miss darcy on her brother s entrance exerted herself much more to talk and elizabeth saw that he was anxious for his sister and herself to get acquainted and forwarded as much as possible every attempt at conversation on either side
pride_045	9	55	2	4	1	2	in darcy s presence she dared not mention wickham s name but elizabeth instantly comprehended that he was uppermost in her thoughts and the various recollections connected with him gave her a moment s distress but exerting herself vigorously to repel the ill natured attack she presently answered the question in a tolerably detached tone
pride_045	10	30	3	10	0	0	while she spoke an involuntary glance showed her darcy with a heightened complexion earnestly looking at her and his sister overcome with confusion and unable to lift up her eyes
pride_045	11	81	1	1	4	5	had miss bingley known what pain she was then giving her beloved friend she undoubtedly would have refrained from the hint but she had merely intended to discompose elizabeth by bringing forward the idea of a man to whom she believed her partial to make her betray a sensibility which might injure her in darcy s opinion and perhaps to remind the latter of all the follies and absurdities by which some part of her family were connected with that corps
pride_045	12	46	0	0	6	13	to no creature had it been revealed where secrecy was possible except to elizabeth and from all bingley s connections her brother was particularly anxious to conceal it from the very wish which elizabeth had long ago attributed to him of their becoming hereafter her own
pride_045	13	37	2	5	2	5	elizabeth s collected behaviour however soon quieted his emotion and as miss bingley vexed and disappointed dared not approach nearer to wickham georgiana also recovered in time though not enough to be able to speak any more
pride_045	14	40	1	2	3	8	her brother whose eye she feared to meet scarcely recollected her interest in the affair and the very circumstance which had been designed to turn his thoughts from elizabeth seemed to have fixed them on her more and more cheerfully
pride_045	15	38	3	8	3	8	their visit did not continue long after the question and answer above mentioned and while mr darcy was attending them to their carriage miss bingley was venting her feelings in criticisms on elizabeth s person behaviour and dress
pride_045	16	24	2	8	1	4	and he had spoken in such terms of elizabeth as to leave georgiana without the power of finding her otherwise than lovely and amiable
pride_045	17	41	3	7	5	12	persuaded as miss bingley was that darcy admired elizabeth this was not the best method of recommending herself but angry people are not always wise and in seeing him at last look somewhat nettled she had all the success she expected
pride_045	18	23	1	4	1	4	mrs gardiner and elizabeth talked of all that had occurred during their visit as they returned except what had particularly interested them both
pride_045	19	42	0	0	4	10	they talked of his sister his friends his house his fruit of everything but himself yet elizabeth was longing to know what mrs gardiner thought of him and mrs gardiner would have been highly gratified by her niece s beginning the subject
