chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_019	1	31	2	6	2	6	18 with a mind thus full of happiness catherine was hardly aware that two or three days had passed away without her seeing isabella for more than a few minutes together
northanger_019	2	65	1	2	2	3	she began first to be sensible of this and to sigh for her conversation as she walked along the pump room one morning by mrs allen s side without anything to say or to hear and scarcely had she felt a five minutes longing of friendship before the object of it appeared and inviting her to a secret conference led the way to a seat
northanger_019	3	55	0	0	8	15	catherine observing that isabella s eyes were continually bent towards one door or the other as in eager expectation and remembering how often she had been falsely accused of being arch thought the present a fine opportunity for being really so and therefore gaily said do not be uneasy isabella james will soon be here
northanger_019	4	9	0	0	2	22	nay my sweetest catherine this is being quite absurd
northanger_019	5	41	0	0	1	2	catherine with all the earnestness of truth expressed her astonishment at such a charge protesting her innocence of every thought of mr thorpe s being in love with her and the consequent impossibility of her having ever intended to encourage him
northanger_019	6	20	0	0	5	25	well my dear catherine the case seems to be that you are determined against poor john is not it so
northanger_019	7	35	0	0	3	9	my dearest catherine continued the other without at all listening to her i would not for all the world be the means of hurrying you into an engagement before you knew what you were about
northanger_019	8	13	0	0	1	8	but above all things my dear catherine do not be in a hurry
northanger_019	9	21	2	10	0	0	catherine looking up perceived captain tilney and isabella earnestly fixing her eye on him as she spoke soon caught his notice
northanger_019	10	6	2	33	0	0	his first address made catherine start
northanger_019	11	7	1	14	0	0	though spoken low she could distinguish what
northanger_019	12	13	0	0	2	15	catherine heard all this and quite out of countenance could listen no longer
northanger_019	13	49	1	2	4	8	she was so amazingly tired and it was so odious to parade about the pump room and if she moved from her seat she should miss her sisters she was expecting her sisters every moment so that her dearest catherine must excuse her and must sit quietly down again
northanger_019	14	35	5	14	1	3	but catherine could be stubborn too and mrs allen just then coming up to propose their returning home she joined her and walked out of the pump room leaving isabella still sitting with captain tilney
northanger_019	15	34	1	3	1	3	catherine longed to give her a hint of it to put her on her guard and prevent all the pain which her too lively behaviour might otherwise create both for him and her brother
