chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_001	1	21	1	5	2	10	1 no one who had ever seen catherine morland in her infancy would have supposed her born to be an heroine
northanger_001	2	21	0	0	1	5	her situation in life the character of her father and mother her own person and disposition were all equally against her
northanger_001	3	26	0	0	4	15	her father was a clergyman without being neglected or poor and a very respectable man though his name was richard and he had never been handsome
northanger_001	4	22	0	0	3	14	her mother was a woman of useful plain sense with a good temper and what is more remarkable with a good constitution
northanger_001	5	46	1	2	3	7	she had three sons before catherine was born and instead of dying in bringing the latter into the world as anybody might expect she still lived on lived to have six children more to see them growing up around her and to enjoy excellent health herself
northanger_001	6	53	1	2	3	6	a family of ten children will be always called a fine family where there are heads and arms and legs enough for the number but the morlands had little other right to the word for they were in general very plain and catherine for many years of her life as plain as any
northanger_001	7	31	0	0	1	3	she had a thin awkward figure a sallow skin without colour dark lank hair and strong features so much for her person and not less unpropitious for heroism seemed her mind
northanger_001	8	36	1	3	1	3	she was fond of all boy s plays and greatly preferred cricket not merely to dolls but to the more heroic enjoyments of infancy nursing a dormouse feeding a canary bird or watering a rose bush
northanger_001	9	40	0	0	4	10	indeed she had no taste for a garden and if she gathered flowers at all it was chiefly for the pleasure of mischief at least so it was conjectured from her always preferring those which she was forbidden to take
northanger_001	10	10	0	0	2	20	such were her propensities her abilities were quite as extraordinary
northanger_001	11	24	0	0	2	8	she never could learn or understand anything before she was taught and sometimes not even then for she was often inattentive and occasionally stupid
northanger_001	12	29	0	0	1	3	her mother was three months in teaching her only to repeat the beggar s petition and after all her next sister sally could say it better than she did
northanger_001	13	26	0	0	1	4	not that catherine was always stupid by no means she learnt the fable of the hare and many friends as quickly as any girl in england
northanger_001	14	36	0	0	4	11	her mother wished her to learn music and catherine was sure she should like it for she was very fond of tinkling the keys of the old forlorn spinnet so at eight years old she began
northanger_001	15	32	1	3	1	3	she learnt a year and could not bear it and mrs morland who did not insist on her daughters being accomplished in spite of incapacity or distaste allowed her to leave off
northanger_001	16	16	0	0	1	6	the day which dismissed the music master was one of the happiest of catherine s life
northanger_001	17	51	0	0	2	4	her taste for drawing was not superior though whenever she could obtain the outside of a letter from her mother or seize upon any other odd piece of paper she did what she could in that way by drawing houses and trees hens and chickens all very much like one another
northanger_001	18	30	1	3	2	7	writing and accounts she was taught by her father french by her mother her proficiency in either was not remarkable and she shirked her lessons in both whenever she could
northanger_001	19	69	0	0	4	6	for with all these symptoms of profligacy at ten years old she had neither a bad heart nor a bad temper was seldom stubborn scarcely ever quarrelsome and very kind to the little ones with few interruptions of tyranny she was moreover noisy and wild hated confinement and cleanliness and loved nothing so well in the world as rolling down the green slope at the back of the house
northanger_001	20	6	0	0	1	17	such was catherine morland at ten
northanger_001	21	36	0	0	3	8	at fifteen appearances were mending she began to curl her hair and long for balls her complexion improved her features were softened by plumpness and colour her eyes gained more animation and her figure more consequence
northanger_001	22	36	0	0	1	3	her love of dirt gave way to an inclination for finery and she grew clean as she grew smart she had now the pleasure of sometimes hearing her father and mother remark on her personal improvement
northanger_001	23	27	2	7	3	11	catherine grows quite a good looking girl she is almost pretty today were words which caught her ears now and then and how welcome were the sounds
northanger_001	24	114	3	3	10	9	mrs morland was a very good woman and wished to see her children everything they ought to be but her time was so much occupied in lying in and teaching the little ones that her elder daughters were inevitably left to shift for themselves and it was not very wonderful that catherine who had by nature nothing heroic about her should prefer cricket baseball riding on horseback and running about the country at the age of fourteen to books or at least books of information for provided that nothing like useful knowledge could be gained from them provided they were all story and no reflection she had never any objection to books at all
northanger_001	25	42	0	0	2	5	but from fifteen to seventeen she was in training for a heroine she read all such works as heroines must read to supply their memories with those quotations which are so serviceable and so soothing in the vicissitudes of their eventful lives
northanger_001	26	14	0	0	0	0	from pope she learnt to censure those who bear about the mockery of woe
northanger_001	27	29	0	0	1	3	and from shakespeare she gained a great store of information amongst the rest that trifles light as air are to the jealous confirmation strong as proofs of holy writ
northanger_001	28	11	0	0	1	9	mr and mrs morland were all compliance and catherine all happiness
