chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_017	1	16	1	6	0	0	17 elizabeth related to jane the next day what had passed between mr wickham and herself
pride_017	2	29	0	0	1	3	to the rest of the family they paid little attention avoiding mrs bennet as much as possible saying not much to elizabeth and nothing at all to the others
pride_017	3	47	3	6	3	6	jane pictured to herself a happy evening in the society of her two friends and the attentions of their brother and elizabeth thought with pleasure of dancing a great deal with mr wickham and of seeing a confirmation of everything in mr darcy s look and behaviour
pride_017	4	53	1	2	3	6	the happiness anticipated by catherine and lydia depended less on any single event or any particular person for though they each like elizabeth meant to dance half the evening with mr wickham he was by no means the only partner who could satisfy them and a ball was at any rate a ball
pride_017	5	89	3	3	5	6	elizabeth s spirits were so high on this occasion that though she did not often speak unnecessarily to mr collins she could not help asking him whether he intended to accept mr bingley s invitation and if he did whether he would think it proper to join in the evening s amusement and she was rather surprised to find that he entertained no scruple whatever on that head and was very far from dreading a rebuke either from the archbishop or lady catherine de bourgh by venturing to dance
pride_017	6	6	0	0	1	17	elizabeth felt herself completely taken in
pride_017	7	19	1	5	1	5	she had fully proposed being engaged by mr wickham for those very dances and to have mr collins instead
pride_017	8	7	0	0	1	14	her liveliness had never been worse timed
pride_017	9	27	0	0	2	7	mr wickham s happiness and her own were perforce delayed a little longer and mr collins s proposal accepted with as good a grace as she could
pride_017	10	17	0	0	2	12	she was not the better pleased with his gallantry from the idea it suggested of something more
pride_017	11	38	0	0	2	5	it now first struck her that  she  was selected from among her sisters as worthy of being mistress of hunsford parsonage and of assisting to form a quadrille table at rosings in the absence of more eligible visitors
pride_017	12	62	2	3	6	10	the idea soon reached to conviction as she observed his increasing civilities toward herself and heard his frequent attempt at a compliment on her wit and vivacity and though more astonished than gratified herself by this effect of her charms it was not long before her mother gave her to understand that the probability of their marriage was extremely agreeable to  her 
pride_017	13	23	1	4	3	13	elizabeth however did not choose to take the hint being well aware that a serious dispute must be the consequence of any reply
pride_017	14	46	2	4	1	2	even elizabeth might have found some trial of her patience in weather which totally suspended the improvement of her acquaintance with mr wickham and nothing less than a dance on tuesday could have made such a friday saturday sunday and monday endurable to kitty and lydia
