chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_021	1	81	2	2	7	9	iii emma could not forgive her but as neither provocation nor resentment were discerned by mr knightley who had been of the party and had seen only proper attention and pleasing behaviour on each side he was expressing the next morning being at hartfield again on business with mr woodhouse his approbation of the whole not so openly as he might have done had her father been out of the room but speaking plain enough to be very intelligible to emma
emma_021	2	19	0	0	3	16	he had been used to think her unjust to jane and had now great pleasure in marking an improvement
emma_021	3	12	0	0	2	17	i am sure miss fairfax must have found the evening pleasant emma
emma_021	4	24	2	8	3	12	i was glad you made her play so much for having no instrument at her grandmother s it must have been a real indulgence
emma_021	5	24	1	4	5	21	i am happy you approved said emma smiling but i hope i am not often deficient in what is due to guests at hartfield
emma_021	6	14	0	0	2	14	no my dear said her father instantly that i am sure you are not
emma_021	7	30	4	13	2	7	my dear emma said he moving from his chair into one close by her you are not going to tell me i hope that you had not a pleasant evening
emma_021	8	13	0	0	2	15	she must have found the evening agreeable mr knightley because she had emma
emma_021	9	9	0	0	0	0	true sir and emma because she had miss fairfax
emma_021	10	40	1	2	3	8	emma saw his anxiety and wishing to appease it at least for the present said and with a sincerity which no one could question she is a sort of elegant creature that one can not keep one s eyes from
emma_021	11	15	0	0	3	20	i am always watching her to admire and i do pity her from my heart
emma_021	12	109	1	1	13	12	and i have often wished but it is so little one can venture to do small trifling presents of any thing uncommon now we have killed a porker and emma thinks of sending them a loin or a leg it is very small and delicate hartfield pork is not like any other pork but still it is pork and my dear emma unless one could be sure of their making it into steaks nicely fried as ours are fried without the smallest grease and not roast it for no stomach can bear roast pork i think we had better send the leg do not you think so my dear
emma_021	13	13	0	0	0	0	emma said mr knightley presently i have a piece of news for you
emma_021	14	32	0	0	2	6	emma had not had time even to think of mr elton and she was so completely surprized that she could not avoid a little start and a little blush at the sound
emma_021	15	31	1	3	3	10	we consider our hartfield pork replied mr woodhouse indeed it certainly is so very superior to all other pork that emma and i can not have a greater pleasure than oh
emma_021	16	7	1	14	1	14	here was a sly glance at emma
emma_021	17	8	1	12	0	0	said emma as soon as she could speak
emma_021	18	2	0	0	0	0	cried emma
emma_021	19	47	0	0	8	17	my dear sir if there is one thing my mother loves better than another it is pork a roast loin of pork as to who or what miss hawkins is or how long he has been acquainted with her said emma nothing i suppose can be known
emma_021	20	31	1	3	2	6	nobody had any information to give and after a few more wonderings emma said you are silent miss fairfax but i hope you mean to take an interest in this news
emma_021	21	45	0	0	3	7	emma alone with her father had half her attention wanted by him while he lamented that young people would be in such a hurry to marry and to marry strangers too and the other half she could give to her own view of the subject
emma_021	22	55	0	0	7	13	it was to herself an amusing and a very welcome piece of news as proving that mr elton could not have suffered long but she was sorry for harriet harriet must feel it and all that she could hope was by giving the first information herself to save her from hearing it abruptly from others
emma_021	23	33	0	0	3	9	and upon its beginning to rain emma was obliged to expect that the weather would be detaining her at mrs goddard s and that the intelligence would undoubtedly rush upon her without preparation
emma_021	24	29	2	7	3	10	as the blow was given emma felt that she could not now shew greater kindness than in listening and harriet unchecked ran eagerly through what she had to tell
emma_021	25	16	0	0	2	12	very sincerely did emma wish to do so but it was not immediately in her power
emma_021	26	7	0	0	2	29	she was obliged to stop and think
emma_021	27	6	0	0	1	17	she was not thoroughly comfortable herself
emma_021	28	88	1	1	4	5	harriet said very true and she would not think about it but still she talked of it still she could talk of nothing else and emma at last in order to put the martins out of her head was obliged to hurry on the news which she had meant to give with so much tender caution hardly knowing herself whether to rejoice or be angry ashamed or only amused at such a state of mind in poor harriet such a conclusion of mr elton s importance with her
emma_021	29	13	0	0	3	23	emma learned to be rather glad that there had been such a meeting
