chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_037	1	25	1	4	1	4	i a very little quiet reflection was enough to satisfy emma as to the nature of her agitation on hearing this news of frank churchill
emma_037	2	22	0	0	6	27	she was soon convinced that it was not for herself she was feeling at all apprehensive or embarrassed it was for him
emma_037	3	53	1	2	6	11	her own attachment had really subsided into a mere nothing it was not worth thinking of but if he who had undoubtedly been always so much the most in love of the two were to be returning with the same warmth of sentiment which he had taken away it would be very distressing
emma_037	4	27	0	0	3	11	if a separation of two months should not have cooled him there were dangers and evils before her caution for him and for herself would be necessary
emma_037	5	24	0	0	1	4	she did not mean to have her own affections entangled again and it would be incumbent on her to avoid any encouragement of his
emma_037	6	13	0	0	2	15	she wished she might be able to keep him from an absolute declaration
emma_037	7	10	0	0	0	0	and yet she could not help rather anticipating something decisive
emma_037	8	25	1	4	1	4	she felt as if the spring would not pass without bringing a crisis an event a something to alter her present composed and tranquil state
emma_037	9	27	0	0	3	11	it was not very long though rather longer than mr weston had foreseen before she had the power of forming some opinion of frank churchill s feelings
emma_037	10	43	0	0	2	5	he rode down for a couple of hours he could not yet do more but as he came from randalls immediately to hartfield she could then exercise all her quick observation and speedily determine how he was influenced and how she must act
emma_037	11	12	1	8	3	25	there could be no doubt of his great pleasure in seeing her
emma_037	12	26	0	0	1	4	but she had an almost instant doubt of his caring for her as he had done of his feeling the same tenderness in the same degree
emma_037	13	4	0	0	0	0	she watched him well
emma_037	14	17	0	0	0	0	absence with the conviction probably of her indifference had produced this very natural and very desirable effect
emma_037	15	12	0	0	1	8	it was not in his calmness that she read his comparative difference
emma_037	16	39	1	3	3	8	lively as he was it seemed a liveliness that did not satisfy himself but what decided her belief on the subject was his staying only a quarter of an hour and hurrying away to make other calls in highbury
emma_037	17	51	1	2	8	16	she had no doubt as to his being less in love but neither his agitated spirits nor his hurrying away seemed like a perfect cure and she was rather inclined to think it implied a dread of her returning power and a discreet resolution of not trusting himself with her long
emma_037	18	43	1	2	3	7	emma heard that frank wrote in the highest spirits of this arrangement and seemed most fully to appreciate the blessing of having two months before him of such near neighbourhood to many dear friends for the house was taken for may and june
emma_037	19	24	2	8	3	12	she was told that now he wrote with the greatest confidence of being often with them almost as often as he could even wish
emma_037	20	9	1	11	0	0	emma saw how mr weston understood these joyous prospects
emma_037	21	13	0	0	1	8	he was considering her as the source of all the happiness they offered
emma_037	22	6	0	0	2	33	she hoped it was not so
emma_037	23	40	1	2	3	8	mrs bates was engaged to spend the evening at hartfield james had due notice and he sanguinely hoped that neither dear little henry nor dear little john would have any thing the matter with them while dear emma were gone
