chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_013	1	14	1	7	1	7	their intended excursion to whitwell turned out very different from what elinor had expected
sense_013	2	24	1	4	3	12	she was prepared to be wet through fatigued and frightened but the event was still more unfortunate for they did not go at all
sense_013	3	23	0	0	3	13	elinor then heard willoughby say in a low voice to marianne there are some people who can not bear a party of pleasure
sense_013	4	15	0	0	1	7	then lowering her voice a little she said to elinor she is his natural daughter
sense_013	5	44	1	2	3	7	mrs jennings sat on elinor s right hand and they had not been long seated before she leant behind her and willoughby and said to marianne loud enough for them both to hear i have found you out in spite of all your tricks
sense_013	6	62	6	10	3	5	mrs jennings laughed heartily and elinor found that in her resolution to know where they had been she had actually made her own woman enquire of mr willoughby s groom and that she had by that method been informed that they had gone to allenham and spent a considerable time there in walking about the garden and going all over the house
sense_013	7	38	2	5	4	11	elinor could hardly believe this to be true as it seemed very unlikely that willoughby should propose or marianne consent to enter the house while mrs smith was in it with whom marianne had not the smallest acquaintance
sense_013	8	32	2	6	3	9	as soon as they left the dining room elinor enquired of her about it and great was her surprise when she found that every circumstance related by mrs jennings was perfectly true
sense_013	9	19	2	11	1	5	why should you imagine elinor that we did not go there or that we did not see the house
sense_013	10	17	1	6	1	6	i am afraid replied elinor that the pleasantness of an employment does not always evince its propriety
sense_013	11	54	0	0	6	11	on the contrary nothing can be a stronger proof of it elinor for if there had been any real impropriety in what i did i should have been sensible of it at the time for we always know when we are acting wrong and with such a conviction i could have had no pleasure
sense_013	12	66	3	5	5	8	she blushed at this hint but it was even visibly gratifying to her and after a ten minutes interval of earnest thought she came to her sister again and said with great good humour perhaps elinor it  was  rather ill judged in me to go to allenham but mr willoughby wanted particularly to show me the place and it is a charming house i assure you
sense_013	13	23	0	0	2	9	could elinor have listened to her without interruption from the others she would have described every room in the house with equal delight
