chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
northanger_023	1	56	2	4	4	7	22 the housemaid s folding back her window shutters at eight o clock the next day was the sound which first roused catherine and she opened her eyes wondering that they could ever have been closed on objects of cheerfulness her fire was already burning and a bright morning had succeeded the tempest of the night
northanger_023	2	58	2	3	1	2	instantaneously with the consciousness of existence returned her recollection of the manuscript and springing from the bed in the very moment of the maid s going away she eagerly collected every scattered sheet which had burst from the roll on its falling to the ground and flew back to enjoy the luxury of their perusal on her pillow
northanger_023	3	37	4	11	1	3	catherine was saved the embarrassment of attempting an answer by the entrance of the general whose smiling compliments announced a happy state of mind but whose gentle hint of sympathetic early rising did not advance her composure
northanger_023	4	27	0	0	2	7	the elegance of the breakfast set forced itself on catherine s notice when they were seated at table and luckily it had been the general s choice
northanger_023	5	52	0	0	4	8	he was enchanted by her approbation of his taste confessed it to be neat and simple thought it right to encourage the manufacture of his country and for his part to his uncritical palate the tea was as well flavoured from the clay of staffordshire as from that of dresden or sêve
northanger_023	6	14	0	0	1	7	catherine was probably the only one of the party who did not understand him
northanger_023	7	35	4	11	1	3	they all attended in the hall to see him mount his horse and immediately on re entering the breakfast room catherine walked to a window in the hope of catching another glimpse of his figure
northanger_023	8	2	0	0	0	0	asked catherine
northanger_023	9	72	2	3	6	8	something had been said the evening before of her being shown over the house and he now offered himself as her conductor and though catherine had hoped to explore it accompanied only by his daughter it was a proposal of too much happiness in itself under any circumstances not to be gladly accepted for she had been already eighteen hours in the abbey and had seen only a few of its rooms
northanger_023	10	22	3	14	2	9	the netting box just leisurely drawn forth was closed with joyful haste and she was ready to attend him in a moment
northanger_023	11	22	2	9	1	5	and when they had gone over the house he promised himself moreover the pleasure of accompanying her into the shrubberies and garden
northanger_023	12	4	0	0	0	0	she curtsied her acquiescence
northanger_023	13	15	1	7	2	13	but perhaps it might be more agreeable to her to make those her first object
northanger_023	14	4	0	0	0	0	which would she prefer
northanger_023	15	6	0	0	1	17	he was equally at her service
northanger_023	16	14	0	0	2	14	which did his daughter think would most accord with her fair friend s wishes
northanger_023	17	84	3	4	9	11	he left the room and catherine with a disappointed anxious face began to speak of her unwillingness that he should be taking them out of doors against his own inclination under a mistaken idea of pleasing her but she was stopped by miss tilney s saying with a little confusion i believe it will be wisest to take the morning while it is so fine and do not be uneasy on my father s account he always walks out at this time of day
northanger_023	18	11	0	0	2	18	catherine did not exactly know how this was to be understood
northanger_023	19	31	1	3	3	10	catherine had seen nothing to compare with it and her feelings of delight were so strong that without waiting for any better authority she boldly burst forth in wonder and praise
northanger_023	20	40	0	0	3	8	the number of acres contained in this garden was such as catherine could not listen to without dismay being more than double the extent of all mr allen s as well as her father s including church yard and orchard
northanger_023	21	66	5	8	3	5	the general was flattered by her looks of surprise which told him almost as plainly as he soon forced her to tell him in words that she had never seen any gardens at all equal to them before and he then modestly owned that without any ambition of that sort himself without any solicitude about it he did believe them to be unrivalled in the kingdom
northanger_023	22	39	1	3	2	5	it was a narrow winding path through a thick grove of old scotch firs and catherine struck by its gloomy aspect and eager to enter it could not even by the general s disapprobation be kept from stepping forward
northanger_023	23	21	1	5	1	5	he perceived her inclination and having again urged the plea of health in vain was too polite to make further opposition
northanger_023	24	18	1	6	3	17	he turned away and catherine was shocked to find how much her spirits were relieved by the separation
northanger_023	25	30	0	0	1	3	the shock however being less real than the relief offered it no injury and she began to talk with easy gaiety of the delightful melancholy which such a grove inspired
northanger_023	26	13	0	0	1	8	i am particularly fond of this spot said her companion with a sigh
northanger_023	27	38	1	3	0	0	catherine had never heard mrs tilney mentioned in the family before and the interest excited by this tender remembrance showed itself directly in her altered countenance and in the attentive pause with which she waited for something more
northanger_023	28	12	0	0	1	8	and ought it not reflected catherine to endear it to her husband
northanger_023	29	36	2	6	2	6	were questions now eagerly poured forth the first three received a ready affirmative the two others were passed by and catherine s interest in the deceased mrs tilney augmented with every question whether answered or not
northanger_023	30	36	1	3	4	11	catherine attempted no longer to hide from herself the nature of the feelings which in spite of all his attentions he had previously excited and what had been terror and dislike before was now absolute aversion
northanger_023	31	19	0	0	1	5	this second instance of his anxiety to delay what she so much wished for struck catherine as very remarkable
