chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_028	1	28	2	7	1	4	nothing occurred during the next three or four days to make elinor regret what she had done in applying to her mother for willoughby neither came nor wrote
sense_028	2	42	2	5	1	2	after some time spent in saying little or doing less lady middleton sat down to cassino and as marianne was not in spirits for moving about she and elinor luckily succeeding to chairs placed themselves at no great distance from the table
sense_028	3	29	2	7	1	3	they had not remained in this manner long before elinor perceived willoughby standing within a few yards of them in earnest conversation with a very fashionable looking young woman
sense_028	4	14	2	14	1	7	elinor turned involuntarily to marianne to see whether it could be unobserved by her
sense_028	5	30	1	3	1	3	at that moment she first perceived him and her whole countenance glowing with sudden delight she would have moved towards him instantly had not her sister caught hold of her
sense_028	6	9	0	0	2	22	she exclaimed he is there he is there oh
sense_028	7	17	0	0	2	12	pray pray be composed cried elinor and do not betray what you feel to every body present
sense_028	8	30	0	0	6	20	this however was more than she could believe herself and to be composed at such a moment was not only beyond the reach of marianne it was beyond her wish
sense_028	9	41	2	5	5	12	he approached and addressing himself rather to elinor than marianne as if wishing to avoid her eye and determined not to observe her attitude inquired in a hurried manner after mrs dashwood and asked how long they had been in town
sense_028	10	19	2	11	2	11	elinor was robbed of all presence of mind by such an address and was unable to say a word
sense_028	11	9	0	0	1	11	but the feelings of her sister were instantly expressed
sense_028	12	17	0	0	1	6	her face was crimsoned over and she exclaimed in a voice of the greatest emotion good god
sense_028	13	22	1	5	1	5	he could not then avoid it but her touch seemed painful to him and he held her hand only for a moment
sense_028	14	11	1	9	0	0	elinor watched his countenance and saw its expression becoming more tranquil
sense_028	15	37	4	11	1	3	marianne now looking dreadfully white and unable to stand sunk into her chair and elinor expecting every moment to see her faint tried to screen her from the observation of others while reviving her with lavender water
sense_028	16	19	2	11	0	0	go to him elinor she cried as soon as she could speak and force him to come to me
sense_028	17	42	5	12	2	5	in a short time elinor saw willoughby quit the room by the door towards the staircase and telling marianne that he was gone urged the impossibility of speaking to him again that evening as a fresh argument for her to be calm
