chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
emma_032	1	49	4	8	3	6	emma had feelings less of curiosity than of pride or propriety to make her resolve on not being the last to pay her respects and she made a point of harriet s going with her that the worst of the business might be gone through as soon as possible
emma_032	2	52	0	0	3	6	the visit was of course short and there was so much embarrassment and occupation of mind to shorten it that emma would not allow herself entirely to form an opinion of the lady and on no account to give one beyond the nothing meaning terms of being elegantly dressed and very pleasing
emma_032	3	6	0	0	1	17	she did not really like her
emma_032	4	22	0	0	4	18	she would not be in a hurry to find fault but she suspected that there was no elegance ease but not elegance
emma_032	5	18	0	0	2	11	she was almost sure that for a young woman a stranger a bride there was too much ease
emma_032	6	9	1	11	1	11	emma thought at least it would turn out so
emma_032	7	26	1	4	0	0	as for mr elton his manners did not appear but no she would not permit a hasty or a witty word from herself about his manners
emma_032	8	9	1	11	1	11	there was a little hesitation in emma s answer
emma_032	9	10	2	20	1	10	when the visit was returned emma made up her mind
emma_032	10	8	1	12	0	0	she could then see more and judge better
emma_032	11	24	2	8	3	12	emma made as slight a reply as she could but it was fully sufficient for mrs elton who only wanted to be talking herself
emma_032	12	7	0	0	1	14	emma doubted the truth of this sentiment
emma_032	13	60	2	3	4	7	she had a great idea that people who had extensive grounds themselves cared very little for the extensive grounds of any body else but it was not worth while to attack an error so double dyed and therefore only said in reply when you have seen more of this country i am afraid you will think you have overrated hartfield
emma_032	14	3	0	0	1	33	emma was silenced
emma_032	15	11	0	0	2	18	it was as much as emma could bear without being impolite
emma_032	16	48	2	4	3	6	the idea of her being indebted to mrs elton for what was called an introduction of her going into public under the auspices of a friend of mrs elton s probably some vulgar dashing widow who with the help of a boarder just made a shift to live
emma_032	17	46	2	4	6	13	we can not suppose said emma smiling that mr elton would hesitate to assure you of there being a very musical society in highbury and i hope you will not find he has outstepped the truth more than may be pardoned in consideration of the motive
emma_032	18	24	2	8	1	4	but every thing of that kind said emma will soon be in so regular a train well said mrs elton laughing we shall see
emma_032	19	25	0	0	1	4	emma finding her so determined upon neglecting her music had nothing more to say and after a moment s pause mrs elton chose another subject
emma_032	20	20	2	10	1	5	emma was almost too much astonished to answer but mrs elton hardly waited for the affirmative before she went on
emma_032	21	10	0	0	1	10	mrs weston s manners said emma were always particularly good
emma_032	22	6	0	0	1	17	emma was quite at a loss
emma_032	23	12	0	0	0	0	the tone implied some old acquaintance and how could she possibly guess
emma_032	24	7	0	0	1	14	they were off and emma could breathe
emma_032	25	4	0	0	1	25	was her immediate exclamation
emma_032	26	3	0	0	0	0	emma had done
emma_032	27	10	0	0	1	10	her father was growing nervous and could not understand her
emma_032	28	16	1	6	2	12	her mind returned to mrs elton s offences and long very long did they occupy her
