chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
pride_026	1	60	4	7	5	8	26 mrs gardiner s caution to elizabeth was punctually and kindly given on the first favourable opportunity of speaking to her alone after honestly telling her what she thought she thus went on you are too sensible a girl lizzy to fall in love merely because you are warned against it and therefore i am not afraid of speaking openly
pride_026	2	6	0	0	1	17	elizabeth you are not serious now
pride_026	3	24	1	4	1	4	as i did the other day said elizabeth with a conscious smile very true it will be wise in me to refrain from  that 
pride_026	4	34	2	6	3	9	her aunt assured her that she was and elizabeth having thanked her for the kindness of her hints they parted a wonderful instance of advice being given on such a point without being resented
pride_026	5	44	2	5	3	7	thursday was to be the wedding day and on wednesday miss lucas paid her farewell visit and when she rose to take leave elizabeth ashamed of her mother s ungracious and reluctant good wishes and sincerely affected herself accompanied her out of the room
pride_026	6	12	1	8	1	8	elizabeth could not refuse though she foresaw little pleasure in the visit
pride_026	7	27	0	0	4	15	elizabeth soon heard from her friend and their correspondence was as regular and frequent as it had ever been that it should be equally unreserved was impossible
pride_026	8	37	1	3	7	19	elizabeth could never address her without feeling that all the comfort of intimacy was over and though determined not to slacken as a correspondent it was for the sake of what had been rather than what was
pride_026	9	65	1	2	6	9	charlotte s first letters were received with a good deal of eagerness there could not but be curiosity to know how she would speak of her new home how she would like lady catherine and how happy she would dare pronounce herself to be though when the letters were read elizabeth felt that charlotte expressed herself on every point exactly as she might have foreseen
pride_026	10	28	0	0	1	4	it was mr collins s picture of hunsford and rosings rationally softened and elizabeth perceived that she must wait for her own visit there to know the rest
pride_026	11	36	3	8	2	6	jane had already written a few lines to her sister to announce their safe arrival in london and when she wrote again elizabeth hoped it would be in her power to say something of the bingleys
pride_026	12	14	0	0	2	14	her impatience for this second letter was as well rewarded as impatience generally is
pride_026	13	7	1	14	0	0	elizabeth shook her head over this letter
pride_026	14	17	0	0	2	12	it convinced her that accident only could discover to mr bingley her sister s being in town
pride_026	15	27	1	4	2	7	yours etc this letter gave elizabeth some pain but her spirits returned as she considered that jane would no longer be duped by the sister at least
pride_026	16	33	1	3	0	0	mrs gardiner about this time reminded elizabeth of her promise concerning that gentleman and required information and elizabeth had such to send as might rather give contentment to her aunt than to herself
pride_026	17	20	3	15	1	5	elizabeth was watchful enough to see it all but she could see it and write of it without material pain
pride_026	18	26	0	0	5	19	her heart had been but slightly touched and her vanity was satisfied with believing that  she  would have been his only choice had fortune permitted it
pride_026	19	47	1	2	4	9	the sudden acquisition of ten thousand pounds was the most remarkable charm of the young lady to whom he was now rendering himself agreeable but elizabeth less clear sighted perhaps in this case than in charlotte s did not quarrel with him for his wish of independence
