chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_019	1	51	1	2	4	8	elinor placed all that was astonishing in this way of acting to his mother s account and it was happy for her that he had a mother whose character was so imperfectly known to her as to be the general excuse for every thing strange on the part of her son
sense_019	2	45	4	9	1	2	this desponding turn of mind though it could not be communicated to mrs dashwood gave additional pain to them all in the parting which shortly took place and left an uncomfortable impression on elinor s feelings especially which required some trouble and time to subdue
sense_019	3	55	1	2	1	2	but as it was her determination to subdue it and to prevent herself from appearing to suffer more than what all her family suffered on his going away she did not adopt the method so judiciously employed by marianne on a similar occasion to augment and fix her sorrow by seeking silence solitude and idleness
sense_019	4	79	2	3	3	4	elinor sat down to her drawing table as soon as he was out of the house busily employed herself the whole day neither sought nor avoided the mention of his name appeared to interest herself almost as much as ever in the general concerns of the family and if by this conduct she did not lessen her own grief it was at least prevented from unnecessary increase and her mother and sisters were spared much solicitude on her account
sense_019	5	25	0	0	1	4	such behaviour as this so exactly the reverse of her own appeared no more meritorious to marianne than her own had seemed faulty to her
sense_019	6	66	1	2	4	6	without shutting herself up from her family or leaving the house in determined solitude to avoid them or lying awake the whole night to indulge meditation elinor found every day afforded her leisure enough to think of edward and of edward s behaviour in every possible variety which the different state of her spirits at different times could produce with tenderness pity approbation censure and doubt
sense_019	7	36	0	0	3	8	there were moments in abundance when if not by the absence of her mother and sisters at least by the nature of their employments conversation was forbidden among them and every effect of solitude was produced
sense_019	8	41	0	0	5	12	her mind was inevitably at liberty her thoughts could not be chained elsewhere and the past and the future on a subject so interesting must be before her must force her attention and engross her memory her reflection and her fancy
sense_019	9	29	2	7	1	3	from a reverie of this kind as she sat at her drawing table she was roused one morning soon after edward s leaving them by the arrival of company
sense_019	10	6	0	0	1	17	she happened to be quite alone
sense_019	11	35	2	6	0	0	the closing of the little gate at the entrance of the green court in front of the house drew her eyes to the window and she saw a large party walking up to the door
sense_019	12	21	1	5	2	10	as elinor was certain of seeing her in a couple of minutes without taking that liberty she begged to be excused
sense_019	13	102	5	5	5	5	i thought of nothing but whether it might not be colonel brandon come back again so i said to sir john i do think i hear a carriage perhaps it is colonel brandon come back again elinor was obliged to turn from her in the middle of her story to receive the rest of the party lady middleton introduced the two strangers mrs dashwood and margaret came down stairs at the same time and they all sat down to look at one another while mrs jennings continued her story as she walked through the passage into the parlour attended by sir john
sense_019	14	96	5	5	8	8	you may believe how glad we all were to see them added mrs jennings leaning forward towards elinor and speaking in a low voice as if she meant to be heard by no one else though they were seated on different sides of the room but however i ca n t help wishing they had not travelled quite so fast nor made such a long journey of it for they came all round by london upon account of some business for you know nodding significantly and pointing to her daughter it was wrong in her situation
sense_019	15	25	1	4	2	8	i wanted her to stay at home and rest this morning but she would come with us she longed so much to see you all
sense_019	16	30	0	0	1	3	they mean no less to be civil and kind to us now said elinor by these frequent invitations than by those which we received from them a few weeks ago
