chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_048	1	25	1	4	2	8	elinor now found the difference between the expectation of an unpleasant event however certain the mind may be told to consider it and certainty itself
sense_048	2	55	0	0	3	5	she now found that in spite of herself she had always admitted a hope while edward remained single that something would occur to prevent his marrying lucy that some resolution of his own some mediation of friends or some more eligible opportunity of establishment for the lady would arise to assist the happiness of all
sense_048	3	35	3	9	0	0	elinor flattered herself that some one of their connections in london would write to them to announce the event and give farther particulars but day after day passed off and brought no letter no tidings
sense_048	4	15	0	0	2	13	though uncertain that any one were to blame she found fault with every absent friend
sense_048	5	16	1	6	1	6	was an inquiry which sprung from the impatience of her mind to have something going on
sense_048	6	20	0	0	1	5	scarcely had she so determined it when the figure of a man on horseback drew her eyes to the window
sense_048	7	12	0	0	0	0	now she could hear more and she trembled in expectation of it
sense_048	8	10	0	0	2	20	were it possible she must say it must be edward
sense_048	9	3	1	33	0	0	she looked again
sense_048	10	12	0	0	2	17	he had just dismounted she could not be mistaken it  was  edward
sense_048	11	6	1	17	0	0	she moved away and sat down
sense_048	12	14	1	7	1	7	his countenance as he entered the room was not too happy even for elinor
sense_048	13	27	1	4	2	7	elinor s lips had moved with her mother s and when the moment of action was over she wished that she had shaken hands with him too
sense_048	14	23	1	4	2	9	but it was then too late and with a countenance meaning to be open she sat down again and talked of the weather
sense_048	15	18	1	6	0	0	when elinor had ceased to rejoice in the dryness of the season a very awful pause took place
sense_048	16	20	0	0	3	15	elinor resolving to exert herself though fearing the sound of her own voice now said is mrs ferrars at longstaple
sense_048	17	17	0	0	0	0	i meant said elinor taking up some work from the table to enquire for mrs  edward  ferrars
sense_048	18	16	2	12	0	0	she dared not look up but her mother and marianne both turned their eyes on him
sense_048	19	32	1	3	4	12	was repeated by marianne and her mother in an accent of the utmost amazement and though elinor could not speak even  her  eyes were fixed on him with the same impatient wonder
sense_048	20	34	3	9	2	6	his words were echoed with unspeakable astonishment by all but elinor who sat with her head leaning over her work in a state of such agitation as made her hardly know where she was
sense_048	21	6	1	17	1	17	elinor could sit it no longer
sense_048	22	28	3	11	2	7	she almost ran out of the room and as soon as the door was closed burst into tears of joy which at first she thought would never cease
sense_048	23	95	8	8	0	0	edward who had till then looked any where rather than at her saw her hurry away and perhaps saw or even heard her emotion for immediately afterwards he fell into a reverie which no remarks no inquiries no affectionate address of mrs dashwood could penetrate and at last without saying a word quitted the room and walked out towards the village leaving the others in the greatest astonishment and perplexity on a change in his situation so wonderful and so sudden a perplexity which they had no means of lessening but by their own conjectures
