chapter	id	size	necessary count	necessary percentage	unnecessary count	unnecessary percentage	sentence
sense_011	1	8	0	0	1	12	elinor could not be surprised at their attachment
sense_011	2	25	0	0	2	8	she only wished that it were less openly shown and once or twice did venture to suggest the propriety of some self command to marianne
sense_011	3	7	0	0	1	14	elinor s happiness was not so great
sense_011	4	56	0	0	1	2	she had already repeated her own history to elinor three or four times and had elinor s memory been equal to her means of improvement she might have known very early in their acquaintance all the particulars of mr jennings s last illness and what he said to his wife a few minutes before he died
sense_011	5	22	0	0	1	5	elinor needed little observation to perceive that her reserve was a mere calmness of manner with which sense had nothing to do
sense_011	6	23	1	4	4	17	towards her husband and mother she was the same as to them and intimacy was therefore neither to be looked for nor desired
sense_011	7	15	0	0	0	0	she had nothing to say one day that she had not said the day before
sense_011	8	93	3	3	6	6	her insipidity was invariable for even her spirits were always the same and though she did not oppose the parties arranged by her husband provided every thing were conducted in style and her two eldest children attended her she never appeared to receive more enjoyment from them than she might have experienced in sitting at home and so little did her presence add to the pleasure of the others by any share in their conversation that they were sometimes only reminded of her being amongst them by her solicitude about her troublesome boys
sense_011	9	35	0	0	2	6	in colonel brandon alone of all her new acquaintance did elinor find a person who could in any degree claim the respect of abilities excite the interest of friendship or give pleasure as a companion
sense_011	10	35	0	0	8	23	her admiration and regard even her sisterly regard was all his own but he was a lover his attentions were wholly marianne s and a far less agreeable man might have been more generally pleasing
sense_011	11	30	0	0	2	7	colonel brandon unfortunately for himself had no such encouragement to think only of marianne and in conversing with elinor he found the greatest consolation for the indifference of her sister
sense_011	12	24	0	0	2	8	elinor s compassion for him increased as she had reason to suspect that the misery of disappointed love had already been known to him
sense_011	13	8	1	12	1	12	no replied elinor her opinions are all romantic
sense_011	14	11	0	0	1	9	or rather as i believe she considers them impossible to exist
sense_011	15	4	0	0	1	25	i believe she does
sense_011	16	22	0	0	1	5	but how she contrives it without reflecting on the character of her own father who had himself two wives i know not
sense_011	17	38	0	0	2	5	a few years however will settle her opinions on the reasonable basis of common sense and observation and then they may be more easy to define and to justify than they now are by any body but herself
sense_011	18	9	1	11	1	11	i can not agree with you there said elinor
sense_011	19	62	1	2	4	6	i once knew a lady who in temper and mind greatly resembled your sister who thought and judged like her but who from an enforced change from a series of unfortunate circumstances here he stopt suddenly appeared to think that he had said too much and by his countenance gave rise to conjectures which might not otherwise have entered elinor s head
sense_011	20	4	1	25	0	0	elinor attempted no more
sense_011	21	11	1	9	0	0	but marianne in her place would not have done so little
sense_011	22	24	0	0	1	4	the whole story would have been speedily formed under her active imagination and every thing established in the most melancholy order of disastrous love
