./sentences/emma_040.txt	./scores/emma_040.tsv
./sentences/emma_032.txt	./scores/emma_032.tsv
./sentences/emma_043.txt	./scores/emma_043.tsv
./sentences/emma_054.txt	./scores/emma_054.tsv
./sentences/emma_045.txt	./scores/emma_045.tsv
./sentences/emma_009.txt	./scores/emma_009.tsv
./sentences/emma_019.txt	./scores/emma_019.tsv
./sentences/emma_015.txt	./scores/emma_015.tsv
./sentences/emma_006.txt	./scores/emma_006.tsv
./sentences/emma_016.txt	./scores/emma_016.tsv
./sentences/emma_012.txt	./scores/emma_012.tsv
./sentences/emma_053.txt	./scores/emma_053.tsv
./sentences/emma_042.txt	./scores/emma_042.tsv
./sentences/emma_044.txt	./scores/emma_044.tsv
./sentences/emma_014.txt	./scores/emma_014.tsv
./sentences/emma_035.txt	./scores/emma_035.tsv
./sentences/emma_028.txt	./scores/emma_028.tsv
./sentences/emma_027.txt	./scores/emma_027.tsv
./sentences/emma_052.txt	./scores/emma_052.tsv
./sentences/emma_038.txt	./scores/emma_038.tsv
./sentences/emma_008.txt	./scores/emma_008.tsv
./sentences/emma_003.txt	./scores/emma_003.tsv
./sentences/emma_025.txt	./scores/emma_025.tsv
./sentences/emma_051.txt	./scores/emma_051.tsv
./sentences/emma_048.txt	./scores/emma_048.tsv
./sentences/emma_031.txt	./scores/emma_031.tsv
./sentences/emma_050.txt	./scores/emma_050.tsv
./sentences/emma_004.txt	./scores/emma_004.tsv
./sentences/emma_037.txt	./scores/emma_037.tsv
./sentences/emma_036.txt	./scores/emma_036.tsv
./sentences/emma_021.txt	./scores/emma_021.tsv
./sentences/emma_041.txt	./scores/emma_041.tsv
./sentences/emma_002.txt	./scores/emma_002.tsv
./sentences/emma_024.txt	./scores/emma_024.tsv
./sentences/emma_018.txt	./scores/emma_018.tsv
./sentences/emma_017.txt	./scores/emma_017.tsv
./sentences/emma_023.txt	./scores/emma_023.tsv
./sentences/emma_046.txt	./scores/emma_046.tsv
./sentences/emma_007.txt	./scores/emma_007.tsv
./sentences/emma_005.txt	./scores/emma_005.tsv
./sentences/emma_034.txt	./scores/emma_034.tsv
./sentences/emma_010.txt	./scores/emma_010.tsv
./sentences/emma_029.txt	./scores/emma_029.tsv
./sentences/emma_030.txt	./scores/emma_030.tsv
./sentences/emma_026.txt	./scores/emma_026.tsv
./sentences/emma_033.txt	./scores/emma_033.tsv
./sentences/emma_049.txt	./scores/emma_049.tsv
./sentences/emma_011.txt	./scores/emma_011.tsv
./sentences/emma_047.txt	./scores/emma_047.tsv
./sentences/emma_020.txt	./scores/emma_020.tsv
./sentences/emma_013.txt	./scores/emma_013.tsv
./sentences/emma_001.txt	./scores/emma_001.tsv
./sentences/mansfield_007.txt	./scores/mansfield_007.tsv
./sentences/mansfield_004.txt	./scores/mansfield_004.tsv
./sentences/mansfield_003.txt	./scores/mansfield_003.tsv
./sentences/mansfield_001.txt	./scores/mansfield_001.tsv
./sentences/mansfield_024.txt	./scores/mansfield_024.tsv
./sentences/mansfield_002.txt	./scores/mansfield_002.tsv
./sentences/mansfield_006.txt	./scores/mansfield_006.tsv
./sentences/mansfield_015.txt	./scores/mansfield_015.tsv
./sentences/mansfield_041.txt	./scores/mansfield_041.tsv
./sentences/mansfield_012.txt	./scores/mansfield_012.tsv
./sentences/mansfield_009.txt	./scores/mansfield_009.tsv
./sentences/mansfield_023.txt	./scores/mansfield_023.tsv
./sentences/mansfield_026.txt	./scores/mansfield_026.tsv
./sentences/mansfield_011.txt	./scores/mansfield_011.tsv
./sentences/mansfield_030.txt	./scores/mansfield_030.tsv
./sentences/mansfield_040.txt	./scores/mansfield_040.tsv
./sentences/mansfield_027.txt	./scores/mansfield_027.tsv
./sentences/mansfield_034.txt	./scores/mansfield_034.tsv
./sentences/mansfield_021.txt	./scores/mansfield_021.tsv
./sentences/mansfield_010.txt	./scores/mansfield_010.tsv
./sentences/mansfield_036.txt	./scores/mansfield_036.tsv
./sentences/mansfield_018.txt	./scores/mansfield_018.tsv
./sentences/mansfield_017.txt	./scores/mansfield_017.tsv
./sentences/mansfield_046.txt	./scores/mansfield_046.tsv
./sentences/mansfield_008.txt	./scores/mansfield_008.tsv
./sentences/mansfield_016.txt	./scores/mansfield_016.tsv
./sentences/mansfield_035.txt	./scores/mansfield_035.tsv
./sentences/mansfield_028.txt	./scores/mansfield_028.tsv
./sentences/mansfield_047.txt	./scores/mansfield_047.tsv
./sentences/mansfield_029.txt	./scores/mansfield_029.tsv
./sentences/mansfield_045.txt	./scores/mansfield_045.tsv
./sentences/mansfield_033.txt	./scores/mansfield_033.tsv
./sentences/mansfield_022.txt	./scores/mansfield_022.tsv
./sentences/mansfield_048.txt	./scores/mansfield_048.tsv
./sentences/mansfield_019.txt	./scores/mansfield_019.tsv
./sentences/mansfield_038.txt	./scores/mansfield_038.tsv
./sentences/mansfield_037.txt	./scores/mansfield_037.tsv
./sentences/mansfield_032.txt	./scores/mansfield_032.tsv
./sentences/northanger_002.txt	./scores/northanger_002.tsv
./sentences/northanger_001.txt	./scores/northanger_001.tsv
./sentences/northanger_020.txt	./scores/northanger_020.tsv
./sentences/northanger_007.txt	./scores/northanger_007.tsv
./sentences/northanger_022.txt	./scores/northanger_022.tsv
./sentences/northanger_028.txt	./scores/northanger_028.tsv
./sentences/northanger_004.txt	./scores/northanger_004.tsv
./sentences/northanger_013.txt	./scores/northanger_013.tsv
./sentences/northanger_003.txt	./scores/northanger_003.tsv
./sentences/northanger_014.txt	./scores/northanger_014.tsv
./sentences/northanger_021.txt	./scores/northanger_021.tsv
./sentences/northanger_032.txt	./scores/northanger_032.tsv
./sentences/northanger_027.txt	./scores/northanger_027.tsv
./sentences/northanger_019.txt	./scores/northanger_019.tsv
./sentences/northanger_029.txt	./scores/northanger_029.tsv
./sentences/northanger_018.txt	./scores/northanger_018.tsv
./sentences/northanger_005.txt	./scores/northanger_005.tsv
./sentences/northanger_024.txt	./scores/northanger_024.tsv
./sentences/northanger_010.txt	./scores/northanger_010.tsv
./sentences/northanger_023.txt	./scores/northanger_023.tsv
./sentences/northanger_031.txt	./scores/northanger_031.tsv
./sentences/northanger_025.txt	./scores/northanger_025.tsv
./sentences/northanger_016.txt	./scores/northanger_016.tsv
./sentences/pride_003.txt	./scores/pride_003.tsv
./sentences/northanger_009.txt	./scores/northanger_009.tsv
./sentences/northanger_030.txt	./scores/northanger_030.tsv
./sentences/northanger_017.txt	./scores/northanger_017.tsv
./sentences/northanger_011.txt	./scores/northanger_011.tsv
./sentences/northanger_026.txt	./scores/northanger_026.tsv
./sentences/northanger_012.txt	./scores/northanger_012.tsv
./sentences/northanger_008.txt	./scores/northanger_008.tsv
./sentences/persuasion_007.txt	./scores/persuasion_007.tsv
./sentences/persuasion_013.txt	./scores/persuasion_013.tsv
./sentences/persuasion_023.txt	./scores/persuasion_023.tsv
./sentences/persuasion_006.txt	./scores/persuasion_006.tsv
